id,name,desc,skill_desc1,skill_desc2,skill_desc3,skill_desc4
852014,Ronja,"1. Schadensverteilerin der Menschenfraktion, die hohen Burst Damage verursachen kann und gleichzeitig gute Überlebensfähigkeiten besitzt. \n2. Ihre aktive Fertigkeit zielt auf den Gegner mit den höchsten HP.「Mehr Chips」und「Königliche Sequenz」lassen sie sowohl an der Frontline als auch der Backline immensen Schaden verursachen.\n3. Ronja kann sich selbst die Buffs「Respektlosigkeit」und「Furchtlosigkeit」verleihen.「Respektlosigkeit」entfernt Kontrolleffekte und「Furchtlosigkeit」reflektiert einen Teil des Angriffsschadens, den sie erleidet, auf den Angreifer zurück.","Aktive Fertigkeit fügt dem Gegner mit den höchsten HP hohen Schaden zu und legt diesem zusätzlich einen anhaltenden Brennschaden auf.\nNachdem Ronja auf 10-Sterne gelevelt wurde, steigt der Schaden der Fertigkeit auf 450% des Angriffswerts. Die Verbrennung des Gegners verursacht nicht nur hohen Schaden, sondern kann auch mit den Fertigkeiten anderer Mädchen kombiniert werden.\nDurch den Effekt von ""Furchtlosigkeit"" kann sie Kontrolleffekte von sich entfernen.","Buff-Skill: Erhöht HP, Angriff, Krit. Rate und Präzision.\nWenn sie beim Einsatz von「Königliche Sequenz」einen kritischen Treffer landet, kann sie enormen Schaden verursachen. Gleichzeitig kann sie sich selbst die Effekte「Respektlosigkeit」und「Furchtlosigkeit」auferlegen.","Buff-Skill: Standardangriff zielt auf die Gegner in der Frontline.\nJeder Angriff gewährt ihr eine Schicht「Furchtlosigkeit」, wodurch sie ihre Überlebenschancen steigern kann.","Wichtigste Fertigkeit. Jedes Mal, wenn sie einen kritischen Treffer landet, fügt sie dem gesamten gegnerischen Team einen Extraschaden zu und verleiht sich selbst 1x「Respektlosigkeit」und 1x「Furchtlosigkeit」."
851013,Vivian,"1. Unterstützungsmädchen der Geister Fraktion.\n2. Ihre Unterstützungsfähigkeiten beinhalten vielseitige Aspekte: Regeneriert die HP der Verbündeten, entfernt die Debuffs der Verbündeten, entfernt die Buffs der Gegner und fügt ihnen Debuffs zu.\n3. In Kombination von ""Stern & Mond"" und Vivians Unterstützungsfähigkeiten kann Vivian lange auf dem Schlachtfeld stehen, was ihre Stärke mit der Zeit noch offensichtlicher macht.","Aktive Fertigkeit fügt 2 zufälligen Gegnern Schaden zu und hat eine Wahrscheinlichkeit die Buffs von ihnen zu entfernen.\nDer von dieser Fertigkeit freigesetzte Mondschatten heilt jede Runde die Verbündete, deren HP am niedrigsten liegt. Wenn eine Verbündete angegriff wird, gibt es eine Wahrscheinlichkeit die Debuffs von ihnen zu entfernen.","Buff Skill, erhöht die HP, Kontrollimmunitätsrate, Speed und die erhaltene Heilung, was ihre Überlebensfähigkeit vielseitig verstärkt.","Buff Skill. Zum Ende der Runde gibt es eine Wahrscheinlichkeit, Energie und Speed der gegnerischen Mädchen um 2 Runden zu reduzieren.","Kern Fertigkeit. Zu Beginn des Kampfs fügt Vivian einem zufälligen Gegner das Stern & Mond zu (nach seinem Tod wird der Zielgegner in der nächsten Runde gewechselt).\nJedes Mal wenn Vivian angegriffen wird, erleidet der vom Stern & Mond markierte Gegner einen gewissen Schaden. Wenn Vivian Debuffs erleidet, gibt es eine Wahrscheinlichkeit, dass der vom Stern & Mond markierte Gegner auch von demselben Debuff beeinflusst wird."
854013,Joan,"1. Schadensverteilerin der Feen Fraktion.\n2. Joans Fertigkeiten werden mit dem Duft verbunden. Durch Angriff der Verbündeten und Tod der Mädchen auf dem Schlachtfeld bekommt Joan den Duft um ihre Attribute zu verstärken. Wenn sie ihre aktive Fertigkeit freisetzt, werden alle Duftschichten verbraucht damit großer Schaden verursacht wird.\n3. ""Befreundung"" ermöglicht Joan eine stärkere Rolle, wenn sie in einem Team mit gleichmäßigen Kräften aufgestellt wird.","Aktive Fertigkeit fügt 3 zufälligen Gegnern Schaden zu und setzt alle Duftschichten frei. Jede Schichte fügt einem zufälligen Gegner Schaden zu.\nWenn die Duftschichten noch nicht freigesetzt werden, gewähren sie Joan eine gewisse Schadensreduzierungsrate.","Buff Skill. Erhöht die HP, den Angriff, Krit. Schaden und die Kontrollimmunitätsrate, was ihre Ausgaben- und Überlebensfähigekit vielseitig verstärkt.","Buff Skill. Jedes Mal wenn die Verbündeten Standardangriff oder Fertigkeiten freisetzten, kann Joan die Gegner verfolgen und sie bekommt dadurch die Duftschichten.\nDie Anzahl der verfolgten Ziele wird nicht beschränkt. In Kombination mit Mädchen, die mehreren Gegnern Schaden zufügen können, agiert Joan besonders gut.","Buff Skill. Jedes Mal wenn ein Mädchen (Verbündete oder Gegner) auf dem Schlachtfeld gestorben ist, wird Joan gewissermaßen geheilt und sie bekommt noch eine Duftschichte."
856007,Uriel,"
1. Eine Kriegerin der Engels-Fraktion mit Kontrollfähigkeiten.
2. Aktive Fertigkeit ermöglicht eine permanente Erhöhung des Heiligen Schadens. Uriel verfügt über hohe HP und Schadensreduzierungsfähigkeiten, weswegen sie gemeinsam mit Unterstützungsmädchen mit Heilungsfähigkeit einen Kampf bis zum Ende durchstehen kann.
3. Uriels Angriff und aktive Fertigkeiten fügen den Gegnern Belenus-Narben zu. Nachdem die Belenus-Narbe auf 2 Schichten gestapelt wurde, werden alle Schichten entfernt, damit das Belenuslicht aktiviert werden kann. Die vom Belenuslicht gesperrten Mädchen können ihre passiven Fertigkeiten nicht freisetzen.
Tipp: Normale Attributsverstärkungen, verwandelte Standardangriffe und aktivierte passive Fertigkeiten, die mit dem Tod ausgelöst werden, können nicht gesperrt werden.
Vivians Stern & Mond kann nicht gesperrt werden. Nachdem der mit Stern & Mond markierte Gegner stirbt, wird Stern & Mond gesperrt, damit Vivian dem nächsten Ziel keinen Stern & Mond zufügen kann.","Aktive Fertigkeit fügt einem zufälligen Gegner mehremaligen Schaden und eine Schicht Belenus-Narbe zu. Gleichzeitig erhält sie eine feste Erhöhung des eigenen Heiligen Schadens.\nAuf 10-Sterne hat die aktive Fertigkeit eine bestimmte Wahrscheinlichkeit, allen Gegnern, die die Belenus-Narbe schon bekommen haben, zusätzlich eine Schicht Belenus-Narbe zuzufügen.","Buff Skill. Erhöht die HP, den Heiligen Schaden, die Kontrollimmunitätsrate und die Schadensreduzierungsrate, was ihre Ausgabe- und Überlebensfähigkeit sehr verstärkt hat.",Buff Skill. Standardangriff fügt einem zufälligen Gegner Schaden und eine Schicht Belenus-Narbe zu.,"Buff Skill. Jedes Mal wenn Uriel aktive Fertigkeiten oder Standardangriff freigibt, fügt sie allen Gegnern Schaden, der ihre Rüstungen ignoriert, und eine Schicht Belenus-Narbe zu."
855008,Izanami,"
1. Unterstützungsmädchen der Dämonen Fraktion, kann den Verbündeten Schutzschild geben.
2. Aktive Fertigkeit gibt den Verbündeten den Manjusaka-Schild, der den von Standardangriff oder aktiver Fertigkeit verursachten Schaden entfernen und diesen in Heilung verwandeln kann.
3. Passive Fertigkeit fügt den Gegner Heilungsfluch zu, um seine erhaltene Heilung zu entfernen und diese in Schaden zu verwandeln.
4. Izanamis Manjusaka-Schild und Heilungsfluch können nicht gegenseitig aktiviert werden.","Aktive Fertigkeit fügt den Gegner der Front Schaden zu und hat eine bestimmte Wahrscheinlichkeit die Ziele zu versteinern.\nGibt allen Verbündeten den Manjusaka-Schild, der den nächsten von Standardangriff oder aktiver Fertigkeit verursachten Schaden entfernen und diesen in Heilung verwandeln kann.\nIm Vergleich zu einfacher Schadensentfernung oder Heilung funktioniert dieser Schild deutlich besser. Aber was beachtet werden muss ist dass es Voraussetzungen für dessen Aktivierung gibt.","Buff Skill, erhöht die HP, den Angriff und die Schadensreduzierungsrate und die Dauer, in der Izanami kontrolliert wird, wird um 1 Runde verkürzt, was ihre Überlebensfähigkeit sehr verstärkt hat.","Buff-Skill: Jedes Mal, wenn die Verbündeten Fertigkeiten einsetzen, wird Izanami 3 Folgeattacken durchführen, die den Gegnern Schaden zufügen.","Buff Skill. Standardangriff greift 2 zufällige Gegner an.\nStandardangriff fügt dem Ziel eine Schicht Heilungsfluch zu. Hierdurch wird die Heilung, die das Ziel als nächstes erhält, in Schaden umgewandelt. Dies schränkt die Überlebenschancen der Gegner enorm ein."
854014,Vera,"
1. Unterstützungsmädchen der Feen Fraktion mit Fähigkeiten zur HP-Regeneration und Schwächung.
2. Veras Unterstützungsfähigkeit greift in den meisten Situationen und Aufstellungen. Auch bei einer mittleren Kampfkraft kann sie schon gut ihre Wirkung zeigen.
Die「Traumwelt」schwächt die Gegner, indem sie ihren erleidenden Schaden erhöht und ihren verursachten Schaden reduziert.
Das「Wiegenlied」bringt nicht nur HP-Regeneration, sondern verursacht auch Schaden, der sich nach der Angriffsstärke des Ziels berechnet wird. 
3. Das「Versteckspiel」 ermöglicht den Tausch des Speeds von Vera und einem Gegner, dessen Speed höher als Veras ist. So kann man sich am Anfang einen Vorteil verschaffen.","Die aktive Fertigkeit fügt einem zufälligen Gegner Schaden zu und hält ihn in der Traumwelt gefangen.\nSingt 3 zufälligen Verbündeten das Wiegenlied. Wenn diese Verbündeten von aktiven Fertigkeiten oder Standardangriffe angegriffen werden, regeneriert sich ihre HP nach ihrem eigenen Angriff und fügen dem Angreifer Schaden zu, dabei wird die Rüstung ignoriert.","Buff Skill. Erhöht die HP, den Angriff und die erhaltene Heilung, was ihre Lebensfähigkeit sehr verstärkt.","Buff Skill. Standardangrif fügt einem zufälligen Gegner Schden zu und hält ihn in der Traumwelt gefangen.\nDie nicht von der Traumwelt gefangenen Gegner werden bevorzugt als Ziel gewählt, damit diese Fertigkeit wirksamer funktioniert.","Buff Skill. Zum Ende der Runde tauscht Vera den Speed mit einem zufälligen Gegner aus, dessen Speed höher als Veras ist.\nDadurch schwächt Vera nicht nur den Gegner, sie bekommt auch einen Speedvorteil zu Beginn der nächster Runde um ihre Unterstützungsfähigkeit besser zu entwickeln."
855009,Apate,"
1. Schadensverteilerin der Dämonen Fraktion, die einen hohen Schaden verursachen kann. 
2. Die aktive Fertigkeit zielt auf den Gegner, der eine hohe Energie aufweist. 
3. Der Standardangriff kann zusätzlichen Schallwellenschaden verursachen und die Energie der Gegner leeren.
4. Nach ihrem Tod wird sie sich in Hydra verwandeln und einen hohen Schaden verursachen. Die wiederbelebte Apate verfügt über eine furchterregende Kraft.",Aktive Fertigkeit: Fügt 4 zufälligen Gegnern Schaden zu und fügt dem Ziel zusätzlichen Schaden durch eine Schallwelle zu.\nAußerdem kann dem Ziel zu einer gewissen Wahrscheinlichkeit auch das Note-Zeichen zugefügt werden.,"Buff Skill. Erhöht den Angriff, die Kontrollimmunitätsrate und den Speed. Zu einer gewissen Wahrscheinlichkeit versteckt sich das Mädchen im Dunkeln, um sich vor aktiven Fertigkeiten oder Standardangriffen der Gegner zu fliehen. Somit können ihre Überlebenschancen erhöht werden.",Buff Skill. Standardangriff fügt einem zufälligen Gegner Schaden zu und erhöht die Energie des Ziels. Dann wird Schaden in Höhe des Energielevels des Gegners verursacht und die Energie des Gegners geleert.,"Buff Skill. Nach dem Tod verwandelt sie sich in die Schlangenform Hydra und fügt den Gegnern am Ende jeder Runde Schaden zu.\nWenn Sirens Stimme auf 4 Schichten gestapelt wird, wird Apate zu Beginn der nächste Runde mit 100 Energie wiederbelebt."
853014,Skye,"
1. Unterstützungsmädchen der Monster Fraktion.
2. Die aktive Fertigkeit fügt dem Ziel einen Schaden gemäß der Diffenrenz des Speeds von sich und dem Ziel zu und fügt dem Ziel außerdem einen Sauerstoffmangel zu.
3. Der Standardangriff zielt auf den Gegner mit dem höchsten Speed.
4. Erhöht den Speed von allen Verbündeten. Wenn Skye beinahe stirbt, bekommt sie einen Windschild.",Die aktive Fertigkeit fügt 3 zufälligen Gegnern Schaden zu und verursacht zusätzlich einen Schaden gemäß der Differenz vom Speed der beiden Seiten.\nFügt dem Gegner einen Sauerstoffmangel zu.,Buff Skill. Der Standardangriff fügt dem Gegner mit dem höchsten Speed Schaden zu.\nFügt dem Gegner einen Sauerstoffmangel zu.,"Buff Skill. Erhöht den Angriff, die HP und die Präzision.","Buff Skill. Erhöht den Speed von allen Verbündeten.\nBei weniger als 50% HP wird sie den Schaden absorbieren und dem Gegner einen Sauerstoffmangel zufügen, um die eigenen Überlebenschancen zu erhöhen."
852015,Glimmer,"
1. Kriegerin aus dem Haus der Menschen, die oft auf die erste Position gesetzt wird.
2. Verspottet die Gegner und zieht dadurch deren Attacken auf sich.
3. Hat eine hohe Ausdauer und Schadensreduzierung.
4. Erst wenn Glimmer es bis in die dritte Runde eines Kampfes geschafft hat, zeigt sie ihre wahre Stärke. Ihre aktive Fähigkeit und ihr Standardangriff sind ab dann immer kritische Treffer und können nicht blockiert werden.
5. Achtung: Verspotten ist eine Kontrollfähigkeit und hat daher keine Auswirkungen auf Michaela und Esau & Jacob. Kann zudem beseitigt werden.",Aktive Fertigkeit: Greift die Gegner in der Backline an und verspottet die Ziele.\nErhöht die eigene Schadensreduzierung aller Schäden.,"Buff-Skill: Erhöht die Angriffsstärke, HP, Rüstung, Kontrollimmunität.\nErhöht die Energie zu Beginn des Kampfes.","Buff-Skill: Heilt sich beim Standardangriff um einen bestimmten Wert.\nWenn sie angegriffen wird, absorbiert sie den Angriff des Angreifers und hat eine bestimmte Wahrscheinlichkeit, das Ziel zu verspotten.",Buff-Skill: Heilt sich selbst nach jeder Runde.\nTritt ab der 3. Runde in einen Wut-Zustand ein.
851014,Van Helsing,"
1. Eine außerordentlich mächtige Schadensverteilerin aus dem Haus der Geister.
2. Sie fixiert den Gegner mit dem höchsten Angriffswert und je öfter sie diesen angreift, desto mehr Blutzeichen stapeln sich auf dem Gegner und verursachen hohen Schaden. 
3. Ihre Überlebensfähigkeiten sind nicht schlecht: Sie kann ihre Debuffs auf ihr zum Effekt ""Blutgierigkeit"" verwandeln und während sie ihre Ult. freigibt, hat sie eine bestimmte Wahrscheinlichkeit, die HP der Gegner aufzusaugen.
4. Van Helsing verursacht im ""Party Time""-Zustand einen höheren Schaden.","Aktive Fertigkeit: Fügt einem einzelnen Ziel stufenweise Schaden zu und legt ihm Blutzeichen auf.\n Wenn sie die Schichten der Blutgierigkeit, die auf ihr selbst stapeln, entfernt, dann fügt dies dem Gegner Schaden zu und heilt gleichzeitig ihre eigenen HP.\nHat eine Chance einen gewissen Teil der max. HP des Gegners aufzusaugen.","Buff-Skill: Erhöht die Angriffsstärke, HP, Rüstungsbruch und die Krit. Rate.",Buff-Skill: Fixiert den Gegner mit dem höchsten Angriffswert.\nDoppelter Schaden durch Standardangriff und legt dem Gegner ein Blutzeichen auf.,"Buff-Skill: Jede Runde erhält sie eine Schicht Blutgierigkeit und kann die ihr auferlegten Debuffs ebenfalls in Schichten von Blutgierigkeit umwandeln.\nDas erste Mal, wenn ihre HP unter 50% fallen oder sie einen Gegner getötet hat, verfällt sie in den ""Party Time""-Zustand."
853015,Pippi,"1. Eine mächtige Schadensverteilerin aus der Monster-Fraktion.\n2. Durch ein Zusammenspiel mit Mädchen, die den Gegnern Debuffs zufügen können, kann Pippi noch höheren Schaden verursachen und es besteht eine Wahrscheinlichkeit, dass die Debuffs noch länger bestehen bleiben.\n3. Verfügt über die Fähigkeit, kontinutierliche Schadenseffekte und Attributsverringerungen zu kopieren und diese den Gegnern zuzufügen.","Die aktive Fertigkeit fügt 4 zufälligen Gegnern einen Schaden zu.\nDer Schaden gegen Mädchen mit Debuffs wird zusätzlich erhöht.\nEs besteht eine Wahrscheinlichkeit, Effekte mit kontinuierlichem Schaden, Attributsverringerungen und Kontrolleffekte um 2 Runden zu verlängern.","Buff-Skill: Erhöht den Angriff, die HP, die Krit. Rate, die Kontrollimmunität und den Speed.",Buff-Skill: Der Standardangriff fügt 3 zufälligen Gegnern einen Schaden zu.\nDer Schaden gegen Mädchen mit Debuffs wird zusätzlich erhöht.,Buff-Skill: Effekte mit kontinuierlichem Schaden oder Attributsverringerungen auf einem zufälligen Gegner werden kopiert und 2 anderen Gegnern zugefügt.
851015,Moonie,"
1. Schadensverteilerin der Geister-Fraktion.
2. Standardangriff und aktive Fertigkeiten greifen den Gegner mit den niedrigsten HP an.
3. Wenn Moonie ihre aktive Fertigkeit oder Standardangriff einsetzt, greift sie den Gegner, auf dem Mondstaub haftet, mit demselben (s.o.) Angriff an und fügt diesem zusätzlich einen Giftschaden zu.
4. Bei kritischen Treffern fügt sie den Gegnern einen zusätzlichen Blutschaden zu.
5. Wenn sie einen Gegner getötet hat, erhöht sie ihre eigene Rüstung um einen bestimmten Wert und fügt einem zufälligen Gegner Mondstaub zu.",Die aktive Fertigkeit fügt dem Gegner mit den niedrigsten HP Schaden und einen weiteren Schaden in Höhe eines bestimmten Prozentsatzes der max. HP des Ziels zu. Fügt dem Gegner Mondstaub zu.,"Buff-Skill: Erhöht den Angriff, die Krit. Rate, den Krit. Schaden, die Kontrollimmunitätsrate und den Speed.","Buff-Skill: Wenn sie die aktive Fertigkeit oder einen Standardangriff einsetzt, fügt sie dem Ziel Giftschaden zu.\nWenn ihr Angriff ein kritischer Treffer ist, fügt sie einen zusätzlichen Blutschaden zu.\nWenn sie einen Gegner getötet hat, erhöht sie ihre eigene Rüstung und fügt einem zufälligen Gegner Mondstaub zu.",Buff-Skill: Der Standardangriff fügt dem Gegner mit den niedrigsten HP Schaden zu und belegt ihn mit Mondstaub.
854015,Holly,"1. Schadensverteilerin der Feen-Fraktion.\n2. Wird sie von mit Parasiten befallenen Gegnern angegriffen, regeneriert sie ihre HP und Energie.\n3. Wenn die HP von mit Parasiten befallenen Gegnern weniger als 30% betragen, wird ein Explosionsschaden freigesetzt, der den Gegnern den letzten Stoß verpasst.",Die aktive Fertigkeit fügt 4 zufälligen Gegnern Schaden und einen zusätzlichen Blutschaden zu.\nHat darüber hinaus eine gewisse Wahrscheinlichkeit den Gegner mit Parasiten zu belegen.,"Buff-Skill: Erhöht den Angriff, die HP, die Präzision und die Kontrollimmunitätsrate.",Buff-Skill: Der Standardangriff fügt 2 zufälligen Gegnern Schaden zu. \nHat darüber hinaus eine gewisse Wahrscheinlichkeit den Gegner mit Parasiten zu belegen.,"Buff-Skill: Wird sie von mit Parasiten befallenen Gegnern angegriffen, regeneriert sie ihre HP und erhält zusätzliche Energie.\nAm Ende jeder Runde führt sie gegen die von Parasiten befallenen Gegner und den Gegner mit den niedrigsten HP einen zusätzlichen Angriff durch."
852016,Teresa,"
1. Eine Magierin aus dem Haus der Menschen, die allerlei Fähigkeiten besitzt.
2. Sie kann um ihre Gegner herum ein Klingengefängnis aufbauen und so deren Aktionsmöglichkeiten stark einschränken.
3. Der Effekt ""Schützende Hand"" kann Zeichen auf ihr entfernen und Kontrolleffekte auf die Gegner umleiten.
4. Sind ihre HP unter 30%, so nutzt sie ihre Schichten von ""Schützende Hand"", um ihre HP mit denen eines Gegners auszutauschen. Dies macht sie noch schwerer zu besiegen! Sind ihre HP allerdings höher als die aller Gegner, so kann sie diesen Effekt nicht einsetzen.
5. Hat sie nicht genügend Schichten von ""Schützende Hand"", so kann sie die entsprechenden Fähigkeiten und Effekte nicht einsetzen beziehungsweise nutzen.
Beachte: Das Klingengefängnis kann passive Fertigkeiten, die Attributsverstärkungen gewähren, den Standardangriff ändern oder mit dem Tod ausgelöst werden nicht blockieren. Vivians Stern & Mond kann nicht blockiert werden. Nachdem der mit Stern & Mond markierte Gegner stirbt, wird Stern & Mond allerdings so blockiert, dass Vivian dem nächsten Ziel keinen Stern & Mond zufügen kann.","Die aktive Fertigkeit greift 2 Gegner an und hat eine gewisse Wahrscheinlichkeit, um sie herum ein Klingengefängnis aufzubauen.\nErhält selbst Schichten von ""Schützende Hand"".","Buff-Skill: Erhöht den Angriff, die HP, die Schadensreduzierungsrate und den Speed.","Buff-Skill: Zu Beginn des Kampfes erhält sie 3 Schichten von ""Schützende Hand"".\nAb der zweiten Runde besteht eine gewisse Wahrscheinlichkeit, dass sie weitere Schichten von ""Schützende Hand"" erhält.\nDer Standardangriff greift 1 zufälligen Gegner an und es besteht eine gewisse Wahrscheinlichkeit, dass dieser in ein Klingengefängnis gesperrt wird.","Buff-Skill: Sie verwendet Schichten von ""Schützende Hand"", um auf ihr liegende Zeichen zu entfernen.\nSie verwendet Schichten von ""Schützende Hand"", um Kontrolleffekte umzuleiten.\nLiegen ihre HP unter 30%, so kann sie Schichten von ""Schützende Hand"" verwenden, um ihre HP mit denen eines Gegners auszutauschen."
855010,Fiona,"1. Eine Schadensverteilerin aus dem Haus der Dämonen.\n2. Die aktive Fertigkeit und der Standardangriff greifen den Gegner mit den geringsten HP an und fügen diesem ""Dunklen Sternenstaub"" zu. Liegt auf dem Ziel bereits dunkler Sternenstaub, dann wird diesem direkt ein Schaden entsprechend der max. HP zugefügt. Dies ist häufig der letzte Todesstoß!\n3. Die passive Fertigkeit ""Blutbad"" senkt zu Beginn eines Kampfes und zum Ende jeder Runde alle Verteidigungsattribute des Gegners mit den niedrigsten HP. Hierdurch können die anderen Mädchen des eigenen Teams noch mehr Schaden verursachen.","Die aktive Fertigkeit fügt 2 zufälligen Gegnern Schaden zu und einen zusätzlichen Schaden, der sich nach den max. HP der Ziele richtet. Gleichzeitig belegt er die Ziele mit ""dunklem Sternenstaub"".","Buff-Skill: Erhöht den Angriff, den kritischen Schaden, den Skill-Schaden, die Kontrollimmunitätsrate und den Speed.","Buff-Skill: Der Standardangriff greift den Gegner mit den niedrigsten HP an und belegt diesen mit ""dunklem Sternenstaub"".","Kernfähigkeit: Sie senkt zu Beginn eines Kampfes und zum Ende jeder Runde alle Verteidigungsattribute des Gegners mit den niedrigsten HP. Folgende Attribute werden verringert: Rüstung, Schadensreduzierungsrate, Schadensreduzierung aller Schäden, Blockade, Ausweichen. Wenn der Skill auf Stufe 3 ist, dann können diese Werte um bis zu 100% verringert werden.\nWenn sie ihre aktive Fertigkeit einsetzt oder einen Standardangriff durchführt, fügt sie sich selbst 1 Runde lang die ""Blutige Rückkehr"" zu, die es ihr ermöglicht der aktiven Fertigkeit oder dem Standardangriff eines Gegners auszuweichen, wodurch sie ihre Überlebensfähigkeiten erhöht."
856008,Angie,"
1. Eine Schadensverteilerin aus dem Haus der Engel.
2. Ihre aktive Fähigkeit hat eine spezielle ""Aufladefunktion"". Sie greift das gesamte gegnerische Team an und fügt diesem hohen Schaden zu. Durch die Aufladefunktion erhöht sich ihr heiliger Schaden und ihre Skill-Schadensrate enorm.
3. Gibt sich selbst oft einen ""Sonnenpfeil"", mit dem sie jedes Mal, wenn sie einen Angriff durchführt, einen Folgeangriff gegen den Gegner mit den niedrigsten HP durchführt und ihm so den letzten Stoß verpasst.
4. Der Pfeil des brennenden Auges zielt auf den Gegner mit den niedrigsten HP und macht, dass alle Angriffe dieses Gegners nur noch einem Teammitglied Schaden zufügen und nicht mehr mehreren. Hierdurch kann das Team noch länger überleben.","Die aktive Fertigkeit versetzt sie in den ""Aufladezustand"" und erhöht ihre Krit. Rate und Schadensreduzierungsrate. In diesem Zustand ist sie immun gegen alle Kontrolleffekte und kann keine Energie erhalten. In der darauffolgenden Runde fügt sie allen Gegnern massiven Schaden zu und gibt sich selbst einen ""Sonnenpfeil"".","Buff-Skill: Erhöht den Angriff, den Heiligen Schaden, den Krit. Schaden, die Kontrollimmunität und den Speed.","Buff Skill: Mit dem Standardangriff gibt sie sich selbst einen Sonnenpfeil.\nWenn die Fertigkeit auf Elite-Fertigkeit gelevelt wird, hat der Standardangriff eine bestimmte Wahrscheinlichkeit, ein Zeichen auf sich selbst zu entfernen.","Buff-Skill: Zu Beginn des Kampfes und zum Ende jeder Runde fügt sie dem Gegner mit den niedrigsten HP den Effekt ""Brennendes Auges"" zu, wodurch dessen Angriffe alle nur noch ein einzelnes Ziel angreifen können und nicht mehr mehrere.\nIst dieser Skill auf Stufe 3, so können durch diesen Skill auch noch HP regeneriert werden und sie erhält eine Schicht ""Sonnenpfeile""."
