id,res,length,loops,is_play_self,delay,type,desc,volume,destroy,pause_bg,is_ogg
540142601,partner_sound/54014_web/540142601,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540142801,partner_sound/54014_web/540142801,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150201,partner_sound/54015_web/540150201,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150202,partner_sound/54015_web/540150202,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150203,partner_sound/54015_web/540150203,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150204,partner_sound/54015_web/540150204,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150205,partner_sound/54015_web/540150205,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150301,partner_sound/54015_web/540150301,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150401,partner_sound/54015_web/540150401,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150601,partner_sound/54015_web/540150601,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150701,partner_sound/54015_web/540150701,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150801,partner_sound/54015_web/540150801,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540150901,partner_sound/54015_web/540150901,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151001,partner_sound/54015_web/540151001,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151101,partner_sound/54015_web/540151101,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151102,partner_sound/54015_web/540151102,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151301,partner_sound/54015_web/540151301,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151401,partner_sound/54015_web/540151401,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151501,partner_sound/54015_web/540151501,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151502,partner_sound/54015_web/540151502,17.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151503,partner_sound/54015_web/540151503,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151504,partner_sound/54015_web/540151504,29.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151601,partner_sound/54015_web/540151601,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151701,partner_sound/54015_web/540151701,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151801,partner_sound/54015_web/540151801,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540151901,partner_sound/54015_web/540151901,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540152001,partner_sound/54015_web/540152001,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540152101,partner_sound/54015_web/540152101,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540152201,partner_sound/54015_web/540152201,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540152301,partner_sound/54015_web/540152301,20.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540152401,partner_sound/54015_web/540152401,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540152501,partner_sound/54015_web/540152501,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540152601,partner_sound/54015_web/540152601,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540152801,partner_sound/54015_web/540152801,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160201,partner_sound/54016_web/540160201,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160202,partner_sound/54016_web/540160202,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160203,partner_sound/54016_web/540160203,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160204,partner_sound/54016_web/540160204,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160205,partner_sound/54016_web/540160205,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160301,partner_sound/54016_web/540160301,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160401,partner_sound/54016_web/540160401,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160601,partner_sound/54016_web/540160601,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160701,partner_sound/54016_web/540160701,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160801,partner_sound/54016_web/540160801,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540160901,partner_sound/54016_web/540160901,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161001,partner_sound/54016_web/540161001,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161101,partner_sound/54016_web/540161101,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161102,partner_sound/54016_web/540161102,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161301,partner_sound/54016_web/540161301,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161401,partner_sound/54016_web/540161401,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161501,partner_sound/54016_web/540161501,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161502,partner_sound/54016_web/540161502,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161503,partner_sound/54016_web/540161503,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161504,partner_sound/54016_web/540161504,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161601,partner_sound/54016_web/540161601,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161701,partner_sound/54016_web/540161701,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161801,partner_sound/54016_web/540161801,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540161901,partner_sound/54016_web/540161901,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540162001,partner_sound/54016_web/540162001,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540162101,partner_sound/54016_web/540162101,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540162201,partner_sound/54016_web/540162201,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540162301,partner_sound/54016_web/540162301,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540162401,partner_sound/54016_web/540162401,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540162501,partner_sound/54016_web/540162501,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540162601,partner_sound/54016_web/540162601,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540162801,partner_sound/54016_web/540162801,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170201,partner_sound/54017_web/540170201,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170202,partner_sound/54017_web/540170202,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170203,partner_sound/54017_web/540170203,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170204,partner_sound/54017_web/540170204,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170205,partner_sound/54017_web/540170205,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170301,partner_sound/54017_web/540170301,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170401,partner_sound/54017_web/540170401,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170601,partner_sound/54017_web/540170601,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170701,partner_sound/54017_web/540170701,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170801,partner_sound/54017_web/540170801,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540170901,partner_sound/54017_web/540170901,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171001,partner_sound/54017_web/540171001,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171101,partner_sound/54017_web/540171101,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171102,partner_sound/54017_web/540171102,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171301,partner_sound/54017_web/540171301,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171401,partner_sound/54017_web/540171401,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171501,partner_sound/54017_web/540171501,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171502,partner_sound/54017_web/540171502,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171503,partner_sound/54017_web/540171503,23.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171504,partner_sound/54017_web/540171504,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171601,partner_sound/54017_web/540171601,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171701,partner_sound/54017_web/540171701,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171801,partner_sound/54017_web/540171801,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540171901,partner_sound/54017_web/540171901,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540172001,partner_sound/54017_web/540172001,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540172101,partner_sound/54017_web/540172101,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540172201,partner_sound/54017_web/540172201,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540172301,partner_sound/54017_web/540172301,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540172401,partner_sound/54017_web/540172401,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540172501,partner_sound/54017_web/540172501,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540172601,partner_sound/54017_web/540172601,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
540172801,partner_sound/54017_web/540172801,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550020201,partner_sound/simazhao_web/simazhao_voice1,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550020202,partner_sound/simazhao_web/simazhao_voice2,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550020203,partner_sound/simazhao_web/simazhao_voice3,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550020204,partner_sound/simazhao_web/simazhao_voice4,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550020205,partner_sound/simazhao_web/simazhao_voice5,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550020301,partner_sound/simazhao_web/simazhao_voice6,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550020401,partner_sound/simazhao_web/simazhao_voice7,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550020501,partner_sound/simazhao_web/simazhao_voice8,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
550020601,partner_sound/simazhao_web/simazhao_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
550020701,partner_sound/simazhao_web/simazhao_voice10,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550020801,partner_sound/simazhao_web/simazhao_voice11,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550020901,partner_sound/simazhao_web/simazhao_voice12,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021001,partner_sound/simazhao_web/simazhao_voice13,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021101,partner_sound/simazhao_web/simazhao_voice14,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021102,partner_sound/simazhao_web/simazhao_voice15,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021301,partner_sound/simazhao_web/simazhao_voice17,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021401,partner_sound/simazhao_web/simazhao_voice18,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021501,partner_sound/simazhao_web/simazhao_voice19,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021502,partner_sound/simazhao_web/simazhao_voice20,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021503,partner_sound/simazhao_web/simazhao_voice21,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021504,partner_sound/simazhao_web/simazhao_voice22,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021601,partner_sound/simazhao_web/simazhao_voice23,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021701,partner_sound/simazhao_web/simazhao_voice25,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021801,partner_sound/simazhao_web/simazhao_voice24,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550021901,partner_sound/simazhao_web/simazhao_voice26,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550022001,partner_sound/simazhao_web/simazhao_voice27,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550022101,partner_sound/simazhao_web/simazhao_voice28,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550022201,partner_sound/simazhao_web/simazhao_voice29,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550022301,partner_sound/simazhao_web/simazhao_voice30,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550022401,partner_sound/simazhao_web/simazhao_voice31,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550022501,partner_sound/simazhao_web/simazhao_voice32,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550022601,partner_sound/simazhao_web/simazhao_voice33,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550022801,partner_sound/simazhao_web/simazhao_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550030201,partner_sound/guojia_web/guojia_voice1,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550030202,partner_sound/guojia_web/guojia_voice2,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550030203,partner_sound/guojia_web/guojia_voice3,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550030204,partner_sound/guojia_web/guojia_voice4,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550030205,partner_sound/guojia_web/guojia_voice5,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550030301,partner_sound/guojia_web/guojia_voice6,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550030401,partner_sound/guojia_web/guojia_voice7,17.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550030501,partner_sound/guojia_web/guojia_voice8,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
550030601,partner_sound/guojia_web/guojia_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
550030701,partner_sound/guojia_web/guojia_voice10,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550030801,partner_sound/guojia_web/guojia_voice11,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550030901,partner_sound/guojia_web/guojia_voice12,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031001,partner_sound/guojia_web/guojia_voice13,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031101,partner_sound/guojia_web/guojia_voice14,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031102,partner_sound/guojia_web/guojia_voice15,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031301,partner_sound/guojia_web/guojia_voice17,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031401,partner_sound/guojia_web/guojia_voice18,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031501,partner_sound/guojia_web/guojia_voice19,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031502,partner_sound/guojia_web/guojia_voice20,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031503,partner_sound/guojia_web/guojia_voice21,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031504,partner_sound/guojia_web/guojia_voice22,18.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031601,partner_sound/guojia_web/guojia_voice23,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031701,partner_sound/guojia_web/guojia_voice25,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031801,partner_sound/guojia_web/guojia_voice24,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550031901,partner_sound/guojia_web/guojia_voice26,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550032001,partner_sound/guojia_web/guojia_voice27,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550032101,partner_sound/guojia_web/guojia_voice28,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550032201,partner_sound/guojia_web/guojia_voice29,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550032301,partner_sound/guojia_web/guojia_voice30,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550032401,partner_sound/guojia_web/guojia_voice31,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550032501,partner_sound/guojia_web/guojia_voice32,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550032601,partner_sound/guojia_web/guojia_voice33,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550032801,partner_sound/guojia_web/guojia_voice16,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550040201,partner_sound/yuji_web/yuji_voice1,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550040202,partner_sound/yuji_web/yuji_voice2,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550040203,partner_sound/yuji_web/yuji_voice3,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550040204,partner_sound/yuji_web/yuji_voice4,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550040205,partner_sound/yuji_web/yuji_voice5,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550040301,partner_sound/yuji_web/yuji_voice6,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550040401,partner_sound/yuji_web/yuji_voice7,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550040501,partner_sound/yuji_web/yuji_voice8,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
550040601,partner_sound/yuji_web/yuji_voice9,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
550040701,partner_sound/yuji_web/yuji_voice10,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550040801,partner_sound/yuji_web/yuji_voice11,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550040901,partner_sound/yuji_web/yuji_voice12,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041001,partner_sound/yuji_web/yuji_voice13,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041101,partner_sound/yuji_web/yuji_voice14,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041102,partner_sound/yuji_web/yuji_voice15,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041301,partner_sound/yuji_web/yuji_voice17,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041401,partner_sound/yuji_web/yuji_voice18,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041501,partner_sound/yuji_web/yuji_voice19,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041502,partner_sound/yuji_web/yuji_voice20,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041503,partner_sound/yuji_web/yuji_voice21,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041504,partner_sound/yuji_web/yuji_voice22,18.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041601,partner_sound/yuji_web/yuji_voice23,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041701,partner_sound/yuji_web/yuji_voice25,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041801,partner_sound/yuji_web/yuji_voice24,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550041901,partner_sound/yuji_web/yuji_voice26,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550042001,partner_sound/yuji_web/yuji_voice27,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550042101,partner_sound/yuji_web/yuji_voice28,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550042201,partner_sound/yuji_web/yuji_voice29,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550042301,partner_sound/yuji_web/yuji_voice30,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550042401,partner_sound/yuji_web/yuji_voice31,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550042501,partner_sound/yuji_web/yuji_voice32,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550042601,partner_sound/yuji_web/yuji_voice33,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550042801,partner_sound/yuji_web/yuji_voice16,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550050201,partner_sound/luxifa_web/luxifa_voice1,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550050202,partner_sound/luxifa_web/luxifa_voice2,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550050203,partner_sound/luxifa_web/luxifa_voice3,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550050204,partner_sound/luxifa_web/luxifa_voice4,20.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550050205,partner_sound/luxifa_web/luxifa_voice5,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550050301,partner_sound/luxifa_web/luxifa_voice6,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550050401,partner_sound/luxifa_web/luxifa_voice7,18.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
550050501,partner_sound/luxifa_web/luxifa_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
550050601,partner_sound/luxifa_web/luxifa_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
550050701,partner_sound/luxifa_web/luxifa_voice10,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550050801,partner_sound/luxifa_web/luxifa_voice11,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550050901,partner_sound/luxifa_web/luxifa_voice12,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051001,partner_sound/luxifa_web/luxifa_voice13,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051101,partner_sound/luxifa_web/luxifa_voice14,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051102,partner_sound/luxifa_web/luxifa_voice15,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051301,partner_sound/luxifa_web/luxifa_voice17,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051401,partner_sound/luxifa_web/luxifa_voice18,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051501,partner_sound/luxifa_web/luxifa_voice19,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051502,partner_sound/luxifa_web/luxifa_voice20,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051503,partner_sound/luxifa_web/luxifa_voice21,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051504,partner_sound/luxifa_web/luxifa_voice22,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051601,partner_sound/luxifa_web/luxifa_voice23,17.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051701,partner_sound/luxifa_web/luxifa_voice25,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051801,partner_sound/luxifa_web/luxifa_voice24,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550051901,partner_sound/luxifa_web/luxifa_voice26,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550052001,partner_sound/luxifa_web/luxifa_voice27,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550052101,partner_sound/luxifa_web/luxifa_voice28,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550052201,partner_sound/luxifa_web/luxifa_voice29,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550052301,partner_sound/luxifa_web/luxifa_voice30,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550052401,partner_sound/luxifa_web/luxifa_voice31,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550052501,partner_sound/luxifa_web/luxifa_voice32,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550052601,partner_sound/luxifa_web/luxifa_voice33,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550052801,partner_sound/luxifa_web/luxifa_voice16,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550060201,partner_sound/shuangzi_web/shuangzi_voice1,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550060202,partner_sound/shuangzi_web/shuangzi_voice2,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550060203,partner_sound/shuangzi_web/shuangzi_voice3,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
550060204,partner_sound/shuangzi_web/shuangzi_voice4,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
