id,name,水鏡深戀淨靈皮膚,type,pos,qlt,star,item_lv,price,base1,base2,base3,skill_id,ex_skill,group,job,act,form,suit_name,suit1,suit2,suit3,suit_skills,icon,formula,need_formula,treasure_upgrade,treasure_all_upgrade,treasure_refresh,treasure_lock_up,treasure_max,treasure_weight,artifact_exp,artifact_upg,artifact_next,artifact_pink,initial_artifact,power,partner_model,avatar,fx_index,get_ways
6688,-1,-1,11,6,6,6,36,1100000.0,atkP#0.18,hit#300,,,,4.0,,healI#0.3,,,,,,,6688,,,,,,,,,32400.0,,,,6683.0,1660.0,,,,
6689,-1,-1,11,6,6,1,31,600000.0,hpP#0.105,miss#300,,,,6.0,,atkP#0.18,,,,,,,6689,,,,,,,,,3600.0,5760.0,6690.0,,6689.0,860.0,,,,
6690,-1,-1,11,6,6,2,32,700000.0,hpP#0.12,miss#340,,,,6.0,,atkP#0.18,,,,,,,6690,,,,,,,,,9360.0,5760.0,6691.0,,6689.0,1020.0,,,,
6691,-1,-1,11,6,6,3,33,800000.0,hpP#0.135,miss#380,,,,6.0,,atkP#0.18,,,,,,,6691,,,,,,,,,15120.0,5760.0,6692.0,,6689.0,1180.0,,,,
6692,-1,-1,11,6,6,4,34,900000.0,hpP#0.15,miss#420,,,,6.0,,atkP#0.18,,,,,,,6692,,,,,,,,,20880.0,5760.0,6693.0,,6689.0,1340.0,,,,
6693,-1,-1,11,6,6,5,35,1000000.0,hpP#0.165,miss#460,,,,6.0,,atkP#0.18,,,,,,,6693,,,,,,,,,26640.0,5760.0,6694.0,,6689.0,1500.0,,,,
6694,-1,-1,11,6,6,6,36,1100000.0,hpP#0.18,miss#500,,,,6.0,,atkP#0.18,,,,,,,6694,,,,,,,,,32400.0,,,,6689.0,1660.0,,,,
6695,-1,-1,11,6,6,1,31,600000.0,atkP#0.105,crit#150,,,,5.0,,sklP#400,,,,,,,6695,,,,,,,,,3600.0,5760.0,6696.0,,6695.0,860.0,,,,
6696,-1,-1,11,6,6,2,32,700000.0,atkP#0.12,crit#180,,,,5.0,,sklP#400,,,,,,,6696,,,,,,,,,9360.0,5760.0,6697.0,,6695.0,1020.0,,,,
6697,-1,-1,11,6,6,3,33,800000.0,atkP#0.135,crit#210,,,,5.0,,sklP#400,,,,,,,6697,,,,,,,,,15120.0,5760.0,6698.0,,6695.0,1180.0,,,,
6698,-1,-1,11,6,6,4,34,900000.0,atkP#0.15,crit#240,,,,5.0,,sklP#400,,,,,,,6698,,,,,,,,,20880.0,5760.0,6699.0,,6695.0,1340.0,,,,
6699,-1,-1,11,6,6,5,35,1000000.0,atkP#0.165,crit#270,,,,5.0,,sklP#400,,,,,,,6699,,,,,,,,,26640.0,5760.0,6700.0,,6695.0,1500.0,,,,
6700,-1,-1,11,6,6,6,36,1100000.0,atkP#0.18,crit#300,,,,5.0,,sklP#400,,,,,,,6700,,,,,,,,,32400.0,,,,6695.0,1660.0,,,,
6701,-1,-1,11,6,6,1,31,600000.0,atkP#0.13,hit#800,critTime#500,,,,,,,,,,,,6701,,,,,,,,,3600.0,5760.0,6702.0,,6701.0,860.0,,,,
6702,-1,-1,11,6,6,2,32,700000.0,atkP#0.15,hit#960,critTime#600,,,,,,,,,,,,6702,,,,,,,,,9360.0,5760.0,6703.0,,6701.0,1020.0,,,,
6703,-1,-1,11,6,6,3,33,800000.0,atkP#0.17,hit#1120,critTime#700,,,,,,,,,,,,6703,,,,,,,,,15120.0,5760.0,6704.0,,6701.0,1180.0,,,,
6704,-1,-1,11,6,6,4,34,900000.0,atkP#0.19,hit#1280,critTime#800,,,,,,,,,,,,6704,,,,,,,,,20880.0,5760.0,6705.0,,6701.0,1340.0,,,,
6705,-1,-1,11,6,6,5,35,1000000.0,atkP#0.21,hit#1440,critTime#900,,,,,,,,,,,,6705,,,,,,,,,26640.0,5760.0,6706.0,,6701.0,1500.0,,,,
6706,-1,-1,11,6,6,6,36,1100000.0,atkP#0.23,hit#1600,critTime#1000,,,,,,,,,,,,6706,,,,,,,,,32400.0,,,67061.0,6701.0,1660.0,,,,
6707,-1,-1,11,6,6,1,31,600000.0,hpP#0.13,hit#460,,670701.0,,,,,,,,,,,6707,,,,,,,,,3600.0,5760.0,6708.0,,6707.0,860.0,,,,
6708,-1,-1,11,6,6,2,32,700000.0,hpP#0.14,hit#600,,670801.0,,,,,,,,,,,6708,,,,,,,,,9360.0,5760.0,6709.0,,6707.0,1020.0,,,,
6709,-1,-1,11,6,6,3,33,800000.0,hpP#0.15,hit#760,,670901.0,,,,,,,,,,,6709,,,,,,,,,15120.0,5760.0,6710.0,,6707.0,1180.0,,,,
6710,-1,-1,11,6,6,4,34,900000.0,hpP#0.16,hit#900,,671001.0,,,,,,,,,,,6710,,,,,,,,,20880.0,5760.0,6711.0,,6707.0,1340.0,,,,
6711,-1,-1,11,6,6,5,35,1000000.0,hpP#0.17,hit#1060,,671101.0,,,,,,,,,,,6711,,,,,,,,,26640.0,5760.0,6712.0,,6707.0,1500.0,,,,
6712,-1,-1,11,6,6,6,36,1100000.0,hpP#0.18,hit#1200,,671201.0,,,,,,,,,,,6712,,,,,,,,,32400.0,,,67121.0,6707.0,1660.0,,,,
6713,-1,-1,11,6,6,1,31,600000.0,atkP#0.105,hpP#0.15,allHarmDec#125,,,,,,,,,,,,6713,,,,,,,,,3600.0,5760.0,6714.0,,6713.0,860.0,,,,
6714,-1,-1,11,6,6,2,32,700000.0,atkP#0.12,hpP#0.17,allHarmDec#150,,,,,,,,,,,,6714,,,,,,,,,9360.0,5760.0,6715.0,,6713.0,1020.0,,,,
6715,-1,-1,11,6,6,3,33,800000.0,atkP#0.135,hpP#0.19,allHarmDec#175,,,,,,,,,,,,6715,,,,,,,,,15120.0,5760.0,6716.0,,6713.0,1180.0,,,,
6716,-1,-1,11,6,6,4,34,900000.0,atkP#0.15,hpP#0.21,allHarmDec#200,,,,,,,,,,,,6716,,,,,,,,,20880.0,5760.0,6717.0,,6713.0,1340.0,,,,
6717,-1,-1,11,6,6,5,35,1000000.0,atkP#0.165,hpP#0.23,allHarmDec#225,,,,,,,,,,,,6717,,,,,,,,,26640.0,5760.0,6718.0,,6713.0,1500.0,,,,
6718,-1,-1,11,6,6,6,36,1100000.0,atkP#0.18,hpP#0.25,allHarmDec#250,,,,,,,,,,,,6718,,,,,,,,,32400.0,,,67181.0,6713.0,1660.0,,,,
6719,-1,-1,11,6,6,1,31,600000.0,hpP#0.15,spd#45,,671901.0,,,,,,,,,,,6719,,,,,,,,,3600.0,5760.0,6720.0,,6719.0,860.0,,,,
6720,-1,-1,11,6,6,2,32,700000.0,hpP#0.17,spd#51,,672001.0,,,,,,,,,,,6720,,,,,,,,,9360.0,5760.0,6721.0,,6719.0,1020.0,,,,
6721,-1,-1,11,6,6,3,33,800000.0,hpP#0.19,spd#57,,672101.0,,,,,,,,,,,6721,,,,,,,,,15120.0,5760.0,6722.0,,6719.0,1180.0,,,,
6722,-1,-1,11,6,6,4,34,900000.0,hpP#0.21,spd#63,,672201.0,,,,,,,,,,,6722,,,,,,,,,20880.0,5760.0,6723.0,,6719.0,1340.0,,,,
6723,-1,-1,11,6,6,5,35,1000000.0,hpP#0.23,spd#69,,672301.0,,,,,,,,,,,6723,,,,,,,,,26640.0,5760.0,6724.0,,6719.0,1500.0,,,,
6724,-1,-1,11,6,6,6,36,1100000.0,hpP#0.25,spd#75,,672401.0,,,,,,,,,,,6724,,,,,,,,,32400.0,,,67241.0,6719.0,1660.0,,,,
6725,-1,-1,11,6,6,1,31,600000.0,hpP#0.13,free#100,,643101.0,,,,,,,,,,,6725,,,,,,,,,3600.0,5760.0,6726.0,,6725.0,860.0,,,,
6726,-1,-1,11,6,6,2,32,700000.0,hpP#0.14,free#130,,643201.0,,,,,,,,,,,6726,,,,,,,,,9360.0,5760.0,6727.0,,6725.0,1020.0,,,,
6727,-1,-1,11,6,6,3,33,800000.0,hpP#0.15,free#160,,643301.0,,,,,,,,,,,6727,,,,,,,,,15120.0,5760.0,6728.0,,6725.0,1180.0,,,,
6728,-1,-1,11,6,6,4,34,900000.0,hpP#0.16,free#190,,643401.0,,,,,,,,,,,6728,,,,,,,,,20880.0,5760.0,6729.0,,6725.0,1340.0,,,,
6729,-1,-1,11,6,6,5,35,1000000.0,hpP#0.17,free#220,,643501.0,,,,,,,,,,,6729,,,,,,,,,26640.0,5760.0,6730.0,,6725.0,1500.0,,,,
6730,-1,-1,11,6,6,6,36,1100000.0,hpP#0.18,free#250,,643601.0,,,,,,,,,,,6730,,,,,,,,,32400.0,,,67301.0,6725.0,1660.0,,,,
6731,-1,-1,11,6,6,1,31,600000.0,atkP#0.105,hpP#0.09,,672501.0,,,,,,,,,,,6731,,,,,,,,,3600.0,5760.0,6732.0,,6731.0,860.0,,,,
6732,-1,-1,11,6,6,2,32,700000.0,atkP#0.12,hpP#0.1,,672502.0,,,,,,,,,,,6732,,,,,,,,,9360.0,5760.0,6733.0,,6731.0,1020.0,,,,
6733,-1,-1,11,6,6,3,33,800000.0,atkP#0.135,hpP#0.11,,672503.0,,,,,,,,,,,6733,,,,,,,,,15120.0,5760.0,6734.0,,6731.0,1180.0,,,,
6734,-1,-1,11,6,6,4,34,900000.0,atkP#0.15,hpP#0.12,,672504.0,,,,,,,,,,,6734,,,,,,,,,20880.0,5760.0,6735.0,,6731.0,1340.0,,,,
6735,-1,-1,11,6,6,5,35,1000000.0,atkP#0.165,hpP#0.13,,672505.0,,,,,,,,,,,6735,,,,,,,,,26640.0,5760.0,6736.0,,6731.0,1500.0,,,,
6736,-1,-1,11,6,6,6,36,1100000.0,atkP#0.18,hpP#0.14,,672506.0,,,,,,,,,,,6736,,,,,,,,,32400.0,,,67361.0,6731.0,1660.0,,,,
6737,-1,-1,11,6,6,1,31,600000.0,atkP#0.11,spd#25,crit#200,,,,,,,,,,,,6737,,,,,,,,,3600.0,5760.0,6738.0,,6737.0,860.0,,,,
6738,-1,-1,11,6,6,2,32,700000.0,atkP#0.13,spd#34,crit#220,,,,,,,,,,,,6738,,,,,,,,,9360.0,5760.0,6739.0,,6737.0,1020.0,,,,
6739,-1,-1,11,6,6,3,33,800000.0,atkP#0.15,spd#43,crit#240,,,,,,,,,,,,6739,,,,,,,,,15120.0,5760.0,6740.0,,6737.0,1180.0,,,,
6740,-1,-1,11,6,6,4,34,900000.0,atkP#0.17,spd#52,crit#260,,,,,,,,,,,,6740,,,,,,,,,20880.0,5760.0,6741.0,,6737.0,1340.0,,,,
6741,-1,-1,11,6,6,5,35,1000000.0,atkP#0.19,spd#61,crit#280,,,,,,,,,,,,6741,,,,,,,,,26640.0,5760.0,6742.0,,6737.0,1500.0,,,,
6742,-1,-1,11,6,6,6,36,1100000.0,atkP#0.21,spd#70,crit#300,,,,,,,,,,,,6742,,,,,,,,,32400.0,,,67421.0,6737.0,1660.0,,,,
6743,-1,-1,11,6,6,1,31,600000.0,hpP#0.15,decDmg#150,,674301.0,,,,,,,,,,,6743,,,,,,,,,3600.0,5760.0,6744.0,,6743.0,860.0,,,,
6744,-1,-1,11,6,6,2,32,700000.0,hpP#0.17,decDmg#180,,674401.0,,,,,,,,,,,6744,,,,,,,,,9360.0,5760.0,6745.0,,6743.0,1020.0,,,,
6745,-1,-1,11,6,6,3,33,800000.0,hpP#0.19,decDmg#210,,674501.0,,,,,,,,,,,6745,,,,,,,,,15120.0,5760.0,6746.0,,6743.0,1180.0,,,,
6746,-1,-1,11,6,6,4,34,900000.0,hpP#0.21,decDmg#240,,674601.0,,,,,,,,,,,6746,,,,,,,,,20880.0,5760.0,6747.0,,6743.0,1340.0,,,,
6747,-1,-1,11,6,6,5,35,1000000.0,hpP#0.23,decDmg#270,,674701.0,,,,,,,,,,,6747,,,,,,,,,26640.0,5760.0,6748.0,,6743.0,1500.0,,,,
6748,-1,-1,11,6,6,6,36,1100000.0,hpP#0.25,decDmg#300,,674801.0,,,,,,,,,,,6748,,,,,,,,,32400.0,,,67481.0,6743.0,1660.0,,,,
6749,-1,-1,11,6,6,1,31,600000.0,atkP#0.15,miss#500,,674901.0,,,,,,,,,,,6749,,,,,,,,,3600.0,5760.0,6750.0,,6749.0,860.0,,,,
6750,-1,-1,11,6,6,2,32,700000.0,atkP#0.17,miss#600,,675001.0,,,,,,,,,,,6750,,,,,,,,,9360.0,5760.0,6751.0,,6749.0,1020.0,,,,
6751,-1,-1,11,6,6,3,33,800000.0,atkP#0.19,miss#700,,675101.0,,,,,,,,,,,6751,,,,,,,,,15120.0,5760.0,6752.0,,6749.0,1180.0,,,,
6752,-1,-1,11,6,6,4,34,900000.0,atkP#0.21,miss#800,,675201.0,,,,,,,,,,,6752,,,,,,,,,20880.0,5760.0,6753.0,,6749.0,1340.0,,,,
6753,-1,-1,11,6,6,5,35,1000000.0,atkP#0.23,miss#900,,675301.0,,,,,,,,,,,6753,,,,,,,,,26640.0,5760.0,6754.0,,6749.0,1500.0,,,,
6754,-1,-1,11,6,6,6,36,1100000.0,atkP#0.25,miss#1000,,675401.0,,,,,,,,,,,6754,,,,,,,,,32400.0,,,67541.0,6749.0,1660.0,,,,
7001,-1,-1,12,7,6,6,1,0.0,hpP#0.01,,,,,,,,,,,,,,partner_avatar_4300702,,,,,,,,,,,,,,,4300702.0,partner_avatar_4300702,1.0,
7002,-1,-1,12,7,6,6,1,0.0,crit#40,critTime#100,,,,,,,,,,,,,partner_avatar_5200402,,,,,,,,,,,,,,,5200402.0,partner_avatar_5200402,1.0,
7003,-1,-1,12,7,6,6,1,0.0,hpP#0.03,brk#50,,,,,,,,,,,,,partner_avatar_5100702,,,,,,,,,,,,,,,5100702.0,partner_avatar_5100702,1.0,
7004,-1,-1,12,7,6,6,1,0.0,hpP#0.05,,,,,,,,,,,,,,partner_avatar_5300402,,,,,,,,,,,,,,,5300402.0,partner_avatar_5300402,1.0,
7005,-1,-1,12,7,6,6,1,0.0,atkP#0.02,crit#40,spd#4,,,,,,,,,,,,partner_avatar_5100402,,,,,,,,,,,,,,,5100402.0,partner_avatar_5100402,1.0,
7006,-1,-1,12,7,6,6,1,0.0,atkP#0.03,hpP#0.03,,,,,,,,,,,,,partner_avatar_5200702,,,,,,,,,,,,,,,5200702.0,partner_avatar_5200702,1.0,
7007,-1,-1,12,7,6,6,1,0.0,hpP#0.03,,,,,,,,,,,,,,partner_avatar_4200302,,,,,,,,,,,,,,,4200302.0,partner_avatar_4200302,1.0,
7008,-1,-1,12,7,6,6,1,0.0,atkP#0.04,hpP#0.02,,,,,,,,,,,,,partner_avatar_5100202,,,,,,,,,,,,,,,5100202.0,partner_avatar_5100202,1.0,
7009,-1,-1,12,7,6,6,1,0.0,crit#40,critTime#100,,,,,,,,,,,,,partner_avatar_5400102,,,,,,,,,,,,,,,5400102.0,partner_avatar_5400102,1.0,
7010,-1,-1,12,7,6,6,1,0.0,atkP#0.02,decDmg#20,sklP#100,,,,,,,,,,,,partner_avatar_5500502,,,,,,,,,,,,,,,5500502.0,partner_avatar_5500502,1.0,
7011,-1,-1,12,7,6,6,1,0.0,hpP#0.05,decDmg#30,,,,,,,,,,,,,partner_avatar_5600302,,,,,,,,,,,,,,,5600302.0,partner_avatar_5600302,1.0,
7012,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,crit#40,,,,,,,,,,,,partner_avatar_5400702,,,,,,,,,,,,,,,5400702.0,partner_avatar_5400702,1.0,
7013,-1,-1,12,7,6,6,1,0.0,atkP#0.03,hpP#0.03,hit#60,,,,,,,,,,,,partner_avatar_5200502,,,,,,,,,,,,,,,5200502.0,partner_avatar_5200502,1.0,
7014,-1,-1,12,7,6,6,1,0.0,decDmg#30,crit#40,critTime#100,,,,,,,,,,,,partner_avatar_5300102,,,,,,,,,,,,,,,5300102.0,partner_avatar_5300102,1.0,
7015,-1,-1,12,7,6,6,1,0.0,hpP#0.03,miss#80,spd#4,,,,,,,,,,,,partner_avatar_5200102,,,,,,,,,,,,,,,5200102.0,partner_avatar_5200102,1.0,
7016,-1,-1,12,7,6,6,1,0.0,hpP#0.02,atkP#0.02,decDmg#20,,,,,,,,,,,,partner_avatar_5200202,,,,,,,,,,,,,,,5200202.0,partner_avatar_5200202,1.0,
7017,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,crit#40,,,,,,,,,,,,partner_avatar_5400803,,,,,,,,,,,,,,,5400803.0,partner_avatar_5400803,2.0,
7018,-1,-1,12,7,6,6,1,0.0,crit#40,critTime#100,,,,,,,,,,,,,partner_avatar_5100403,,,,,,,,,,,,,,,5100403.0,partner_avatar_5100403,2.0,
7019,-1,-1,12,7,6,6,1,0.0,atkP#0.02,brk#50,,,,,,,,,,,,,partner_avatar_5101002,,,,,,,,,,,,,,,5101002.0,partner_avatar_5101002,1.0,
7020,-1,-1,12,7,6,6,1,0.0,atkP#0.02,sklP#50,,,,,,,,,,,,,partner_avatar_5200403,,,,,,,,,,,,,,,5200403.0,partner_avatar_5200403,2.0,
7021,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,,,,,,,,,,,,,partner_avatar_4300703,,,,,,,,,,,,,,,4300703.0,partner_avatar_4300703,2.0,
7022,-1,-1,12,7,6,6,1,0.0,hpP#0.05,,,,,,,,,,,,,,partner_avatar_5100602,,,,,,,,,,,,,,,5100602.0,partner_avatar_5100602,1.0,
7023,-1,-1,12,7,6,6,1,0.0,atkP#0.02,trueAtk#50,,,,,,,,,,,,,partner_avatar_5600303,,,,,,,,,,,,,,,5600303.0,partner_avatar_5600303,2.0,
7024,-1,-1,12,7,6,6,1,0.0,hpP#0.03,decDmg#20,,,,,,,,,,,,,partner_avatar_5100102,,,,,,,,,,,,,,,5100102.0,partner_avatar_5100102,1.0,
7025,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,trueAtk#50,,,,,,,,,,,,partner_avatar_5600102,,,,,,,,,,,,,,,5600102.0,partner_avatar_5600102,1.0,
7026,-1,-1,12,7,6,6,1,0.0,hpP#0.03,decDmg#30,,,,,,,,,,,,,partner_avatar_5400802,,,,,,,,,,,,,,,5400802.0,partner_avatar_5400802,1.0,
7027,-1,-1,12,7,6,6,1,0.0,atkP#0.02,sklP#50,,,,,,,,,,,,,partner_avatar_5500503,,,,,,,,,,,,,,,5500503.0,partner_avatar_5500503,2.0,
7028,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,decDmg#30,,,,,,,,,,,,partner_avatar_5400202,,,,,,,,,,,,,,,5400202.0,partner_avatar_5400202,1.0,
7029,-1,-1,12,7,6,6,1,0.0,hpP#0.03,decDmg#30,trueAtk#50,,,,,,,,,,,,partner_avatar_5600304,,,,,,,,,,,,,,,5600304.0,partner_avatar_5600304,3.0,
7030,-1,-1,12,7,6,6,1,0.0,atkP#0.02,crit#40,critTime#100,,,,,,,,,,,,partner_avatar_5200404,,,,,,,,,,,,,,,5200404.0,partner_avatar_5200404,3.0,
7031,-1,-1,12,7,6,6,1,0.0,hpP#0.03,decDmg#30,spd#4,,,,,,,,,,,,partner_avatar_5301102,,,,,,,,,,,,,,,5301102.0,partner_avatar_5301102,1.0,
7032,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,crit#40,,,,,,,,,,,,partner_avatar_5300502,,,,,,,,,,,,,,,5300502.0,partner_avatar_5300502,1.0,
7033,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,sklP#100,,,,,,,,,,,,partner_avatar_5500202,,,,,,,,,,,,,,,5500202.0,partner_avatar_5500202,1.0,
7034,-1,-1,12,7,6,6,1,0.0,hpP#0.03,armP#0.05,decDmg#30,,,,,,,,,,,,partner_avatar_5100603,,,,,,,,,,,,,,,5100603.0,partner_avatar_5100603,2.0,
7035,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,free#50,,,,,,,,,,,,partner_avatar_5500504,,,,,,,,,,,,,,,5500504.0,partner_avatar_5500504,3.0,
7036,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.03,armP#0.05,,,,,,,,,,,,partner_avatar_5200703,,,,,,,,,,,,,,,5200703.0,partner_avatar_5200703,2.0,
7037,-1,-1,12,7,6,6,1,0.0,hpP#0.03,crit#40,critTime#100,,,,,,,,,,,,partner_avatar_5600202,,,,,,,,,,,,,,,5600202.0,partner_avatar_5600202,1.0,
7038,-1,-1,12,7,6,6,1,0.0,atkP#0.02,crit#40,critTime#100,,,,,,,,,,,,partner_avatar_5301002,,,,,,,,,,,,,,,5301002.0,partner_avatar_5301002,1.0,
7039,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,,,,,,,,,,,,,partner_avatar_5300103,,,,,,,,,,,,,,,5300103.0,partner_avatar_5300103,2.0,
7040,-1,-1,12,7,6,6,1,0.0,crit#40,critTime#100,,,,,,,,,,,,,partner_avatar_5301003,,,,,,,,,,,,,,,5301003.0,partner_avatar_5301003,2.0,
7041,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,decDmg#30,,,,,,,,,,,,partner_avatar_5400103,,,,,,,,,,,,,,,5400103.0,partner_avatar_5400103,2.0,
7042,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,free#50,,,,,,,,,,,,partner_avatar_5400804,,,,,,,,,,,,,,,5400804.0,partner_avatar_5400804,3.0,
7043,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.03,brk#50,,,,,,,,,,,,partner_avatar_5500302,,,,,,,,,,,,,,,5500302.0,partner_avatar_5500302,1.0,
7044,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,brk#50,,,,,,,,,,,,partner_avatar_5300503,,,,,,,,,,,,,,,5300503.0,partner_avatar_5300503,2.0,
7045,-1,-1,12,7,6,6,1,0.0,atkP#0.02,crit#40,critTime#100,,,,,,,,,,,,partner_avatar_5100404,,,,,,,,,,,,,,,5100404.0,partner_avatar_5100404,3.0,
7046,-1,-1,12,7,6,6,1,0.0,hpP#0.03,decDmg#30,,,,,,,,,,,,,partner_avatar_5600103,,,,,,,,,,,,,,,5600103.0,partner_avatar_5600103,2.0,
7047,-1,-1,12,7,6,6,1,0.0,hpP#0.02,atkP#0.01,,,,,,,,,,,,,partner_avatar_5200103,,,,,,,,,,,,,,,5200103.0,partner_avatar_5200103,2.0,
7048,-1,-1,12,7,6,6,1,0.0,trueAtk#50,crit#40,,,,,,,,,,,,,partner_avatar_5600402,,,,,,,,,,,,,,,5600402.0,partner_avatar_5600402,1.0,
7049,-1,-1,12,7,6,6,1,0.0,crit#40,critTime#100,,,,,,,,,,,,,partner_avatar_5500303,,,,,,,,,,,,,,,5500303.0,partner_avatar_5500303,2.0,
7050,-1,-1,12,7,6,6,1,0.0,atkP#0.02,sklP#50,decDmg#30,,,,,,,,,,,,partner_avatar_5500505,,,,,,,,,,,,,,,5500505.0,partner_avatar_5500505,4.0,
7051,-1,-1,12,7,6,6,1,0.0,hpP#0.03,spd#4,,,,,,,,,,,,,partner_avatar_5400402,,,,,,,,,,,,,,,5400402.0,partner_avatar_5400402,1.0,
7052,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,,,,,,,,,,,,,partner_avatar_5301004,,,,,,,,,,,,,,,5301004.0,partner_avatar_5301004,3.0,
7053,-1,-1,12,7,6,6,1,0.0,atkP#0.02,crit#40,critTime#100,,,,,,,,,,,,partner_avatar_5400104,,,,,,,,,,,,,,,5400104.0,partner_avatar_5400104,3.0,
7054,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,miss#80,,,,,,,,,,,,partner_avatar_5200802,,,,,,,,,,,,,,,5200802.0,partner_avatar_5200802,1.0,
7055,-1,-1,12,7,6,6,1,0.0,atkP#0.02,crit#40,,,,,,,,,,,,,partner_avatar_5401002,,,,,,,,,,,,,,,5401002.0,partner_avatar_5401002,1.0,
7056,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,crit#40,,,,,,,,,,,,partner_avatar_5101102,,,,,,,,,,,,,,,5101102.0,partner_avatar_5101102,1.0,
7057,-1,-1,12,7,6,6,1,0.0,crit#40,critTime#100,trueAtk#50,,,,,,,,,,,,partner_avatar_5600403,,,,,,,,,,,,,,,5600403.0,partner_avatar_5600403,2.0,
7058,-1,-1,12,7,6,6,1,0.0,,,,,,,,,,,,,,,partner_avatar_4300704,,,,,,,,,,,,,,,4300704.0,partner_avatar_4300704,3.0,
7059,-1,-1,12,7,6,6,1,0.0,atkP#0.02,crit#40,,,,,,,,,,,,,partner_avatar_5400902,,,,,,,,,,,,,,,5400902.0,partner_avatar_5400902,1.0,
7060,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,free#50,,,,,,,,,,,,partner_avatar_5100203,,,,,,,,,,,,,,,5100203.0,partner_avatar_5100203,2.0,
7061,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,decDmg#30,,,,,,,,,,,,partner_avatar_5101003,,,,,,,,,,,,,,,5101003.0,partner_avatar_5101003,2.0,
7062,-1,-1,12,7,6,6,1,0.0,atkP#0.02,crit#40,,,,,,,,,,,,,partner_avatar_5400502,,,,,,,,,,,,,,,5400502.0,partner_avatar_5400502,1.0,
7063,-1,-1,12,7,6,6,1,0.0,atkP#0.03,brk#50,decDmg#30,,,,,,,,,,,,partner_avatar_5200503,,,,,,,,,,,,,,,5200503.0,partner_avatar_5200503,2.0,
7064,-1,-1,12,7,6,6,1,0.0,hpP#0.03,sklP#50,,,,,,,,,,,,,partner_avatar_5201002,,,,,,,,,,,,,,,5201002.0,partner_avatar_5201002,1.0,
7065,-1,-1,12,7,6,6,1,0.0,hpP#0.03,trueAtk#50,,,,,,,,,,,,,partner_avatar_5300702,,,,,,,,,,,,,,,5300702.0,partner_avatar_5300702,1.0,
7066,-1,-1,12,7,6,6,1,0.0,hpP#0.03,decDmg#30,spd#4,,,,,,,,,,,,partner_avatar_5100802,,,,,,,,,,,,,,,5100802.0,partner_avatar_5100802,1.0,
7067,-1,-1,12,7,6,6,1,0.0,atkP#0.03,miss#80,decDmg#30,,,,,,,,,,,,partner_avatar_5301103,,,,,,,,,,,,,,,5301103.0,partner_avatar_5301103,2.0,
7068,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,,,,,,,,,,,,,partner_avatar_5400203,,,,,,,,,,,,,,,5400203.0,partner_avatar_5400203,2.0,
7069,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.03,decDmg#30,,,,,,,,,,,,partner_avatar_5500402,,,,,,,,,,,,,,,5500402.0,partner_avatar_5500402,1.0,
7070,-1,-1,12,7,6,6,1,0.0,hpP#0.04,hit#40,,,,,,,,,,,,,partner_avatar_5100302,,,,,,,,,,,,,,,5100302.0,partner_avatar_5100302,1.0,
7071,-1,-1,12,7,6,6,1,0.0,hit#100,critTime#100,free#50,,,,,,,,,,,,partner_avatar_5300104,,,,,,,,,,,,,,,5300104.0,partner_avatar_5300104,3.0,
7072,-1,-1,12,7,6,6,1,0.0,atkP#0.03,crit#40,free#50,,,,,,,,,,,,partner_avatar_5400703,,,,,,,,,,,,,,,5400703.0,partner_avatar_5400703,2.0,
7073,-1,-1,12,7,6,6,1,0.0,hpP#0.03,atkP#0.02,decDmg#30,,,,,,,,,,,,partner_avatar_5500602,,,,,,,,,,,,,,,5500602.0,partner_avatar_5500602,1.0,
7074,-1,-1,12,7,6,6,1,0.0,hpP#0.02,atkP#0.03,,,,,,,,,,,,,partner_avatar_5200203,,,,,,,,,,,,,,,5200203.0,partner_avatar_5200203,2.0,
7075,-1,-1,12,7,6,6,1,0.0,atkP#0.02,sklP#50,,,,,,,,,,,,,partner_avatar_4500302,,,,,,,,,,,,,,,4500302.0,partner_avatar_4500302,1.0,
