id,unknown_2,name
2010176,크라켄,소용돌이,"랜덤으로 4명의 적에게 542091의 대미지를 입히고 3라운드 동안 목표물 방어력 37%, 속도 37포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 25% 증가."
2010177,크라켄,소용돌이,"랜덤으로 4명의 적에게 546764의 대미지를 입히고 3라운드 동안 목표물 방어력 37%, 속도 37포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 25% 증가."
2010178,크라켄,소용돌이,"랜덤으로 4명의 적에게 551437의 대미지를 입히고 3라운드 동안 목표물 방어력 37%, 속도 37포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 25% 증가."
2010179,크라켄,소용돌이,"랜덤으로 4명의 적에게 556110의 대미지를 입히고 3라운드 동안 목표물 방어력 37%, 속도 37포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 25% 증가."
2010180,크라켄,소용돌이,"랜덤으로 4명의 적에게 560783의 대미지를 입히고 3라운드 동안 목표물 방어력 37%, 속도 37포인트 감소, 랜덤으로 4명의 아군 소녀의 공격력 2라운드 동안 25% 증가."
3010121,에르데,치유의 빛,"랜덤으로 4명의 적에게 180187의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 30%, 공격력 15% 증가."
3010122,에르데,치유의 빛,"랜덤으로 4명의 적에게 183140의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 30%, 공격력 15% 증가."
3010123,에르데,치유의 빛,"랜덤으로 4명의 적에게 186093의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 30%, 공격력 15% 증가."
3010124,에르데,치유의 빛,"랜덤으로 4명의 적에게 189046의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 30%, 공격력 15% 증가."
3010125,에르데,치유의 빛,"랜덤으로 4명의 적에게 191999의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 30%, 공격력 15% 증가."
3010126,에르데,치유의 빛,"랜덤으로 4명의 적에게 194952의 대미지 부여, 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 30%, 공격력 15% 증가."
3010127,에르데,치유의 빛,"랜덤으로 4명의 적에게 197905의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 30%, 공격력 15% 증가."
3010128,에르데,치유의 빛,"랜덤으로 4명의 적에게 200858의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 31%, 공격력 15% 증가."
3010129,에르데,치유의 빛,"랜덤으로 4명의 적에게 203811의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 31%, 공격력 15% 증가."
3010130,에르데,치유의 빛,"랜덤으로 4명의 적에게 206764의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 31%, 공격력 15% 증가."
3010131,에르데,치유의 빛,"랜덤으로 4명의 적에게 209717의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 31%, 공격력 15% 증가."
3010132,에르데,치유의 빛,"랜덤으로 4명의 적에게 212670의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 31%, 공격력 15% 증가."
3010133,에르데,치유의 빛,"랜덤으로 4명의 적에게 215623의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 31%, 공격력 15% 증가."
3010134,에르데,치유의 빛,"랜덤으로 4명의 적에게 218576의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 31%, 공격력 15% 증가."
3010135,에르데,치유의 빛,"랜덤으로 4명의 적에게 221529의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 31%, 공격력 15% 증가."
3010136,에르데,치유의 빛,"랜덤으로 4명의 적에게 224482의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 32%, 공격력 15% 증가."
3010137,에르데,치유의 빛,"랜덤으로 4명의 적에게 227435의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 32%, 공격력 15% 증가."
3010138,에르데,치유의 빛,"랜덤으로 4명의 적에게 230388의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 32%, 공격력 15% 증가."
3010139,에르데,치유의 빛,"랜덤으로 4명의 적에게 233341의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 32%, 공격력 15% 증가."
3010140,에르데,치유의 빛,"랜덤으로 4명의 적에게 236294의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 32%, 공격력 15% 증가."
3010141,에르데,치유의 빛,"랜덤으로 4명의 적에게 239247의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 32%, 공격력 15% 증가."
3010142,에르데,치유의 빛,"랜덤으로 4명의 적에게 242200의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 32%, 공격력 15% 증가."
3010143,에르데,치유의 빛,"랜덤으로 4명의 적에게 245153의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 32%, 공격력 15% 증가."
3010144,에르데,치유의 빛,"랜덤으로 4명의 적에게 248106의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 33%, 공격력 15% 증가."
3010145,에르데,치유의 빛,"랜덤으로 4명의 적에게 251059의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 33%, 공격력 15% 증가."
3010146,에르데,치유의 빛,"랜덤으로 4명의 적에게 254012의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 33%, 공격력 15% 증가."
3010147,에르데,치유의 빛,"랜덤으로 4명의 적에게 256965의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 33%, 공격력 15% 증가."
3010148,에르데,치유의 빛,"랜덤으로 4명의 적에게 259918의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 33%, 공격력 15% 증가."
3010149,에르데,치유의 빛,"랜덤으로 4명의 적에게 262871의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 33%, 공격력 15% 증가."
3010150,에르데,치유의 빛,"랜덤으로 4명의 적에게 265824의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 33%, 공격력 15% 증가."
3010151,에르데,치유의 빛,"랜덤으로 4명의 적에게 268777의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 33%, 공격력 15% 증가."
3010152,에르데,치유의 빛,"랜덤으로 4명의 적에게 271730의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 34%, 공격력 15% 증가."
3010153,에르데,치유의 빛,"랜덤으로 4명의 적에게 274683의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 34%, 공격력 15% 증가."
3010154,에르데,치유의 빛,"랜덤으로 4명의 적에게 277636의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 34%, 공격력 15% 증가."
3010155,에르데,치유의 빛,"랜덤으로 4명의 적에게 280589의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 34%, 공격력 15% 증가."
3010156,에르데,치유의 빛,"랜덤으로 4명의 적에게 283542의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 34%, 공격력 15% 증가."
3010157,에르데,치유의 빛,"랜덤으로 4명의 적에게 286495의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 34%, 공격력 15% 증가."
3010158,에르데,치유의 빛,"랜덤으로 4명의 적에게 289448의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 34%, 공격력 15% 증가."
3010159,에르데,치유의 빛,"랜덤으로 4명의 적에게 292401의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 34%, 공격력 15% 증가."
3010160,에르데,치유의 빛,"랜덤으로 4명의 적에게 295354의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 35%, 공격력 15% 증가."
3010161,에르데,치유의 빛,"랜덤으로 4명의 적에게 298307의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 35%, 공격력 15% 증가."
3010162,에르데,치유의 빛,"랜덤으로 4명의 적에게 301260의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 35%, 공격력 15% 증가."
3010163,에르데,치유의 빛,"랜덤으로 4명의 적에게 304213의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 35%, 공격력 15% 증가."
3010164,에르데,치유의 빛,"랜덤으로 4명의 적에게 307166의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 35%, 공격력 15% 증가."
3010165,에르데,치유의 빛,"랜덤으로 4명의 적에게 310119의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 35%, 공격력 15% 증가."
3010166,에르데,치유의 빛,"랜덤으로 4명의 적에게 313072의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 35%, 공격력 15% 증가."
3010167,에르데,치유의 빛,"랜덤으로 4명의 적에게 316025의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 35%, 공격력 15% 증가."
3010168,에르데,치유의 빛,"랜덤으로 4명의 적에게 318978의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 36%, 공격력 15% 증가."
3010169,에르데,치유의 빛,"랜덤으로 4명의 적에게 321931의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 36%, 공격력 15% 증가."
3010170,에르데,치유의 빛,"랜덤으로 4명의 적에게 324884의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 36%, 공격력 15% 증가."
3010171,에르데,치유의 빛,"랜덤으로 4명의 적에게 327837의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 36%, 공격력 15% 증가."
3010172,에르데,치유의 빛,"랜덤으로 4명의 적에게 330790의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 36%, 공격력 15% 증가."
3010173,에르데,치유의 빛,"랜덤으로 4명의 적에게 333743의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 36%, 공격력 15% 증가."
3010174,에르데,치유의 빛,"랜덤으로 4명의 적에게 336696의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 36%, 공격력 15% 증가."
3010175,에르데,치유의 빛,"랜덤으로 4명의 적에게 339649의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 36%, 공격력 15% 증가."
3010176,에르데,치유의 빛,"랜덤으로 4명의 적에게 342602의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 37%, 공격력 15% 증가."
3010177,에르데,치유의 빛,"랜덤으로 4명의 적에게 345555의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 37%, 공격력 15% 증가."
3010178,에르데,치유의 빛,"랜덤으로 4명의 적에게 348508의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 37%, 공격력 15% 증가."
3010179,에르데,치유의 빛,"랜덤으로 4명의 적에게 351461의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 37%, 공격력 15% 증가."
3010180,에르데,치유의 빛,"랜덤으로 4명의 적에게 354414의 대미지를 입히고 랜덤으로 4명의 아군 소녀 HP 20% 회복, 2라운드 동안 방어력 37%, 공격력 15% 증가."
4010121,무면자,이세계 충돌,"랜덤으로 4명의 적에게 285270의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 50포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010122,무면자,이세계 충돌,"랜덤으로 4명의 적에게 289946의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 50포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010123,무면자,이세계 충돌,"랜덤으로 4명의 적에게 294622의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 50포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010124,무면자,이세계 충돌,"랜덤으로 4명의 적에게 299298의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 50포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010125,무면자,이세계 충돌,"랜덤으로 4명의 적에게 303974의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 51포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010126,무면자,이세계 충돌,"랜덤으로 4명의 적에게 308650의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 51포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010127,무면자,이세계 충돌,"랜덤으로 4명의 적에게 313326의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 51포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010128,무면자,이세계 충돌,"랜덤으로 4명의 적에게 318002의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 51포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010129,무면자,이세계 충돌,"랜덤으로 4명의 적에게 322678의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 51포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010130,무면자,이세계 충돌,"랜덤으로 4명의 적에게 327354의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 52포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010131,무면자,이세계 충돌,"랜덤으로 4명의 적에게 332030의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 52포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010132,무면자,이세계 충돌,"랜덤으로 4명의 적에게 336706의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 52포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010133,무면자,이세계 충돌,"랜덤으로 4명의 적에게 341382의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 52포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010134,무면자,이세계 충돌,"랜덤으로 4명의 적에게 346058의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 52포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010135,무면자,이세계 충돌,"랜덤으로 4명의 적에게 350734의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 53포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010136,무면자,이세계 충돌,"랜덤으로 4명의 적에게 355410의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 53포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010137,무면자,이세계 충돌,"랜덤으로 4명의 적에게 360086의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 53포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010138,무면자,이세계 충돌,"랜덤으로 4명의 적에게 364762의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 53포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010139,무면자,이세계 충돌,"랜덤으로 4명의 적에게 369438의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 53포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010140,무면자,이세계 충돌,"랜덤으로 4명의 적에게 374114의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 54포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010141,무면자,이세계 충돌,"랜덤으로 4명의 적에게 378790의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 54포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010142,무면자,이세계 충돌,"랜덤으로 4명의 적에게 383466의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 54포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010143,무면자,이세계 충돌,"랜덤으로 4명의 적에게 388142의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 54포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010144,무면자,이세계 충돌,"랜덤으로 4명의 적에게 392818의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 54포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010145,무면자,이세계 충돌,"랜덤으로 4명의 적에게 397494의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 55포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010146,무면자,이세계 충돌,"랜덤으로 4명의 적에게 402170의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 55포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010147,무면자,이세계 충돌,"랜덤으로 4명의 적에게 406846의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 55포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010148,무면자,이세계 충돌,"랜덤으로 4명의 적에게 411522의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 55포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010149,무면자,이세계 충돌,"랜덤으로 4명의 적에게 416198의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 55포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010150,무면자,이세계 충돌,"랜덤으로 4명의 적에게 420874의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 56포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010151,무면자,이세계 충돌,"랜덤으로 4명의 적에게 425550의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 56포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010152,무면자,이세계 충돌,"랜덤으로 4명의 적에게 430226의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 56포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010153,무면자,이세계 충돌,"랜덤으로 4명의 적에게 434902의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 56포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010154,무면자,이세계 충돌,"랜덤으로 4명의 적에게 439578의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 56포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010155,무면자,이세계 충돌,"랜덤으로 4명의 적에게 444254의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 57포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010156,무면자,이세계 충돌,"랜덤으로 4명의 적에게 448930의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 57포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010157,무면자,이세계 충돌,"랜덤으로 4명의 적에게 453606의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 57포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010158,무면자,이세계 충돌,"랜덤으로 4명의 적에게 458282의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 57포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010159,무면자,이세계 충돌,"랜덤으로 4명의 적에게 462958의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 57포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010160,무면자,이세계 충돌,"랜덤으로 4명의 적에게 467634의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 58포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010161,무면자,이세계 충돌,"랜덤으로 4명의 적에게 472310의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 58포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
4010162,무면자,이세계 충돌,"랜덤으로 4명의 적에게 476986의 대미지 부여, 40%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c], 랜덤으로 4명의 아군 소녀 에너지 58포인트 회복.\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
