id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
21003,Hancer,Does the world have those boring rules? Hee hee hee... Let me help you destroy all of those shackles!,Want to taste the pain of being in prison? I guarantee it is something you won't forget~ Hehehe,Hee Hee Hee.... You know what happens if you touch me again~,Are you going to leave? Do you have a class? Why follow such boring rules?,Wanna flee to the other end of the world with me? How could this life with too many restrictions be any fun?,People outside are limited by countless rules... It's no different from being in jail.,Hee Hee... More beast to the slaughter?,Hee hee hee hee hee~,Riho Sugiyama,Hee hee...  Sending such things to me. Do you want to be wrecked along with this boring world?,"What do I think about the gift? Well, I won't answer any questions after this gift!",Hee hee... Do you finally get it? Let's leave this boring world that is filled with rules~,"I hate being bound with rules and oaths, but I don't mind that much if I'm with you.","Oh, you're here again.",What's the drink for? Am I supposed to fight for you with these chains on me?,I'll make them pay for this once I'm set free!,填充,填充,I kind of miss my prison suit...,You're sure to give this to an infamous trouble maker?,I can only find my own position in the place where Chaos emerges!,This will become my new hideout!,? Don't disturb me!,You know what? Relieving all the students from school with some explosives must be a great idea!,Work time!,I'll remind my associate about the rewards.,It's getting busy! But the riot planner still needs more experience!,Just another evidence of the vulnerability of order!,Maybe it's time to run away?,填充,填充,填充,填充
21004,Nono,"Be my master? HAHA, but you're a man. Ok~ There's no harm in trying. If you do anything weird or perverted, you're dead.",Boys are scoundrels! All of them! No exceptions!,How could one trust a boy to protect me? You can as well rely on a pervert alarm system.,Are you a stalker? Do you follow me all the time? Haha... My warning signals must not be working.,What I hate the most is~ You creepy people who keep staring at me~,Gotta change my batteries~ Without them~ How could we humiliate those perverts?,How do I deal with this punk?,Shock~,Yuumi Hirota,What is this? So gross!,"Hmph. Fine, I'll take it~","Looks pretty good, thanks~","Who do you think you are? I'm not going to...hey, where are you going?? Fine, I promise you...","Oh, it's the pervert again.",Just hand me that Exp Juice before I hit you with an electric shock club!,You turned out to be something more than a loser~,填充,填充,What do you mean by giving these to me? Are you trying to buy me off?,Leave the clothes here and get out! I won't let you see anything!,Are you a perv?! I'll never--- ever wear something like this!,"Why you bring me here? Just a forewarning, I brought my stun gun!",Ahhh! Don't suddenly appear in my back! I might have hit you with an electric shock club!,"Well, at least you don't look that annoying when sleeping… Mr. Perv~",Go complete your internship and keep far away from me!,Leave after claiming these rewards! GET! OUT!,What? School news? Do I look like a piece of newspaper? Go and find out yourself!,Now you should have understood how powerful my taser gun is!,"Tch, I think the weapon needs more modification...",填充,填充,填充,填充
22001,Roselle,Um... Can you be my personal model? I will draw your best moment!,I'll create a world... One brushstroke at a time.,Look at this painting. It's a place from my dream. How stunning~,"Painting tools ran out. Master, can you go with me to buy it? I'll introduce you to a good art shop,",Paintbrushes help create whatever you're thinking about. Doesn't it feel divine?,Don't move. Let me paint a portrait for you~,Let me paint something for you.,Let's paint!,Sakura Nakamura,Don't interrupt me with that when I'm painting~,"Thank you, I want to draw it in my next painting.",Thank you for your gift~ I will be a good painter!,"I painted my dreams: it's me in a wedding dress, and you waiting at the edge of the aisle...now can you make this reality?",Welcome back~,"With each stroke, I get closer to the truth~",The improvement in drawing skills is actually the improvement in perception~,填充,填充,Weight drawing is a big challenge for me!,Do you want me to equip that or draw that?,It's time for a sketch outside~,It can be a proper location for me to draw without interuption~,"Please wait a minute, just a few finish touches to go~","After you start to learn drawing, you will be able to notice the little things that are easy to be ignored in normal life. I strongly suggest you try to draw, Senpai~","It's time for your internship, Senpai~","Senpai, I've collected your rewards, please do remember to take them back when you leave!","Something is changed in the Academy, maybe an incident will take place any time soon~",This is another epic fight I should record on my drawing board!,I knew it is a bad idea...,填充,填充,填充,填充
22002,Hynel,"The meaning of life is to accomplish my tasks. Whoever the enemy is, I won't lose.","Too many distractions make people confused, so I am abandoning all relationships, good or bad.",Both my eyes are closed. The meaning of my existence lies in the darkness.,"There is no future going on this path. After all, what the future has in store has nothing to do with me.",Can't get anything without power.,Your light is too bright. That is the light that I don't possess... Dazzling light.,Accept the task. Then execute.,This is my power!,Mai Nishikawa,These are useless to me...,"Is accepting the gift part of the mission? Okay, I see.","Obviously, it shouldn't be like this, but I can feel the warmth of your heart coming from this gift... Thank you~","Am I worthy of your light? ...I see. I will not escape from the light anymore; on the contrary, I will learn to embrace it!","You're back, Senpai~","Drop by drop, I drink my power up!",Now I'm ready for bigger challenges!,填充,填充,You‘re correct to use the best material at the key point~,It's necessary to scrounge everything I can for my missions!,"Hynel, moving out!",It is your kind of room~,"The provision for the next mission is prepared, just say the word.","The rest is necessary, it's not a good option to become too exhausted~","It's time for work, let's go!",Remember to collect your rewards. It's a bad habit to waste your resources~,We'll need more detailed information for now what's happening~,EZ~,That was so close…,填充,填充,填充,填充
22003,Fleur,"Ah! Master, I like you! Like you so very much...! Ahah~ It's going to get weird...!","Master, please love me. Give me your love~!","Master, I am a very good girl. Give me a reward~","Ah, what a splendid scream.",Whenever I feel pain... I... I feel most alive!,I love pain! More! Give me more!!,Whip me hard with that whip!,Love me dearly~,Yuki Kouyama,"Unfortunately, you just picked something I hate most… Really, Master?",You really didn't have to~,"Wow, is this really for me??",Fleur is honored to be with Master~Please take good care of me in the future!,"Master, what took you so long? I've been waiting for you~",Master~ Give me more~,Oh! I love this feeling! Harder!,填充,填充,Do you have anything else available?,"Ah, this is my type of gear~",I'll go wherever you want me to be~,I'll be waiting for you here!,"Master, you finally have returned~",Is this what they called tacit violence?,Are you going out for work?,"Master, I've collected your rewards somewhere, remember to take them back when you leave~",Wish there could be something exciting awaiting~,Fight harder! You're moving like someone who didn't have their breakfast!,That's too... Too much for me…,填充,填充,填充,填充
22004,Meimi,WOW! Are you trying to catch me? Great! But I don't get caught so easily.,Stealing is a daily task~ It's also a hobby for thieves!,Master~ If you don't spend your pocket money~ I'll be happy to take some.,Excuse me~ Let me take down my living expenses for the week~ I'll rely on you~,"Ah, Master's cabinet? It's in the way if you leave it at home. I'll sell it for you.","Here I come~! Let me steal your heart! Ah, no? Even if you say that, it won't matter to me~",Let me steal something important!,Uh huh~ You can't see me.,Yumi Hino,This thing? I really don't appreciate this~,Gift for me? What a surprise! Thank you so much~,"This thing, I can't say no to that~ You really want to steal my heart~","I ""borrowed"" this bouquet from a Flower Shop on the way here, I think it'd go well with my dress...hey, stop looking at me like that, I'll return it after the ceremony!",Welcome back...why are you looking at me like that? I didn't steal anything yet!,You've lost your Exp Juice? Guess I stole from the right person then~,"As long as there's something I want, my body will go out of control and get it for me~",填充,填充,"I wouldn't mind what kind of gears you're going to offer~ Afterall, I can get all what I want in my own way.","It might seem weird to have a pair of pants of other girls on my head, but it's my hobby~",Maybe I can find some collectibles here~,Let's see what we got here~,"Oh! Why are you back so early?… Okay, fine, I'll return what I stole right away…","Wake up, or I will steal you back to my house~",Don't forget about your internship~ Working is important when you cannot steal!,"Senpai, please take the rewards away immediately, otherwise, I cannot hold it any longer~","I saw something special when I was footprinting, looks like something's happening, maybe you would want to check it out?",Got you!,Getting caught is still a part of my plan…,填充,填充,填充,填充
23001,Boro,Can my yoyo be discharged? Cool!,"Hey Hey, Master. Help me try out this yo-yo I invented!",My winning pose! So Cool! Ah haha! I'm the best!,Ouch~ The cut... It hurts...,"It broke again! In that case, let's make a stand-alone yo-yo!","My sisters may have good weapons. But if I was them, mine would transform into cooler ones.",Let the competition begins!,Free Style！,Mitsuki Nakae,No need! No need! Don't interrupt me when I practice!,"Oh, thank you.","Thank you for giving us this gift, you're so nice~","Of course, I will accept! But you have to promise to teach me that cool trick after the ceremony!","Welcome back~ You promised to teach me that new trick, remember?",Now I'm able to play my yoyo better~,Isn't the best option for me to think of a better move when I got limited by the performance of my yoyo?,填充,填充,This string can perfectly fit on my yoyo!,I will try the moves that require to play yoyo with both of my hands when necessary.,Let me practice for a few minutes.,I don't think this ceiling is high enough. I might even get my yoyo damaged because of that!,"Please wait a minute, I haven't completed making up my hair style yet!","Well, since you are already asleep, I will practice yoyo right now~ You will be surprised about what I have achieved once you wake up!",Are you going for your internship? Remember to return once you're finished and teach me the last move!,I'd claim the rewards on my way back if I were you.,"My yoyo is not only prepared for performances, it can also help if we go and find the intruders.",Told you that you'll be surprised!,Guess I won't get a second chance for this…,填充,填充,填充,填充
23002,Lana,Come~! Genius student reporting in~! It's really hot in here. Can you help me buy a popsicle?,"Hey buddy~ Would you like some Thunder Ice? What, why Thunder? Don't worry about the details.",Those bad guys... I have a shocking plan in store for them!,"Like this, rub it slowly... Then SHOCK!",Ah~ A sunny day like this ruins my mood. Thunderstorms are better.,Ahh~ Boring~! Let's build a weather controller.,Thunder is the strongest!,The earth will tremble!,Takako Tanaka,"Oh, I really don't like those stuff...",Thank you for your gift~,This... I really like it~,"The items that I craft are like my children. Now that I think about it, you've contributed a lot in creating them, so you're their creator too! So...would you like to help me create more chil-I mean items?","Welcome back! Hey, don't touch that!",Drinks will taste better if they are iced~,All those who look down on me will soon know the might of the lightning!,填充,填充,Weather Controller online!,Protective suit? I thought it would lower my control of lightning.,Let's light up some bad guys today!,"Don't worry, my device is not TNT.","Come quickly, let me show you my new experiment device~",What kind of metal should I use to forge this part? Maybe I can ask Senpai when he wakes up.,Is it the day you mentioned your work day?,"Since you've helped me that much in the past, I've collected your rewards for you, please take them~","My weather controller is still incomplete, but we can have more field test today, starting with the enemies over there~",Done and done~ Now let's return before the soft-drink bar is closed!,It's non-conductive?,填充,填充,填充,填充
23003,Sasuke,Get out of the way. Don't hinder my mission! Unless......,Koga-style Ninjutsu is the strongest! This is a fact!,Don't even think about giving me orders. Unless you don't wish to live any longer.,Hmph! Why save people who don't even believe in themselves?,There is no escape in ninja's dictionary. We only fight until the very end.,"If you don't want to die, then get out of my sight.",Show me my target.,Behold! My secret technique!,Rika Morinaga,A true ninja doesn't need decorations.,Who do you want me to kill?,"True ninja... I can't resist your gift, thank you~","I will only use my Ninjutsu for you in the future...if you are okay with that, of course!","Great, you're back!",For promoting my rank!,"With all the new skills learned, I'm just a dummy short to practice them.",填充,填充,You call these gears?,"Gears will help, but they won't do everything for you!",They've picked a wrong enemy!,"End your training and go home, Rome was not built in a day.",Maybe I can test how this stealth skill work out by hiding from Senpai~,"I know you trust me, but sleep right here and now will lead you to a tactical disadvantage.","Maybe you should try to purchase all your stuff by yourself again, then you'll know how important intern means to you!",Do I have to remind you about everything? Including claiming your own rewards?,"Something's wrong near the Classroom, there must be some enemies out there! Maybe I can try my new-learned tricks on them!",Weak!,Retreat is a wise tactic for this type of situation.,填充,填充,填充,填充
23004,Shamoke,"Hah, someone found me. Looks like I'm not used to my shadow powers yet.",Don't... Don't... Talk to me.,The curse that took me has turned into my powers. Incredible.,The shadow is pestering me.... Please save me....,"If you don't train, the shadows will take over sooner or later.",I'm an assassin from the desert! Aren't you afraid of talking to me!?,Being alone is enough...,Shadows!,Nanako Mori,Assassin don't need this!,Gift for me. You truly thought clearly of it?,Something I can't resist... Just be with you for couple days~,"You are the sun that brings hope and happiness to my life, and I will love you forever.",You've found me again~,The shadow turns darker.,Now the shadows are full under my control!,填充,填充,The enemies will scatter when they see me carrying this!,"Shadows cannot do everything for me, so I will need this.","Without sunlight, here is my turf now~",I hope you can add a swing in this room.,Come and play the shadow game with me.,I wasn't afraid of any loneliness… Until you showed up.,It should be time for the internship. The alarm clock you set for that is also ringing~,"As a killer, first things first after completing a mission is to collect my prize.","It's dangerous out there, you'd better stand down until more information is collected!",You will all be drowned in your own shadows!,This is not the best weather for my power…,填充,填充,填充,填充
24001,Pyra,The birds told me you can help me as I go on my path to freedom. Can you come with me?,I hope I'll spread my wings and soar like a bird one day!,That crow has been my companion ever since I was little. Do you want to see it?,"The sky is a symbol of freedom. I long for the sky, too. I thirst for true freedom.",Do you want to soar too? In the boundless blue sky without any care nor worry?,"I can't fly myself, but I'm training birds on how to fly. How strange.",You can't escape!,"Harass them, birds!",Eimi Okada,The next time you send me this... I won't talk to you!,Thank you for your gift~,Thank you for being so considerate~ I'm so happy~,"I took the path none traveled by; the destination is unknown, but I have no fear with you by my side.","The birds sang you a welcoming tune, can you hear it?",Hope my birds can also grow quicker with this~,"I cannot change the fact of me not being able to fly, so I tamed all these birds to fly for me.",填充,填充,My birds can also use some of these.,"After putting this on, there will be nothing to worry about.",My birds will take good care of the enemies~,Maybe we can expand the windows in this room. The current size is not good for my birds.,I think my birds like you~,"Stop, there's no insect on Senpai's head! Besides, he's still sleeping.","If my birds can grow stronger, they would be able to carry you to your workplace.",My birds cannot carry rewards to you.,"My birds found enemies in the forest, we'd better drive them back at once!",This is done with the help of everyone!,"It's going to rain, I shall get my birds back and get away~",填充,填充,填充,填充
24002,Octagirl,"Oh? Surrendered by my beauty? Ah, I'm not a mermaid princess~ I'm cuter than one!",Ah! Stupid Sisha! Spilling my meal all over the place again!,"I don't talk to that shark-loving idiot. All those two do is eat, eat, and eat! Hmph!",The sea is the best~ Anything is here~ Even that idiot.,"If possible, I don't want to talk to that idiot... But occasionally... It doesn't feel that wrong.",I am the most lovely princess in the sea~ Don't let me touch the sand~,"You, pay attention to me!",Go drown~!,Minami Iinuma,I'm angry!,You must be obsessed with me~,Oh~ I really like this gift~,You're giving this shiny thing to me? And want to play with me every day? Of course~,You're finally back~,"I've become cuter, haven't I?",I'll protect everyone!,填充,填充,You can count on me!,Let's get the show on the road~,No one can beat me under water!,I hope Shisa lives nearby. So I can hang out with her more regularly.,"I'm going out for fun, are you with me?",Senpai… Stop sleeping in the water! Not everyone can breathe underwater as I do!,Are you still going to work for the swimming pool today? Can I come and visit you during your internship?,It's not good for development if you always forget to claim your rewards.,"If you're going to defeat the bad guys, please bring me with you~","Finally, I did it myself!",*Sobbing*... Don't bully me anymore!,填充,填充,填充,填充
24003,Aeris,"Hold still, Master! It's so dirty! Let me clean it up. Make it clean and white!",Don't make me angry! My toothbrush is strong!,My toothbrush is more comfortable than an electric toothbrush!,"No matter how dirty it is, brushing carefully will make it bright and white.",What are you doing? Let go of my toothbrush! Give me back my toothbrush!!,Those stupid people with poor hygiene. I'll throw them in the washing machine and give them a spin!,The cleaning begins!,Let's whiten it~,Rika Morinaga,Stupid master! Don't pull pranks on me!,"Behave, master. Leave gift aside and keep clean~","Thank you so much, Master~","Your personal hygiene has improved quite a lot lately, but I don't think I'll stop supervising you anytime soon. Nope, you're not getting rid of me that easily~","Ah, just the person I wanted to see! Master, can you please hand me the broom over there? I can't reach it...",Cleaning complete.,Please don't run away! Staying clean is good for you!,填充,填充,A new brush with harder bristles? That's a good idea~,Bigger brushes solve bigger problems~,"Leave the ""dirty work"" to me.",How long has it been since the last time you clean this room?… We'd better start a house-cleaning right now!,Please take this mop and help me with the floor.,I won't interrupt your sleep today... Consider this a reward for helping me clean up all these rooms.,"Are you looking for an internship to complete? Maybe I can help you with that, as you know, the students that help the cleaning will get paid…",Since you've helped me this much in cleaning today. I think it's necessary to remind you of claiming the rewards today. Consider it a professional courtesy.,"Awwww... I have to clean up the mess they've made all over again! But first, wiping out the pollution source is the primary objective.",Do you know you look a lot cuter after you stop bothering others?,Why the floor gets dirty again?,填充,填充,填充,填充
24004,Puny,Shh! Quiet. I am painting. It would be wasteful to screw up such a beautiful painting.,"With one stroke from my brush, I could create a world out of ink.",Soul born by ink. Follow me.,Every painting in my works represents my heart. They are my most important memories.,Ha... Where are those who can understand my paintings?,The soul of life exists everywhere. Even in my paintings.,The souls living in my ink.,Paint it black~,Aoi Yuuki,"Senpai, this won't cater my like~",Thanks~,"Thanks, Senpai~ I really like this gift. Just let me add it to my painting~","I painted the time we spent together. I hope our relationship will never end, just like the ink on my painting.","Welcome back, Senpai~",The ink just got thicker.,Maybe we're also one piece of a picture for the characters in a picture?,填充,填充,"To complete an artwork, we'll need a full set of painting tools.",This is not wash-off~,"Sorry, the spirits in the ink, just give me a bit more time...",A blank room awaiting to be painted is already enough for me.,Please be careful with the new piece of painting.,"I just started to paint in the last hour, how can you fall into sleep this easily? Is that too dull for you?","Sorry, maybe I behaved too pushy when asking you to try painting... Don't forget to complete the internship today!",Stop staring at my painting anymore and claim your reward for today!,"The spirits in the ink are restless, we'd better check out what's going on.","If you don't mind, I want to draw down how embarrassed you're right now.","Sorry, there's a flaw in this painting.",填充,填充,填充,填充
31001,Poppi,"Then, I will protect you in the shadows.",There is no safer place than darkness.,The rules of the guild are not to be violated. Offenders must die.,There are many ways to deal with traitors. I believe you wouldn't want to know any of them.,"I'm not particularly patient. If you stir up trouble again, be careful.",You won't find me in the dark. Nobody can.,See the might of the guild.,Bury you in shadows...,Satomi Kobashi,I never thought you're this kind of person!,Thank you~,For me? Thank you~ I really like this gift~,"It's better for both of us if we weren't so close...but if you insist, I'm not going to reject your proposal.","Welcome back, Senpai~",One will need more power if she lives in darkness!,Very well~,填充,填充,Do you have gears in black? The color makes me feel better~,I'm always able to hide myself no matter what I'm wearing~,"Target acquired, let's move out~",Is this your room? Hope you're not hiding anything from me~,Looks like you didn't hide anything in this room~ What a pity~,The night makes me feel like home~,"Go and complete your internship, it's not good for your health to stay in darkness all the time~",Collect your rewards! Make it quick!,"Everything has a sign when happening, and now it shows something's wrong with the Academy, let's check it out~","Mission complete, let's head back to the HQ.",This mission is failed because of the lack of operators.,填充,填充,填充,填充
