id,name,brief,desc
3100023,Black Frame Glasses (Standard Uniform),Outfit,"Headwear part of ""Standard Uniform"" Set"
3100024,Black Frame Glasses (Standard Uniform),Outfit,"Headwear part of ""Standard Uniform"" Set"
6731,Nightshade,Antique,
6732,Nightshade,Antique,
6733,Nightshade,Antique,
6734,Nightshade,Antique,
6735,Nightshade,Antique,
6736,Nightshade,Antique,
7190,Nature's Gift,Skins,Nature's Gift skin of Joan
27190,Nature's Gift,Skins,Nature's Gift skin of Joan
1900004,Artificial Hot Spring,Furniture,Careful! Don't swallow the water!
8061,Beach Scenery,Frame,Purchase Collector's Book
7189,Surfing Champion,Skins,Surfing Champion skin of Guan Yin
27189,Surfing Champion,Skins,Surfing Champion skin of Guan Yin
251,Holiday Ticket,Event Material,"Event material, used in event: ""Summer Gift"""
252,Unlock the 3rd Summer Gift,,"You can unlock the 3rd Gift in event: ""Summer Gift"" by purchasing this pack and get 「1 Holiday Ticket, 5 Adv. Capsule Coins and 500 Gems」each day from the 3rd Gift."
7191,After Rain,Skins,After Rain skin of Izanami
27191,After Rain,Skins,After Rain skin of Izanami
930207,5-star Kassy,Summon,Collect 50 shards to summon the girl
54016,Kassy,,
654023,Kassy,,
754016,Kassy,,
7187,Summer Time,Skins,Summer Time skin of Masamune
27187,Summer Time,Skins,Summer Time skin of Masamune
7188,Maritime,Skins,Maritime skin of Blair
27188,Maritime,Skins,Maritime skin of Blair
7192,Fantasia,Skins,Fantasia skin of Apate
27192,Fantasia,Skins,Fantasia skin of Apate
4101025,Customized Girls Chest (Luvly's Journey S9),Customized Chest,You can select to get 50 shards of a certain 5-Star Girl from Ghost/Human/Monster/Fairy Faction for opening this chest. (The options for this chest won't be updated in the future)
4102023,Customized L&D Chest (Luvly's Journey S9),Customized Chest,You can select to get 50 shards of a certain 5-Star Girl from Angel/Demon Faction for opening this chest. (The options for this chest won't be updated in the future)
4302011,Customized Skin Chest (Luvly's Journey S9),Customized Chest,You can select to get a skin for opening this chest.(Tap the magnifying glass in the item for the option details; The options here won't be updated)
3199999,Test Outfit,123,123
7193,Eden Holiday,Skins,Eden Holiday skin of Nephilim
27193,Eden Holiday,Skins,Eden Holiday skin of Nephilim
20001063,Limit: Kassy,Special Avatars,Limited avatar of Kassy. Don't treat me like a cute cat! or else...
253,Colorful Sand,Event Material,"Event material, used in event: ""Beach Illustration"""
254,Swimsuit Ticket,Event Material,"Event Material, used to exchange Beach-themed skins. (Will be exchanged into Coins after the event is over)"
7194,Colorful Reef,Skins,Colorful Reef skin of Mika
4205003,Customized File Chest,Customized Chest,"You can choose one of the rewards after opening this chest: 「Standard File*2500, Exclusive File*500」"
7195,Water Gun Fight,Skins,Water Gun Fight skin of Angelica
27195,Water Gun Fight,Skins,Water Gun Fight skin of Angelica
4101026,5-Star Customized Chest,Customized Chest,You can select to get 50 shards of a certain 5-Star Girl from Ghost/Human/Monster/Fairy Faction for opening this chest. (The options for this chest won't be updated in the future)
4102024,Customized L&D Chest,Customized Chest,"Select a 5-Star Girl from Angel/Demon faction from the list after opening this chest. (Once this chest is obtained, the contents of this chest will not be updated.)"
7198,Tentacle Trouble,Skins,Tentacle Trouble skin of Trinity
27198,Tentacle Trouble,Skins,Tentacle Trouble skin of Trinity
4202006,Premium Resource Chest,Customized Chest,"You can choose one of the rewards after opening this chest:「Adv. Capsule Coin*14, Seal*4, Slot Tickets*70, Super Slot Ticket*8」"
4202007,Premium Resource Chest,Customized Chest,"You can choose one of the rewards after opening this chest:「7 Adv. Capsule Coins, 2 Seals, 34 Slot Tickets, 4 Super Slot Tickets」"
4203006,Customized Resource Chest (Regular),Customized Chest,"You can choose one of the rewards after opening this chest: 「Coin*2500K, Exp Juice*2500K, Lunch Box*1700, Crystal Chisel*1700」"
4203007,Customized Resource Chest (Regular),Customized Chest,"You can choose one of the rewards after opening this chest: 「Coin*1500K, Exp Juice*1500K, Lunch Box*1100, Crystal Chisel*1100」"
4203008,Customized Resource Chest (Regular),Customized Chest,"You can choose one of the rewards after opening this chest: 「Coin*3000K, Exp Juice*3000K, Lunch Box*2250, Crystal Chisel*2250」"
7199,Prima Donna,Skins,Prima Donna skin of Apate
27199,Prima Donna,Skins,Prima Donna skin of Apate
7196,Beach Vacation,Skins,Beach Vacation skin of Frexie
27196,Beach Vacation,Skins,Beach Vacation skin of Frexie
7197,Boom Beach,Skins,Boom Beach skin of Estel
27197,Boom Beach,Skins,Boom Beach skin of Estel
255,Traditional Riceball,Event Material,"Event material, used in event: ""Jungle Exploration"""
256,Ancient Silver Coin,Event Material,"Event material, used in event: ""Jungle Exploration"""
257,Ancient Gold Coin,Event Material,"Event material, used in event: ""Jungle Exploration"""
3299998,123,11,說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本1
3299999,1234,111,說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本說明文本2
27194,Colorful Reef,Skins,Colorful Reef skin of Mika
4402006,Customized Orange Antique Chest,Customized Chest,You can select to get an Exclusive Orange Antique for opening this chest.(Tap the magnifying glass in the item for the option details; The options here won't be updated)
64361,Fate Crystal,Antique,
64362,Fate Crystal,Antique,
64363,Fate Crystal,Antique,
64541,Fusion Umbrella,Antique,
64542,Fusion Umbrella,Antique,
64543,Fusion Umbrella,Antique,
67181,Eternal Dawn,Antique,
67182,Eternal Dawn,Antique,
67183,Eternal Dawn,Antique,
64421,The Wings of Icarus,Antique,
64422,The Wings of Icarus,Antique,
64423,The Wings of Icarus,Antique,
67061,Soul Destruction,Antique,
67062,Soul Destruction,Antique,
67063,Soul Destruction,Antique,
20001064,Stage 1000 Souvenir,Special Avatar,Reward avatar for pass Stage 1000 in Tests
7200,Demolition Derby,Skins,Demolition Derby skin of Teresa
27200,Demolition Derby,Skins,Demolition Derby skin of Teresa
262,Antique Extract,Event Material,"Event material, used to upgrade your Antiques in Antique Laboratory"
930208,5-star Monica,Summon,Collect 50 shards to summon the girl
52017,Monica,,
652024,Monica,,
752017,Monica,,
930209,5-star Diana,Summon Girl,Collect 50 shards to summon the girl.
51016,Diana,,
651023,Diana,,
751016,Diana,,
263,Adv. Capsule Coupon (10x Draw),Summoning Item,Used to pull from the Adv. Capsule Machine during the Girls X Capsule Points event. This item will be removed from your account after the Girls X Capsule Points event ends. Please remember to use it in time.
7201,Racing Twins,Skin,Racing Twins skin of Esau & Jacob
27201,Racing Twins,Skin,Racing Twins skin of Esau & Jacob
4101027,Customized Girls Chest (Luvly's Journey S10),Customized Chest,You can select to get 50 shards of a certain 5-Star Girl from Ghost/Human/Monster/Fairy Faction for opening this chest. (The options for this chest won't be updated in the future)
4101028,5-Star Customized Chest,Customized Chest,You can select to get 50 shards of a certain 5-Star Girl from Ghost/Human/Monster/Fairy Faction for opening this chest. (The options for this chest won't be updated in the future)
4102025,Customized L&D Chest (Luvly's Journey S10),Customized Chest,"Select a 5-Star Girl from Angel/Demon faction from the list after opening this chest. (Once this chest is obtained, the contents of this chest will not be updated.)"
4302012,Customized Skin Chest (Luvly's Journey S10),Customized Chest,You can select to get a skin for opening this chest.(Tap the magnifying glass in the item for the option details; The options here won't be updated)
20001066,Limited: Monica,Special Avatar,Limited avatar of Monica. It's so easy~
20001065,Limit: Diana,Special Avatar,Limited avatar of Diana. May the moon restore you by night.
265,Fate-Binding Coin,Event Material,"Event material, used to acquire Girls in event: ""An Encounter Through Time"""
266,Fate-Binding Record,Event Material,"Event material, used to exchange items in event: ""An Encounter Through Time"""
267,Embers of Memory,Event Material,"Event material, used to unlock Girl Story in event: ""Story Challenge"""
7202,Race Marshal,Skins,Race Marshal skin of Holly
27202,Race Marshal,Skins,Race Marshal skin of Holly
7204,Time Magic,Skins,Time Magic skin of Monica
27204,Time Magic,Skins,Time Magic skin of Monica
7203,Racing Queen,Skins,Racing Queen skin of Sapphire
27203,Racing Queen,Skins,Racing Queen skin of Sapphire
3100025,Head (Private Clinic),Outfit,"Head part of ""Private Clinic"" Set"
3100026,Head (Private Clinic),Outfit,"Head part of ""Private Clinic"" Set"
3100027,Head (Private Clinic),Outfit,"Head part of ""Private Clinic"" Set"
3100028,Head (Private Clinic),Outfit,"Head part of ""Private Clinic"" Set"
3100029,Head (Private Clinic),Outfit,"Head part of ""Private Clinic"" Set"
3100030,Head (Private Clinic),Outfit,"Head part of ""Private Clinic"" Set"
3100031,Body (Private Clinic),Outfit,"Body part of ""Private Clinic"" Set"
3100032,Body (Private Clinic),Outfit,"Body part of ""Private Clinic"" Set"
3100033,Body (Private Clinic),Outfit,"Body part of ""Private Clinic"" Set"
3100034,Body (Private Clinic),Outfit,"Body part of ""Private Clinic"" Set"
3100035,Body (Private Clinic),Outfit,"Body part of ""Private Clinic"" Set"
3100036,Body (Private Clinic),Outfit,"Body part of ""Private Clinic"" Set"
3100037,Legs (Private Clinic),Outfit,"Legs part of ""Private Clinic"" Set"
3100038,Legs (Private Clinic),Outfit,"Legs part of ""Private Clinic"" Set"
3100039,Legs (Private Clinic),Outfit,"Legs part of ""Private Clinic"" Set"
3100040,Legs (Private Clinic),Outfit,"Legs part of ""Private Clinic"" Set"
3100041,Legs (Private Clinic),Outfit,"Legs part of ""Private Clinic"" Set"
3100042,Legs (Private Clinic),Outfit,"Legs part of ""Private Clinic"" Set"
3100043,Headwear (Private Clinic),Outfit,"Headwear part of ""Private Clinic"" Set"
3100044,Headwear (Private Clinic),Outfit,"Headwear part of ""Private Clinic"" Set"
3100045,Headwear (Private Clinic),Outfit,"Headwear part of ""Private Clinic"" Set"
3100046,Headwear (Private Clinic),Outfit,"Headwear part of ""Private Clinic"" Set"
3100047,Headwear (Private Clinic),Outfit,"Headwear part of ""Private Clinic"" Set"
3100048,Headwear (Private Clinic),Outfit,"Headwear part of ""Private Clinic"" Set"
3100049,Work Card (Private Clinic),Outfit,"Accessories part of ""Private Clinic"" Set"
3100050,Work Card (Private Clinic),Outfit,"Accessories part of ""Private Clinic"" Set"
3100051,Work Card (Private Clinic),Outfit,"Accessories part of ""Private Clinic"" Set"
3100052,Work Card (Private Clinic),Outfit,"Accessories part of ""Private Clinic"" Set"
3100053,Work Card (Private Clinic),Outfit,"Accessories part of ""Private Clinic"" Set"
3100054,Work Card (Private Clinic),Outfit,"Accessories part of ""Private Clinic"" Set"
3100055,Head (Afternoon Tea),Outfit,"Head part of ""Afternoon Tea"" Set"
3100056,Head (Afternoon Tea),Outfit,"Head part of ""Afternoon Tea"" Set"
3100057,Head (Afternoon Tea),Outfit,"Head part of ""Afternoon Tea"" Set"
3100058,Head (Afternoon Tea),Outfit,"Head part of ""Afternoon Tea"" Set"
3100059,Head (Afternoon Tea),Outfit,"Head part of ""Afternoon Tea"" Set"
3100060,Head (Afternoon Tea),Outfit,"Head part of ""Afternoon Tea"" Set"
3100061,Body (Afternoon Tea),Outfit,"Body part of ""Afternoon Tea"" Set"
3100062,Body (Afternoon Tea),Outfit,"Body part of ""Afternoon Tea"" Set"
3100063,Body (Afternoon Tea),Outfit,"Body part of ""Afternoon Tea"" Set"
3100064,Body (Afternoon Tea),Outfit,"Body part of ""Afternoon Tea"" Set"
3100065,Body (Afternoon Tea),Outfit,"Body part of ""Afternoon Tea"" Set"
3100066,Body (Afternoon Tea),Outfit,"Body part of ""Afternoon Tea"" Set"
3100067,Legs (Afternoon Tea),Outfit,"Legs part of ""Afternoon Tea"" Set"
3100068,Legs (Afternoon Tea),Outfit,"Legs part of ""Afternoon Tea"" Set"
3100069,Legs (Afternoon Tea),Outfit,"Body part of ""Afternoon Tea"" Set"
3100070,Legs (Afternoon Tea),Outfit,"Legs part of ""Afternoon Tea"" Set"
3100071,Legs (Afternoon Tea),Outfit,"Legs part of ""Afternoon Tea"" Set"
3100072,Legs (Afternoon Tea),Outfit,"Legs part of ""Afternoon Tea"" Set"
3100073,Headwear (Afternoon Tea),Outfit,"Headwear part of ""Afternoon Tea"" Set"
3100074,Headwear (Afternoon Tea),Outfit,"Headwear part of ""Afternoon Tea"" Set"
3100075,Head (Afternoon Tea),Outfit,"Headwear part of ""Afternoon Tea"" Set"
3100076,Headwear (Afternoon Tea),Outfit,"Headwear part of ""Afternoon Tea"" Set"
3100077,Headwear (Afternoon Tea),Outfit,"Headwear part of ""Afternoon Tea"" Set"
3100078,Headwear (Afternoon Tea),Outfit,"Headwear part of ""Afternoon Tea"" Set"
3100079,Pocket Watch (Afternoon Tea),Outfit,"Accessories part of ""Afternoon Tea"" Set"
3100080,Pocket Watch (Afternoon Tea),Outfit,"Accessories part of ""Afternoon Tea"" Set"
3100081,Pocket Watch (Afternoon Tea),Outfit,"Accessories part of ""Afternoon Tea"" Set"
3100082,Pocket Watch (Afternoon Tea),Outfit,"Accessories part of ""Afternoon Tea"" Set"
3100083,Pocket Watch (Afternoon Tea),Outfit,"Accessories part of ""Afternoon Tea"" Set"
3100084,Pocket Watch (Afternoon Tea),Outfit,"Accessories part of ""Afternoon Tea"" Set"
3100085,Head (Victorian Grace),Outfit,"Head part of ""Victorian Grace"" Set"
3100086,Head (Victorian Grace),Outfit,"Head part of ""Victorian Grace"" Set"
3100087,Head (Victorian Grace),Outfit,"Head part of ""Victorian Grace"" Set"
3100088,Head (Victorian Grace),Outfit,"Head part of ""Victorian Grace"" Set"
3100089,Head (Victorian Grace),Outfit,"Head part of ""Victorian Grace"" Set"
3100090,Head (Victorian Grace),Outfit,"Head part of ""Victorian Grace"" Set"
3100091,Trench Coat (Victorian Grace),Outfit,"Body part of ""Victorian Grace"" Set"
3100092,Trench Coat (Victorian Grace),Outfit,"Body part of ""Victorian Grace"" Set"
3100093,Trench Coat (Victorian Grace),Outfit,"Body part of ""Victorian Grace"" Set"
3100094,Trench Coat (Victorian Grace),Outfit,"Body part of ""Victorian Grace"" Set"
3100095,Trench Coat (Victorian Grace),Outfit,"Body part of ""Victorian Grace"" Set"
3100096,Trench Coat (Victorian Grace),Outfit,"Body part of ""Victorian Grace"" Set"
3100097,Legs (Victorian Grace),Outfit,"Legs part of ""Victorian Grace"" Set"
3100098,Legs (Victorian Grace),Outfit,"Legs part of ""Victorian Grace"" Set"
3100099,Legs (Victorian Grace),Outfit,"Legs part of ""Victorian Grace"" Set"
3100100,Legs (Victorian Grace),Outfit,"Legs part of ""Victorian Grace"" Set"
3100101,Legs (Victorian Grace),Outfit,"Legs part of ""Victorian Grace"" Set"
3100102,Legs (Victorian Grace),Outfit,"Legs part of ""Victorian Grace"" Set"
3100103,Hat (Victorian Grace),Outfit,"Headwear part of ""Victorian Grace"" Set"
3100104,Hat (Victorian Grace),Outfit,"Headwear part of ""Victorian Grace"" Set"
3100105,Hat (Victorian Grace),Outfit,"Headwear part of ""Victorian Grace"" Set"
3100106,Hat (Victorian Grace),Outfit,"Headwear part of ""Victorian Grace"" Set"
3100107,Hat (Victorian Grace),Outfit,"Headwear part of ""Victorian Grace"" Set"
3100108,Hat (Victorian Grace),Outfit,"Headwear part of ""Victorian Grace"" Set"
3100109,Noble Badge (Victorian Grace),Outfit,"Accessories part of ""Victorian Grace"" Set"
3100110,Noble Badge (Victorian Grace),Outfit,"Accessories part of ""Victorian Grace"" Set"
3100111,Noble Badge (Victorian Grace),Outfit,"Accessories part of ""Victorian Grace"" Set"
3100112,Noble Badge (Victorian Grace),Outfit,"Accessories part of ""Victorian Grace"" Set"
3100113,Noble Badge (Victorian Grace),Outfit,"Accessories part of ""Victorian Grace"" Set"
3100114,Noble Badge (Victorian Grace),Outfit,"Accessories part of ""Victorian Grace"" Set"
3100115,Head (Holy Spirit),Outfit,"Head part of ""Holy Spirit"" Set"
3100116,Head (Holy Spirit),Outfit,"Head part of ""Holy Spirit"" Set"
3100117,Head (Holy Spirit),Outfit,"Head part of ""Holy Spirit"" Set"
3100118,Head (Holy Spirit),Outfit,"Head part of ""Holy Spirit"" Set"
3100119,Head (Holy Spirit),Outfit,"Head part of ""Holy Spirit"" Set"
3100120,Head (Holy Spirit),Outfit,"Head part of ""Holy Spirit"" Set"
3100121,Body (Holy Spirit),Outfit,"Body part of ""Holy Spirit"" Set"
3100122,Body (Holy Spirit),Outfit,"Body part of ""Holy Spirit"" Set"
3100123,Body (Holy Spirit),Outfit,"Body part of ""Holy Spirit"" Set"
3100124,Body (Holy Spirit),Outfit,"Body part of ""Holy Spirit"" Set"
3100125,Body (Holy Spirit),Outfit,"Body part of ""Holy Spirit"" Set"
3100126,Body (Holy Spirit),Outfit,"Body part of ""Holy Spirit"" Set"
3100127,Legs (Holy Spirit),Outfit,"Legs part of ""Holy Spirit"" Set"
3100128,Legs (Holy Spirit),Outfit,"Legs part of ""Holy Spirit"" Set"
3100129,Legs (Holy Spirit),Outfit,"Legs part of ""Holy Spirit"" Set"
3100130,Legs (Holy Spirit),Outfit,"Legs part of ""Holy Spirit"" Set"
3100131,Legs (Holy Spirit),Outfit,"Legs part of ""Holy Spirit"" Set"
3100132,Legs (Holy Spirit),Outfit,"Legs part of ""Holy Spirit"" Set"
3100133,Sacred Halo (Holy Spirit),Outfit,"Headwear part of ""Holy Spirit"" Set"
3100134,Sacred Halo (Holy Spirit),Outfit,"Headwear part of ""Holy Spirit"" Set"
3100135,Sacred Halo (Holy Spirit),Outfit,"Headwear part of ""Holy Spirit"" Set"
3100136,Sacred Halo (Holy Spirit),Outfit,"Headwear part of ""Holy Spirit"" Set"
3100137,Sacred Halo (Holy Spirit),Outfit,"Headwear part of ""Holy Spirit"" Set"
3100138,Sacred Halo (Holy Spirit),Outfit,"Headwear part of ""Holy Spirit"" Set"
3100139,Head (Beach Blue),Outfit,"Head part of ""Beach Blue"" Set"
3100140,Head (Beach Blue),Outfit,"Head part of ""Beach Blue"" Set"
3100141,Head (Beach Blue),Outfit,"Head part of ""Beach Blue"" Set"
3100142,Head (Beach Blue),Outfit,"Head part of ""Beach Blue"" Set"
3100143,Head (Beach Blue),Outfit,"Head part of ""Beach Blue"" Set"
3100144,Head (Beach Blue),Outfit,"Head part of ""Beach Blue"" Set"
3100145,Body (Beach Blue),Outfit,"Body part of ""Beach Blue"" Set"
3100146,Body (Beach Blue),Outfit,"Body part of ""Beach Blue"" Set"
3100147,Body (Beach Blue),Outfit,"Body part of ""Beach Blue"" Set"
3100148,Body (Beach Blue),Outfit,"Body part of ""Beach Blue"" Set"
3100149,Body (Beach Blue),Outfit,"Body part of ""Beach Blue"" Set"
3100150,Body (Beach Blue),Outfit,"Body part of ""Beach Blue"" Set"
3100151,Legs (Beach Blue),Outfit,"Legs part of ""Beach Blue"" Set"
3100152,Legs (Beach Blue),Outfit,"Legs part of ""Beach Blue"" Set"
3100153,Legs (Beach Blue),Outfit,"Legs part of ""Beach Blue"" Set"
3100154,Legs (Beach Blue),Outfit,"Legs part of ""Beach Blue"" Set"
3100155,Legs (Beach Blue),Outfit,"Legs part of ""Beach Blue"" Set"
3100156,Legs (Beach Blue),Outfit,"Legs part of ""Beach Blue"" Set"
3100157,Headwear (Beach Blue),Outfit,"Headwear part of ""Beach Blue"" Set"
3100158,Headwear (Beach Blue),Outfit,"Headwear part of ""Beach Blue"" Set"
3100159,Headwear (Beach Blue),Outfit,"Headwear part of ""Beach Blue"" Set"
3100160,Headwear (Beach Blue),Outfit,"Headwear part of ""Beach Blue"" Set"
3100161,Headwear (Beach Blue),Outfit,"Headwear part of ""Beach Blue"" Set"
3100162,Headwear (Beach Blue),Outfit,"Headwear part of ""Beach Blue"" Set"
3100163,Surfing Board (Beach Blue),Outfit,"Accessories part of ""Beach Blue"" Set"
3100164,Surfing Board (Beach Blue),Outfit,"Accessories part of ""Beach Blue"" Set"
3100165,Surfing Board (Beach Blue),Outfit,"Accessories part of ""Beach Blue"" Set"
3100166,Surfing Board (Beach Blue),Outfit,"Accessories part of ""Beach Blue"" Set"
3100167,Surfing Board (Beach Blue),Outfit,"Accessories part of ""Beach Blue"" Set"
3100168,Surfing Board (Beach Blue),Outfit,"Accessories part of ""Beach Blue"" Set"
3100169,Head (Pillow Fight),Outfit,"Head part of ""Pillow Fight"" Set"
3100170,Head (Pillow Fight),Outfit,"Head part of ""Pillow Fight"" Set"
3100171,Head (Pillow Fight),Outfit,"Head part of ""Pillow Fight"" Set"
3100172,Head (Pillow Fight),Outfit,"Head part of ""Pillow Fight"" Set"
3100173,Head (Pillow Fight),Outfit,"Head part of ""Pillow Fight"" Set"
3100174,Head (Pillow Fight),Outfit,"Head part of ""Pillow Fight"" Set"
3100175,Body (Pillow Fight),Outfit,"Body part of ""Pillow Fight"" Set"
3100176,Body (Pillow Fight),Outfit,"Body part of ""Pillow Fight"" Set"
3100177,Body (Pillow Fight),Outfit,"Body part of ""Pillow Fight"" Set"
3100178,Body (Pillow Fight),Outfit,"Body part of ""Pillow Fight"" Set"
3100179,Body (Pillow Fight),Outfit,"Body part of ""Pillow Fight"" Set"
3100180,Body (Pillow Fight),Outfit,"Body part of ""Pillow Fight"" Set"
3100181,Legs (Pillow Fight),Outfit,"Legs part of ""Pillow Fight"" Set"
3100182,Legs (Pillow Fight),Outfit,"Legs part of ""Pillow Fight"" Set"
3100183,Legs (Pillow Fight),Outfit,"Legs part of ""Pillow Fight"" Set"
3100184,Legs (Pillow Fight),Outfit,"Legs part of ""Pillow Fight"" Set"
3100185,Legs (Pillow Fight),Outfit,"Legs part of ""Pillow Fight"" Set"
3100186,Legs (Pillow Fight),Outfit,"Legs part of ""Pillow Fight"" Set"
3100187,Headwear (Pillow Fight),Outfit,"Headwear part of ""Pillow Fight"" Set"
3100188,Headwear (Pillow Fight),Outfit,"Headwear part of ""Pillow Fight"" Set"
3100189,Headwear (Pillow Fight),Outfit,"Headwear part of ""Pillow Fight"" Set"
3100190,Headwear (Pillow Fight),Outfit,"Headwear part of ""Pillow Fight"" Set"
3100191,Headwear (Pillow Fight),Outfit,"Headwear part of ""Pillow Fight"" Set"
3100192,Headwear (Pillow Fight),Outfit,"Headwear part of ""Pillow Fight"" Set"
3100193,Accessories (Pillow Fight),Outfit,"Accessories part of ""Pillow Fight"" Set"
3100194,Accessories (Pillow Fight),Outfit,"Accessories part of ""Pillow Fight"" Set"
3100195,Accessories (Pillow Fight),Outfit,"Accessories part of ""Pillow Fight"" Set"
3100196,Accessories (Pillow Fight),Outfit,"Accessories part of ""Pillow Fight"" Set"
3100197,Accessories (Pillow Fight),Outfit,"Accessories part of ""Pillow Fight"" Set"
3100198,Accessories (Pillow Fight),Outfit,"Accessories part of ""Pillow Fight"" Set"
3100199,Head (Shopping Mania),Outfit,"Head part of ""Shopping Mania"" Set"
3100200,Head (Shopping Mania),Outfit,"Head part of ""Shopping Mania"" Set"
3100201,Head (Shopping Mania),Outfit,"Head part of ""Shopping Mania"" Set"
3100202,Head (Shopping Mania),Outfit,"Head part of ""Shopping Mania"" Set"
3100203,Head (Shopping Mania),Outfit,"Head part of ""Shopping Mania"" Set"
3100204,Head (Shopping Mania),Outfit,"Head part of ""Shopping Mania"" Set"
3100205,Body (Shopping Mania),Outfit,"Body part of ""Shopping Mania"" Set"
3100206,Body (Shopping Mania),Outfit,"Body part of ""Shopping Mania"" Set"
3100207,Body (Shopping Mania),Outfit,"Body part of ""Shopping Mania"" Set"
3100208,Body (Shopping Mania),Outfit,"Body part of ""Shopping Mania"" Set"
3100209,Body (Shopping Mania),Outfit,"Body part of ""Shopping Mania"" Set"
3100210,Body (Shopping Mania),Outfit,"Body part of ""Shopping Mania"" Set"
3100211,Legs (Shopping Mania),Outfit,"Legs part of ""Shopping Mania"" Set"
3100212,Legs (Shopping Mania),Outfit,"Legs part of ""Shopping Mania"" Set"
3100213,Legs (Shopping Mania),Outfit,"Legs part of ""Shopping Mania"" Set"
3100214,Legs (Shopping Mania),Outfit,"Legs part of ""Shopping Mania"" Set"
3100215,Legs (Shopping Mania),Outfit,"Legs part of ""Shopping Mania"" Set"
3100216,Legs (Shopping Mania),Outfit,"Legs part of ""Shopping Mania"" Set"
3100217,Headwear (Shopping Mania),Outfit,"Headwear part of ""Shopping Mania"" Set"
3100218,Headwear (Shopping Mania),Outfit,"Headwear part of ""Shopping Mania"" Set"
3100219,Headwear (Shopping Mania),Outfit,"Headwear part of ""Shopping Mania"" Set"
3100220,Headwear (Shopping Mania),Outfit,"Headwear part of ""Shopping Mania"" Set"
3100221,Headwear (Shopping Mania),Outfit,"Headwear part of ""Shopping Mania"" Set"
3100222,Headwear (Shopping Mania),Outfit,"Headwear part of ""Shopping Mania"" Set"
3100223,Accessories (Shopping Mania),Outfit,"Accessories part of ""Shopping Mania"" Set"
3100224,Accessories (Shopping Mania),Outfit,"Accessories part of ""Shopping Mania"" Set"
3100225,Accessories (Shopping Mania),Outfit,"Accessories part of ""Shopping Mania"" Set"
3100226,Accessories (Shopping Mania),Outfit,"Accessories part of ""Shopping Mania"" Set"
3100227,Accessories (Shopping Mania),Outfit,"Accessories part of ""Shopping Mania"" Set"
3100228,Accessories (Shopping Mania),Outfit,"Accessories part of ""Shopping Mania"" Set"
3100229,Head (School Enthusiast),Outfit,"Head part of ""School Enthusiast"" Set"
3100230,Head (School Enthusiast),Outfit,"Head part of ""School Enthusiast"" Set"
3100231,Head (School Enthusiast),Outfit,"Head part of ""School Enthusiast"" Set"
3100232,Head (School Enthusiast),Outfit,"Head part of ""School Enthusiast"" Set"
3100233,Head (School Enthusiast),Outfit,"Head part of ""School Enthusiast"" Set"
3100234,Head (School Enthusiast),Outfit,"Head part of ""School Enthusiast"" Set"
3100235,Body (School Enthusiast),Outfit,"Body part of ""School Enthusiast"" Set"
3100236,Body (School Enthusiast),Outfit,"Body part of ""School Enthusiast"" Set"
3100237,Body (School Enthusiast),Outfit,"Body part of ""School Enthusiast"" Set"
3100238,Body (School Enthusiast),Outfit,"Body part of ""School Enthusiast"" Set"
3100239,Body (School Enthusiast),Outfit,"Body part of ""School Enthusiast"" Set"
3100240,Body (School Enthusiast),Outfit,"Body part of ""School Enthusiast"" Set"
3100241,Legs (School Enthusiast),Outfit,"Legs part of ""School Enthusiast"" Set"
3100242,Legs (School Enthusiast),Outfit,"Legs part of ""School Enthusiast"" Set"
3100243,Legs (School Enthusiast),Outfit,"Legs part of ""School Enthusiast"" Set"
3100244,Legs (School Enthusiast),Outfit,"Legs part of ""School Enthusiast"" Set"
3100245,Legs (School Enthusiast),Outfit,"Legs part of ""School Enthusiast"" Set"
3100246,Legs (School Enthusiast),Outfit,"Legs part of ""School Enthusiast"" Set"
3100247,Glasses (School Enthusiast),Outfit,"Headwear part of ""School Enthusiast"" Set"
3100248,Glasses (School Enthusiast),Outfit,"Headwear part of ""School Enthusiast"" Set"
3100249,Glasses (School Enthusiast),Outfit,"Headwear part of ""School Enthusiast"" Set"
3100250,Glasses (School Enthusiast),Outfit,"Headwear part of ""School Enthusiast"" Set"
3100251,Glasses (School Enthusiast),Outfit,"Headwear part of ""School Enthusiast"" Set"
3100252,Glasses (School Enthusiast),Outfit,"Headwear part of ""School Enthusiast"" Set"
3100253,School Badge (School Enthusiast),Outfit,"Accessories part of ""School Enthusiast"" Set"
3100254,School Badge (School Enthusiast),Outfit,"Accessories part of ""School Enthusiast"" Set"
3100255,School Badge (School Enthusiast),Outfit,"Accessories part of ""School Enthusiast"" Set"
3100256,School Badge (School Enthusiast),Outfit,"Accessories part of ""School Enthusiast"" Set"
3100257,School Badge (School Enthusiast),Outfit,"Accessories part of ""School Enthusiast"" Set"
3100258,School Badge (School Enthusiast),Outfit,"Accessories part of ""School Enthusiast"" Set"
3100259,School Badge (Standard Uniform),Outfit,"Headwear part of ""Standard Uniform"" Set"
3100260,School Badge (Standard Uniform),Outfit,"Headwear part of ""Standard Uniform"" Set"
