id,name,partner_card,partner_picture,partner_picture_xy,partner_picture_xy2,partner_picture_scale,star_picture_xy,star_picture_scale,partner_id,face,show_in_guide,dragon_bone,is_wedding,share_picture_xy,share_picture_scale,hand_type,show_by_camera,show_scale,show_scale_special
7183,-1,partner_card_5500804,partner_picture_5500804,0|800,0|800,0.9,0|800,0.8,55008|655017|755007,,,160,1,0#0,0.9,1,1,1,
7184,-1,partner_card_5500706,partner_picture_5500706,70|760,70|760,0.8,70|760,0.8,55007|655016|755006,,1625788800,161,,30#0,0.9,1,1,0.8,
7185,-1,partner_card_5101303,partner_picture_5101303,20|640,20|640,0.85,20|640,0.8,51013|651020|751013,,1625788800,162,,0#0,0.9,1,1,1,
7186,-1,partner_card_5201602,partner_picture_5201602,-12|700,-12|700,0.8,-12|700,0.8,52016|652023|752016,,1626393600,163,,0#0,0.8,1,1,0.9,
7187,-1,partner_card_5300902,partner_picture_5300902,-40|460,-40|460,0.9,-40|460,0.8,53009|652007|753005,,1627603200,164,,0#0,0.9,1,1,1,
7188,-1,partner_card_5101503,partner_picture_5101503,200|570,200|570,0.9,200|570,0.8,51015|651022|751015,,1628640000,165,,0#0,0.9,1,1,0.9,
7189,-1,partner_card_5200903,partner_picture_5200903,0|725,0|725,0.8,0|725,0.8,52009|652001|752005,,1626998400,166,,0#0,0.9,1,1,0.8,
7190,-1,partner_card_5401303,partner_picture_5401303,100|670,100|670,0.8,100|670,0.8,54013|654020|754013,,1626998400,167,,0#0,0.9,1,1,1,
7191,-1,partner_card_5500805,partner_picture_5500805,50|825,50|825,0.9,50|825,0.8,55008|655017|755007,,1626998400,168,,0#0,0.9,1,1,1,
7192,-1,partner_card_5500903,partner_picture_5500903,0|650,0|650,0.9,0|650,0.8,55009|655018|755008,,,169,1,0#0,0.9,2,1,1,
7193,-1,partner_card_5600605,partner_picture_5600605,150|90,150|100,1.1,150|90,0.8,56006|656016|756006,,1627603200,170,,0#0,0.9,1,1,1.1,
7194,-1,partner_card_5201503,partner_picture_5201503,0|650,0|650,0.9,0|650,0.8,52015|652022|752015,,1628208000,171,,0#0,0.9,1,1,1,
7195,-1,partner_card_5600802,partner_picture_5600802,50|775,50|775,0.9,50|775,0.8,56008|656018|756008,,1628208000,172,,0#0,0.9,1,1,1,
7196,-1,partner_card_5501002,partner_picture_5501002,-75|775,-75|775,0.9,-75|775,0.8,55010|655019|755009,,1628640000,173,,0#0,0.9,1,1,0.9,
7197,-1,partner_card_5301503,partner_picture_5301503,0|420,0|420,0.9,0|420,0.8,53015|653022|753015,,1629072000,175,,0#0,0.9,2,1,0.9,
7198,-1,partner_card_5301303,partner_picture_5301303,25|100,25|100,0.85,25|100,0.8,53013|653020|753013,,1629072000,174,,0#0,0.9,1,1,1,
7199,-1,partner_card_5500904,partner_picture_5500904,100|600,100|600,0.9,100|600,0.8,55009|655018|755008,,1628812800,176,,0#0,0.9,2,1,0.9,
7200,-1,partner_card_5201603,partner_picture_5201603,50|820,50|820,0.85,50|820,0.8,52016|652023|752016,,1629417600,177,,0#0,0.9,1,1,0.87,
7201,-1,partner_card_5500606,partner_picture_5500606,-60|450,-60|450,0.9,-60|450,0.8,55006|655015|755005,,1630022400,178,,0#0,0.9,2,1,1,
7202,-1,partner_card_5401503,partner_picture_5401503,0|750,0|750,0.9,0|750,0.8,54015|654022|754015,,1630627200,179,,0#0,0.9,2,1,1,
7203,-1,partner_card_5100104,partner_picture_5100104,25|700,25|700,0.9,25|700,0.8,51001|651001|751005,,1630627200,180,,0#0,0.9,1,1,0.9,
7204,-1,partner_card_5201702,partner_picture_5201702,-45|600,-45|600,0.85,-45|600,0.8,52017|652024|752017,,1630627200,181,,0#0,0.9,1,1,1,
7205,-1,partner_card_5101304,partner_picture_5101304,0|780,0|780,0.82,0|780,0.8,51013|651020|751013,,,182,1,0#0,0.9,1,1,0.82,
7206,-1,partner_card_5301504,partner_picture_5301504,0|675,0|675,0.85,0|675,0.8,53015|653022|753015,,1631232000,183,,0#0,0.9,2,1,1,
7207,-1,partner_card_5501003,partner_picture_5501003,-80|1000,-80|1000,0.9,-80|1000,0.8,55010|655019|755009,,1631836800,184,,0#0,0.9,1,1,1,
7208,-1,partner_card_5401404,partner_picture_5401404,0|520,0|520,0.9,0|520,0.8,54014|654021|754014,,1631836800,185,,0#0,0.9,2,1,1,
7209,-1,partner_card_5600606,partner_picture_5600606,0|1200,0|1200,0.8,0|1200,0.8,56006|656016|756006,,1632441600,186,,0#0,0.9,1,1,0.8,
7210,-1,partner_card_5400302,partner_picture_5400302,160|360,160|360,0.8,160|360,0.8,54003|653001|754003,,1633046400,187,,0#0,0.8,1,1,1,
7211,-1,partner_card_5301602,partner_picture_5301602,-25|675,-25|675,0.85,-25|675,0.8,53016|653023|753016,,1633046400,188,,0#0,0.9,1,1,1,
7212,-1,partner_card_5600803,partner_picture_5600803,15|-110,40|-50,0.9,15|-110,0.8,56008|656018|756008,,1633651200,189,,0#0,0.9,1,1,1,
7213,-1,partner_card_5401305,partner_picture_5401305,125|600,125|600,0.9,125|600,0.8,54013|654020|754013,,1634256000,190,,0#0,0.9,1,1,1,
7214,-1,partner_card_5300706,partner_picture_5300706,-15|660,-15|660,0.75,-15|660,0.8,53007|653018|753011,,,191,1,0#0,0.75,1,1,0.75,
7215,-1,partner_card_5600704,partner_picture_5600704,-100|675,-100|675,0.6,-100|675,0.8,56007|656017|756007,,1634860800,192,,0#0,0.6,1,1,0.6,
7216,-1,partner_card_5300802,partner_picture_5300802,25|150,25|150,0.9,25|150,0.8,53008|652006|753004,,1634860800,193,,0#0,0.9,1,1,1,
7217,-1,partner_card_5500905,partner_picture_5500905,50|425,50|425,1,50|425,0.8,55009|655018|755008,,1635465600,194,,0#0,0.9,2,1,1,
7218,-1,partner_card_5201703,partner_picture_5201703,25|-100,25|-100,0.8,25|-100,0.8,52017|652024|752017,,1635465600,195,,0#0,0.9,1,1,1,
7219,-1,partner_card_5600705,partner_picture_5600705,50|800,50|800,0.8,50|800,0.8,56007|656017|756007,,,196,1,0#0,0.8,1,1,0.8,
7220,-1,partner_card_5501004,partner_picture_5501004,-60|675,-60|675,0.9,-60|675,0.8,55010|655019|755009,,1636070400,197,,0#0,0.9,1,1,1,
7221,-1,partner_card_5301603,partner_picture_5301603,0|750,0|750,0.85,0|750,0.8,53016|653023|753016,,1636675200,198,,0#0,0.85,1,1,0.85,
7222,-1,partner_card_5401602,partner_picture_5401602,20|560,20|530,0.9,20|560,0.8,54016|654023|754016,,1636675200,199,,0#0,0.9,1,1,1,
7223,-1,partner_card_5400503,partner_picture_5400503,30|500,30|500,0.8,30|500,0.8,54005|653002|754004,,1637280000,200,,0#0,0.8,1,1,0.8,
7224,-1,partner_card_5600804,partner_picture_5600804,30|770,30|770,0.9,30|770,0.9,56008|656018|756008,,1637280000,201,,0#0,0.9,1,1,0.9,
7225,-1,partner_card_5301702,partner_picture_5301702,-250|725,-250|725,0.8,30|770,0.9,53017|653024|753017,,1637884800,202,,0#0,0.7,1,1,0.7,
7226,-1,partner_card_5101602,partner_picture_5101602,0|575,0|575,0.9,0|575,0.9,51016|651023|751016,,1638489600,203,,0#0,0.9,1,1,1,
7227,-1,partner_card_5401304,partner_picture_5401304,-100|450,-100|450,0.8,0|575,0.9,54013|654020|754013,,1639094400,204,,0#0,0.9,1,1,0.8,
7228,-1,partner_card_5201504,partner_picture_5201504,-9|671,-9|671,0.9,-9|671,0.9,52015|652022|752015,,,205,1,0#0,0.9,1,,0.9,
