id,name,desc_1,desc_2,desc_4,desc_5,desc_6,desc_11,activity_id,rank,charge,currency,diamond,first_extra_diamond,extra_diamond,token_amount,vip_exp,gift_id,giftbag_type,gift_type_desc,daily_diamond,days,ios_product_id,price,icon,output_percent,parameter,parameter_vip,previlege,last_time,limit_times,cd,sale_on_web,need_review,price_change,dynamic_limit
346,-1,Training Plan,Entraînement Avancé,-1,-1,진급 계획,Premium Ausbildungspaket,259,0,29.99,,0,,,1500,1500,10346,109,-1,,,com.carolgames.moemoegirls.growthplan,29.99,,,,,,,1,,1,0,0,
347,-1,Jackpot Support Pack 2,Pack de Machine à sous 2,-1,-1,냥냥 팩2,Paket zum Spielautomaten 2,64,0,19.99,,0,,,1000,1000,10347,108,-1,,,com.carolgames.moemoegirls.jackpot,19.99,,,,,,,1,,1,0,0,
348,-1,Monthly Package 1,Pack Mensuel 1,-1,-1,월간 팩 1,Monatspaket 1,261,0,1.99,,0,,,100,100,10348,110,-1,,30,com.carolgames.moemoegirls.monthgift1,1.99,,,16,,,2592000,1,,1,0,0,
349,-1,Monthly Package 2,Pack Mensuel 2,-1,-1,월간 팩 2,Monatspaket 2,261,0,4.99,,0,,,250,250,10349,110,-1,,30,com.carolgames.moemoegirls.monthgift2,4.99,,,17,,,2592000,1,,1,0,0,
350,-1,Monthly Package 3,Pack Mensuel 3,-1,-1,월간 팩 3,Monatspaket 3,261,0,14.99,,0,,,750,750,10350,110,-1,,30,com.carolgames.moemoegirls.monthgift3,14.99,,,18,,,2592000,1,,1,0,0,
351,-1,Monthly Package 4,Pack Mensuel 4,-1,-1,월간 팩 4,Monatspaket 4,261,0,19.99,,0,,,1000,1000,10351,110,-1,,30,com.carolgames.moemoegirls.monthgift4,19.99,,,19,,,2592000,1,,1,0,0,
352,-1,Monthly Package 5,Pack Mensuel 5,-1,-1,월간 팩 5,Monatspaket 5,261,0,29.99,,0,,,1500,1500,10352,110,-1,,30,com.carolgames.moemoegirls.monthgift5,29.99,,,20,,,2592000,1,,1,0,0,
353,-1,Monthly Package 7,Pack Mensuel 7,-1,-1,월간 팩 7,Monatspaket 7,261,0,49.99,,0,,,2500,2500,10353,110,-1,,30,com.carolgames.moemoegirls.monthgift7,49.99,,,89,,,2592000,1,,1,0,0,
354,-1,Weekly Package 1,Pack Hebdomadaire 1,-1,-1,주간 팩,Wochenpaket 1,262,0,4.99,,0,,,250,250,10354,111,-1,,7,com.carolgames.moemoegirls.weekgift1,4.99,,,22,,,604800,1,,1,0,0,
355,-1,Weekly Package 2,Pack Hebdomadaire 2,-1,-1,주간 팩 2,Wochenpaket 2,262,0,9.99,,0,,,500,500,10355,111,-1,,7,com.carolgames.moemoegirls.weekgift2,9.99,,,23,,,604800,1,,1,0,0,
356,-1,Weekly Package 3,Pack Hebdomadaire 3,-1,-1,주간 팩 3,Wochenpaket 3,262,0,19.99,,0,,,1000,1000,10356,111,-1,,7,com.carolgames.moemoegirls.weekgift3,19.99,,,24,,,604800,1,,1,0,0,
357,-1,Weekly Package 4,Pack Hebdomadaire 4,-1,-1,주간 팩 4,Wochenpaket 4,262,0,29.99,,0,,,1500,1500,10357,111,-1,,7,com.carolgames.moemoegirls.weekgift4,29.99,,,25,,,604800,1,,1,0,0,
358,-1,Weekly Package 5,Pack Hebdomadaire 5,-1,-1,주간 팩 5,Wochenpaket 5,262,0,29.99,,0,,,1500,1500,10358,111,-1,,7,com.carolgames.moemoegirls.weekgift5,29.99,,,200,,,604800,1,,1,0,0,
359,-1,Weekly Package 6,Pack Hebdomadaire 6,-1,-1,주간 팩 6,Wochenpaket 6,262,0,49.99,,0,,,2500,2500,10359,111,-1,,7,com.carolgames.moemoegirls.weekgift6,49.99,,,201,,,604800,1,,1,0,0,
360,-1,Monthly Card,Carte Mensuelle,-1,-1,월간 패스,Monatskarte,263,1,9.99,NT$,900,,,,500,10360,112,-1,2#370,30,com.carolgames.moemoegirls.30day,9.99,vip_icon07_png,,1,,,,1,,1,0,0,
361,-1,Mini Monthly Card,Petite Carte Mensuelle,-1,-1,미니 월간 패스,Mini Monatskarte,264,2,1.99,NT$,350,,,,100,10361,118,-1,2#85,30,com.carolgames.moemoegirls.30daymini,1.99,vip_icon08_png,,2,,,,1,,1,0,0,
362,-1,Monthly Package 1,Pack Mensuel 1,-1,-1,월간 팩 1,Monatspaket 1,267,0,1.99,,0,,,100,100,10362,113,-1,,30,com.carolgames.moemoegirls.monthgift1,1.99,,,43,,,2592000,1,,1,0,0,
363,-1,Monthly Package 2,Pack Mensuel 2,-1,-1,월간 팩 2,Monatspaket 2,267,0,4.99,,0,,,250,250,10363,113,-1,,30,com.carolgames.moemoegirls.monthgift2,4.99,,,44,,,2592000,1,,1,0,0,
364,-1,Monthly Package 3,Pack Mensuel 3,-1,-1,월간 팩 3,Monatspaket 3,267,0,14.99,,0,,,750,750,10364,113,-1,,30,com.carolgames.moemoegirls.monthgift3,14.99,,,45,,,2592000,1,,1,0,0,
365,-1,Monthly Package 4,Pack Mensuel 4,-1,-1,월간 팩 4,Monatspaket 4,267,0,19.99,,0,,,1000,1000,10365,113,-1,,30,com.carolgames.moemoegirls.monthgift4,19.99,,,46,,,2592000,1,,1,0,0,
366,-1,Monthly Package 5,Pack Mensuel 5,-1,-1,월간 팩 5,Monatspaket 5,267,0,29.99,,0,,,1500,1500,10366,113,-1,,30,com.carolgames.moemoegirls.monthgift5,29.99,,,47,,,2592000,1,,1,0,0,
367,-1,Monthly Package 6,Pack Mensuel 6,-1,-1,월간 팩 6,Monatspaket 6,267,0,29.99,,0,,,1500,1500,10367,113,-1,,30,com.carolgames.moemoegirls.monthgift6,29.99,,,48,,,2592000,1,,1,0,0,
368,-1,Monthly Package 7,Pack Mensuel 7,-1,-1,월간 팩 7,Monatspaket 7,267,0,49.99,,0,,,2500,2500,10368,113,-1,,30,com.carolgames.moemoegirls.monthgift7,49.99,,,199,,,2592000,1,,1,0,0,
369,-1,Weekly Package 1,Pack Hebdomadaire 1,-1,-1,주간 팩 1,Wochenpaket 1,268,0,4.99,,0,,,250,250,10369,114,-1,,7,com.carolgames.moemoegirls.weekgift1,4.99,,,49,,,604800,1,,1,0,0,
370,-1,Weekly Package 2,Pack Hebdomadaire 2,-1,-1,주간 팩 2,Wochenpaket 2,268,0,9.99,,0,,,500,500,10370,114,-1,,7,com.carolgames.moemoegirls.weekgift2,9.99,,,50,,,604800,1,,1,0,0,
371,-1,Weekly Package 3,Pack Hebdomadaire 3,-1,-1,주간 팩 3,Wochenpaket 3,268,0,19.99,,0,,,1000,1000,10371,114,-1,,7,com.carolgames.moemoegirls.weekgift3,19.99,,,51,,,604800,1,,1,0,0,
372,-1,Weekly Package 4,Pack Hebdomadaire 4,-1,-1,주간 팩 4,Wochenpaket 4,268,0,29.99,,0,,,1500,1500,10372,114,-1,,7,com.carolgames.moemoegirls.weekgift4,29.99,,,52,,,604800,1,,1,0,0,
373,-1,Weekly Package 6,Pack Hebdomadaire 6,-1,-1,주간 팩 6,Wochenpaket 6,268,0,49.99,,0,,,2500,2500,10373,114,-1,,7,com.carolgames.moemoegirls.weekgift6,49.99,,,90,,,604800,1,,1,0,0,
374,-1,Monthly Package 6,Pack Mensuel 6,-1,-1,월간 팩 6,Monatspaket 6,261,0,29.99,,0,,,1500,1500,10374,110,-1,,30,com.carolgames.moemoegirls.monthgift6,29.99,,,21,,,2592000,1,,1,0,0,
375,-1,Weekly Package 5,Pack Hebdomadaire 5,-1,-1,주간 팩 5,Wochenpaket 5,268,0,29.99,,0,,,1500,1500,10375,114,-1,,7,com.carolgames.moemoegirls.weekgift5,29.99,,,87,,,604800,1,,1,0,0,
376,-1,daily Package 1,Pack Quotidien 1,-1,-1,데일리 특가 팩1,Tagespaket 1,266,0,0.99,,0,,,50,50,10376,115,-1,,1,com.carolgames.moemoegirls.dailygift1,0.99,,,92,,,86400,1,,1,0,0,
377,-1,daily Package 2,Pack Quotidien 2,-1,-1,데일리 특가 팩2,Tagespaket 2,266,0,0.99,,0,,,50,50,10377,115,-1,,1,com.carolgames.moemoegirls.dailygift2,0.99,,,93,,,86400,1,,1,0,0,
378,-1,daily Package (Coins),Pack Quotidien 3,-1,-1,데일리 특가 팩3,Tagespaket 3,266,0,1.99,,0,,,100,100,10378,115,-1,,1,com.carolgames.moemoegirls.dailygift3,1.99,,,94,,,86400,1,,1,0,0,
379,-1,daily Package (Exp Juice),Pack Quotidien 4,-1,-1,데일리 특가 팩4,Tagespaket 4,266,0,1.99,,0,,,100,100,10379,115,-1,,1,com.carolgames.moemoegirls.dailygift4,1.99,,,95,,,86400,1,,1,0,0,
380,-1,daily Package (Lunch Boxes),Pack Quotidien 5,-1,-1,데일리 특가 팩5,Tagespaket 5,266,0,1.99,,0,,,100,100,10380,115,-1,,1,com.carolgames.moemoegirls.dailygift5,1.99,,,96,,,86400,1,,1,0,0,
381,-1,daily Package (Cookies),Pack Quotidien 6,-1,-1,데일리 특가 팩6,Tagespaket 6,266,0,1.99,,0,,,100,100,10381,115,-1,,1,com.carolgames.moemoegirls.dailygift6,1.99,,,97,,,86400,1,,1,0,0,
382,-1,daily Package 1,Pack Quotidien 1,-1,-1,데일리 특가 팩1,Tagespaket 1,269,0,0.99,,0,,,50,50,10382,116,-1,,1,com.carolgames.moemoegirls.dailygift1,0.99,,,99,,,86400,1,,1,0,0,
383,-1,daily Package 2,Pack Quotidien 2,-1,-1,데일리 특가 팩2,Tagespaket 2,269,0,0.99,,0,,,50,50,10383,116,-1,,1,com.carolgames.moemoegirls.dailygift2,0.99,,,100,,,86400,1,,1,0,0,
384,-1,daily Package (Coins),Pack Quotidien 3,-1,-1,데일리 특가 팩3,Tagespaket 3,269,0,1.99,,0,,,100,100,10384,116,-1,,1,com.carolgames.moemoegirls.dailygift3,1.99,,,101,,,86400,1,,1,0,0,
385,-1,daily Package (Exp Juice),Pack Quotidien 4,-1,-1,데일리 특가 팩4,Tagespaket 4,269,0,1.99,,0,,,100,100,10385,116,-1,,1,com.carolgames.moemoegirls.dailygift4,1.99,,,102,,,86400,1,,1,0,0,
386,-1,daily Package (Lunch Boxes),Pack Quotidien 5,-1,-1,데일리 특가 팩5,Tagespaket 5,269,0,1.99,,0,,,100,100,10386,116,-1,,1,com.carolgames.moemoegirls.dailygift5,1.99,,,103,,,86400,1,,1,0,0,
387,-1,daily Package (Cookies),Pack Quotidien 6,-1,-1,데일리 특가 팩6,Tagespaket 6,269,0,1.99,,0,,,100,100,10387,116,-1,,1,com.carolgames.moemoegirls.dailygift6,1.99,,,104,,,86400,1,,1,0,0,
388,-1,Sanctuary Privilege,Parchemin de Sanctuaire,-1,-1,책의 정령 성역 특권 패스,Buchheiligtum-Vorteilskarte,265,0,1.99,,0,,,100,100,10388,117,-1,,30,com.carolgames.moemoegirls.privileged_card,1.99,,,127,,,,1,,1,0,0,
389,-1,Patrol Privilege,Permis de Patrouille,-1,-1,학원 순찰 특권 패스,Patrouillen Vorteilskarte,265,0,1.99,,0,,,100,100,10389,117,-1,,30,com.carolgames.moemoegirls.privileged_card,1.99,,,128,,,,1,,1,0,0,
390,-1,daily Package (Cookies),Pack Quotidien 7,-1,-1,데일리 특가 팩7,Tagespaket 7,269,0,1.99,,0,,,100,100,10390,116,-1,,1,com.carolgames.moemoegirls.dailygift7,1.99,,,198,,,86400,1,,1,0,0,
391,-1,daily Package (Cookies),Pack Quotidien 7,-1,-1,데일리 특가 팩7,Tagespaket 7,266,0,1.99,,0,,,100,100,10391,115,-1,,1,com.carolgames.moemoegirls.dailygift7,1.99,,,275,,,86400,1,,1,0,0,
392,-1,Lucky Dips pack 1,Pack de Fortune 1,-1,ラッキーガチャマシンパック1,럭키 추첨 팩1,Paket zu Glückslotterie 1,260,0,4.99,,0,,,250,250,10392,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,4.99,,,,,,,1,,1,0,0,
393,-1,Lucky Dips pack 2,Pack de Fortune 2,-1,ラッキーガチャマシンパック2,럭키 추첨 팩2,Paket zu Glückslotterie 2,260,0,9.99,,0,,,500,500,10393,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,9.99,,,,,,,1,,1,0,0,
394,-1,Lucky Dips pack 3,Pack de Fortune 3,-1,ラッキーガチャマシンパック3,럭키 추첨 팩3,Paket zu Glückslotterie 3,260,0,19.99,,0,,,1000,1000,10394,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,19.99,,,,,,,1,,1,0,0,
395,-1,Lucky Dips pack 4,Pack de Fortune 4,-1,ラッキーガチャマシンパック4,럭키 추첨 팩4,Paket zu Glückslotterie 4,260,0,29.99,,0,,,1500,1500,10395,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,29.99,,,,,,,2,,1,0,0,
396,-1,Lucky Dips pack 5,Pack de Fortune 5,-1,ラッキーガチャマシンパック5,럭키 추첨 팩5,Paket zu Glückslotterie 5,260,0,49.99,,0,,,2500,2500,10396,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,49.99,,,,,,,2,,1,0,0,
397,-1,Lucky Dips pack 6,Pack de Fortune 6,-1,ラッキーガチャマシンパック6,럭키 추첨 팩6,Paket zu Glückslotterie 6,260,0,99.99,,0,,,5000,5000,10397,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,99.99,,,,,,,3,,1,0,0,
398,-1,Beginner's Limited Capsule Pack,Offres Exclusives de Débutant,-1,-1,초보자 한정 캡슐 뽑기 팩,Kapselpakete für Anfänger,180,0,9.99,,0,,,500,500,10398,120,-1,,,com.carolgames.moemoegirls.newbeegacha1,9.99,,,,,,604800,2,,1,0,0,
399,-1,Beginner's Limited Capsule Pack,Offres Exclusives de Débutant,-1,-1,초보자 한정 캡슐 뽑기 팩,Kapselpakete für Anfänger,180,0,29.99,,0,,,1500,1500,10399,120,-1,,,com.carolgames.moemoegirls.newbeegacha2,29.99,,,,,,604800,2,,1,0,0,
400,-1,Beginner's Limited Capsule Pack,Offres Exclusives de Débutant,-1,-1,초보자 한정 캡슐 뽑기 팩,Kapselpakete für Anfänger,180,0,49.99,,0,,,2500,2500,10400,120,-1,,,com.carolgames.moemoegirls.newbeegacha3,49.99,,,,,,604800,3,,1,0,0,
401,-1,Special Skin Pack 1,Pack Surprise de Skin 1,-1,-1,스페셜 스킨 팩 1,Glückspaket 1,276,0,4.99,,0,,,250,250,10401,121,-1,,,com.carolgames.moemoegirls.skin_pack_d1,4.99,,,,,,604800,1,,1,0,0,
402,-1,Special Skin Pack 2 ,Pack Surprise de Skin 2,-1,-1,스페셜 스킨 팩 2,Glückspaket 2,276,0,49.99,,0,,,2500,2500,10402,121,-1,,,com.carolgames.moemoegirls.skin_pack_d2,49.99,,,,,,604800,1,,1,0,0,
403,-1,Lord's Requests Gift,Pack de Lord Dracula,-1,-1,드라큘라의 답례,Lord Draculas Geschenk,277,0,19.99,,0,,,1000,1000,10403,122,-1,,,com.carolgames.vampire_giftbag,19.99,,,,,,604800,1,,1,0,0,
404,-1,Beginner's Capsule,Capsules de Débutant,-1,-1,초보자 캡슐 뽑기,Premiumzüge für Anfänger,177,0,29.99,,0,,,1500,1500,10404,79,-1,,,com.carolgames.moemoegirls.newbee10gacha5,29.99,,,320,,,604800,1,,1,0,0,
1010101,-1,LV 24 Package,Pack de Niv.24,-1,レベル24パック,레벨 24 팩,Lv.24 Paket,80,0,1.99,NT$,0,,,100,100,1010101,26,-1,,,com.carolgames.moemoegirls.24levelv0,1.99,,,24|31,0,,7200,1,,1,0,0,
1010201,-1,LV 32 Package,Pack de Niv.32,-1,レベル32パック,레벨 32 팩,Lv.32 Paket,80,0,4.99,NT$,0,,,250,250,1010201,26,-1,,,com.carolgames.moemoegirls.32levelv0,4.99,,,32|47,0,,7200,2,,1,0,0,
1010301,-1,LV 48 Package,Pack de Niv.48,-1,レベル48パック,레벨 48 팩,Lv.48 Paket,80,0,9.99,NT$,0,,,500,500,1010301,26,-1,,,com.carolgames.moemoegirls.48levelv0,9.99,,,48|57,0,,14400,2,,1,0,0,
1010401,-1,LV 58 Package,Pack de Niv.58,-1,レベル58パック,레벨 58 팩,Lv.58 Paket,80,0,9.99,NT$,0,,,500,500,1010401,26,-1,,,com.carolgames.moemoegirls.58levelv0,9.99,,,58|77,0,,72000,1,,1,0,0,
1010402,-1,LV 58 Package,Pack de Niv.58,-1,レベル58パック,레벨 58 팩,Lv.58 Paket,80,0,29.99,NT$,0,,,1500,1500,1010402,26,-1,,,com.carolgames.moemoegirls.58levelv4,29.99,,,58|77,4,,72000,1,,1,0,0,
1010403,-1,LV 58 Package,Pack de Niv.58,-1,レベル58パック,레벨 58 팩,Lv.58 Paket,80,0,49.99,NT$,0,,,2500,2500,1010403,26,-1,,,com.carolgames.moemoegirls.58levelv6,49.99,,,58|77,6,,72000,1,,1,0,0,
1010404,-1,LV 58 Package,Pack de Niv.58,-1,レベル58パック,레벨 58 팩,Lv.58 Paket,80,0,69.99,NT$,0,,,3500,3500,1010404,26,-1,,,com.carolgames.moemoegirls.58levelv8,69.99,,,58|77,8,,72000,1,,1,0,0,
1010501,-1,LV 78 Package,Pack de Niv.78,-1,レベル78パック,레벨 78 팩,Lv.78 Paket,80,0,9.99,NT$,0,,,500,500,1010501,26,-1,,,com.carolgames.moemoegirls.78levelv0,9.99,,,78|99,0,,72000,1,,1,0,0,
1010502,-1,LV 78 Package,Pack de Niv.78,-1,レベル78パック,레벨 78 팩,Lv.78 Paket,80,0,29.99,NT$,0,,,1500,1500,1010502,26,-1,,,com.carolgames.moemoegirls.78levelv4,29.99,,,78|99,4,,72000,1,,1,0,0,
1010503,-1,LV 78 Package,Pack de Niv.78,-1,レベル78パック,레벨 78 팩,Lv.78 Paket,80,0,49.99,NT$,0,,,2500,2500,1010503,26,-1,,,com.carolgames.moemoegirls.78levelv6,49.99,,,78|99,6,,72000,1,,1,0,0,
1010504,-1,LV 78 Package,Pack de Niv.78,-1,レベル78パック,레벨 78 팩,Lv.78 Paket,80,0,69.99,NT$,0,,,3500,3500,1010504,26,-1,,,com.carolgames.moemoegirls.78levelv8,69.99,,,78|99,8,,72000,1,,1,0,0,
1010601,-1,LV 100 Package,Pack de Niv.100,-1,レベル100パック,레벨 100 팩,Lv.100 Paket,80,0,9.99,NT$,0,,,500,500,1010601,26,-1,,,com.carolgames.moemoegirls.100levelv1,9.99,,,100|124,0,,86400,1,,1,0,0,
1010602,-1,LV 100 Package,Pack de Niv.100,-1,レベル100パック,레벨 100 팩,Lv.100 Paket,80,0,29.99,NT$,0,,,1500,1500,1010602,26,-1,,,com.carolgames.moemoegirls.100levelv4,29.99,,,100|124,4,,86400,1,,1,0,0,
1010603,-1,LV 100 Package,Pack de Niv.100,-1,レベル100パック,레벨 100 팩,Lv.100 Paket,80,0,49.99,NT$,0,,,2500,2500,1010603,26,-1,,,com.carolgames.moemoegirls.100levelv6,49.99,,,100|124,6,,86400,1,,1,0,0,
1010604,-1,LV 100 Package,Pack de Niv.100,-1,レベル100パック,레벨 100 팩,Lv.100 Paket,80,0,69.99,NT$,0,,,3500,3500,1010604,26,-1,,,com.carolgames.moemoegirls.100levelv8,69.99,,,100|124,8,,86400,1,,1,0,0,
1010701,-1,LV 125 Package,Pack de Niv.125,-1,レベル125パック,레벨 125 팩,Lv.125 Paket,80,0,9.99,NT$,0,,,500,500,1010701,26,-1,,,com.carolgames.moemoegirls.125levelv1,9.99,,,125|149,1,,86400,1,,1,0,0,
1010702,-1,LV 125 Package,Pack de Niv.125,-1,レベル125パック,레벨 125 팩,Lv.125 Paket,80,0,29.99,NT$,0,,,1500,1500,1010702,26,-1,,,com.carolgames.moemoegirls.125levelv4,29.99,,,125|149,4,,86400,1,,1,0,0,
1010703,-1,LV 125 Package,Pack de Niv.125,-1,レベル125パック,레벨 125 팩,Lv.125 Paket,80,0,49.99,NT$,0,,,2500,2500,1010703,26,-1,,,com.carolgames.moemoegirls.125levelv6,49.99,,,125|149,6,,86400,1,,1,0,0,
1010704,-1,LV 125 Package,Pack de Niv.125,-1,レベル125パック,레벨 125 팩,Lv.125 Paket,80,0,69.99,NT$,0,,,3500,3500,1010704,26,-1,,,com.carolgames.moemoegirls.125levelv8,69.99,,,125|149,8,,86400,1,,1,0,0,
1010801,-1,LV 150 Package,Pack de Niv.150,-1,レベル150パック,레벨 150 팩,Lv.150 Paket,80,0,9.99,NT$,0,,,500,500,1010801,26,-1,,,com.carolgames.moemoegirls.150levelv1,9.99,,,150|174,1,,86400,1,,1,0,0,
1010802,-1,LV 150 Package,Pack de Niv.150,-1,レベル150パック,레벨 150 팩,Lv.150 Paket,80,0,29.99,NT$,0,,,1500,1500,1010802,26,-1,,,com.carolgames.moemoegirls.150levelv4,29.99,,,150|174,4,,86400,1,,1,0,0,
1010803,-1,LV 150 Package,Pack de Niv.150,-1,レベル150パック,레벨 150 팩,Lv.150 Paket,80,0,49.99,NT$,0,,,2500,2500,1010803,26,-1,,,com.carolgames.moemoegirls.150levelv6,49.99,,,150|174,6,,86400,1,,1,0,0,
1010804,-1,LV 150 Package,Pack de Niv.150,-1,レベル150パック,레벨 150 팩,Lv.150 Paket,80,0,69.99,NT$,0,,,3500,3500,1010804,26,-1,,,com.carolgames.moemoegirls.150levelv8,69.99,,,150|174,8,,86400,1,,1,0,0,
1010901,-1,LV 175 Package,Pack de Niv.175,-1,レベル175パック,레벨 175 팩,Lv.175 Paket,80,0,9.99,NT$,0,,,500,500,1010901,26,-1,,,com.carolgames.moemoegirls.175levelv1,9.99,,,175|199,1,,86400,1,,1,0,0,
1010902,-1,LV 175 Package,Pack de Niv.175,-1,レベル175パック,레벨 175 팩,Lv.175 Paket,80,0,29.99,NT$,0,,,1500,1500,1010902,26,-1,,,com.carolgames.moemoegirls.175levelv4,29.99,,,175|199,4,,86400,1,,1,0,0,
1010903,-1,LV 175 Package,Pack de Niv.175,-1,レベル175パック,레벨 175 팩,Lv.175 Paket,80,0,49.99,NT$,0,,,2500,2500,1010903,26,-1,,,com.carolgames.moemoegirls.175levelv6,49.99,,,175|199,6,,86400,1,,1,0,0,
1010904,-1,LV 175 Package,Pack de Niv.175,-1,レベル175パック,레벨 175 팩,Lv.175 Paket,80,0,69.99,NT$,0,,,3500,3500,1010904,26,-1,,,com.carolgames.moemoegirls.175levelv8,69.99,,,175|199,8,,86400,1,,1,0,0,
1011001,-1,LV 200 Package,Pack de Niv.200,-1,レベル200パック,레벨 200 팩,Lv.200 Paket,80,0,9.99,NT$,0,,,500,500,1011001,26,-1,,,com.carolgames.moemoegirls.200levelv1,9.99,,,200|249,1,,86400,1,,1,0,0,
1011002,-1,LV 200 Package,Pack de Niv.200,-1,レベル200パック,레벨 200 팩,Lv.200 Paket,80,0,29.99,NT$,0,,,1500,1500,1011002,26,-1,,,com.carolgames.moemoegirls.200levelv4,29.99,,,200|249,4,,86400,1,,1,0,0,
1011003,-1,LV 200 Package,Pack de Niv.200,-1,レベル200パック,레벨 200 팩,Lv.200 Paket,80,0,49.99,NT$,0,,,2500,2500,1011003,26,-1,,,com.carolgames.moemoegirls.200levelv6,49.99,,,200|249,6,,86400,1,,1,0,0,
1011004,-1,LV 200 Package,Pack de Niv.200,-1,レベル200パック,레벨 200 팩,Lv.200 Paket,80,0,69.99,NT$,0,,,3500,3500,1011004,26,-1,,,com.carolgames.moemoegirls.200levelv8,69.99,,,200|249,8,,86400,1,,1,0,0,
1030101,-1,4-star Girl Training Package,Pack d'Entraînement de Filles 4 étoiles,-1,-1,소녀 육성 팩,Ausbildungspaket,81,0,4.99,NT$,0,,,250,250,1030101,27,-1,,,com.carolgames.moemoegirls.4starpartnerv0,4.99,,,30,0,,7200,2,172800,1,0,0,
1030102,-1,4-star Girl Training Package,Pack d'Entraînement de Filles 4 étoiles,-1,-1,소녀 육성 팩,Ausbildungspaket,81,0,9.99,NT$,0,,,500,500,1030102,27,-1,,,com.carolgames.moemoegirls.4starpartnerv4,9.99,,,30,4,,7200,2,172800,1,0,0,
1030103,-1,4-star Girl Training Package,Pack d'Entraînement de Filles 4 étoiles,-1,-1,소녀 육성 팩,Ausbildungspaket,81,0,19.99,NT$,0,,,1000,1000,1030103,27,-1,,,com.carolgames.moemoegirls.4starpartnerv8,19.99,,,30,8,,7200,2,172800,1,0,0,
1040101,-1,5-star Girl Training Package,Pack d'Entraînement de Filles 5 étoiles,-1,-1,소녀 육성 팩,Ausbildungspaket,82,0,9.99,NT$,0,,,500,500,1040101,28,-1,,,com.carolgames.moemoegirls.5starpartnerv0,9.99,,,30,0,,14400,2,86400,1,0,0,
1040102,-1,5-star Girl Training Package,Pack d'Entraînement de Filles 5 étoiles,-1,-1,소녀 육성 팩,Ausbildungspaket,82,0,19.99,NT$,0,,,1000,1000,1040102,28,-1,,,com.carolgames.moemoegirls.5starpartnerv4,19.99,,,30,4,,14400,2,86400,1,0,0,
1040103,-1,5-star Girl Training Package,Pack d'Entraînement de Filles 5 étoiles,-1,-1,소녀 육성 팩,Ausbildungspaket,82,0,29.99,NT$,0,,,1500,1500,1040103,28,-1,,,com.carolgames.moemoegirls.5starpartnerv8,29.99,,,30,8,,14400,2,86400,1,0,0,
1050101,-1,EXP Booster,Booster d'EXP,-1,ドリンクパック,경험치 드링크 팩,EXP Booster,76,0,4.99,NT$,0,,,250,250,1050101,29,-1,,,com.carolgames.moemoegirls.expboosterv0,4.99,,,30|60,0,,28800,1,86400,1,0,0,
1050102,-1,EXP Booster,Booster d'EXP,-1,ドリンクパック,경험치 드링크 팩,EXP Booster,76,0,9.99,NT$,0,,,500,500,1050102,29,-1,,,com.carolgames.moemoegirls.expboosterv2,9.99,,,30|80,2,,28800,1,86400,1,0,0,
1050103,-1,EXP Booster,Booster d'EXP,-1,ドリンクパック,경험치 드링크 팩,EXP Booster,76,0,19.99,NT$,0,,,1000,1000,1050103,29,-1,,,com.carolgames.moemoegirls.expboosterv3,19.99,,,30|120,3,,28800,1,86400,1,0,0,
1050104,-1,EXP Booster,Booster d'EXP,-1,ドリンクパック,경험치 드링크 팩,EXP Booster,76,0,29.99,NT$,0,,,1500,1500,1050104,29,-1,,,com.carolgames.moemoegirls.expboosterv4,29.99,,,30|200,4,,28800,1,86400,1,0,0,
1050105,-1,EXP Booster,Booster d'EXP,-1,ドリンクパック,경험치 드링크 팩,EXP Booster,76,0,49.99,NT$,0,,,2500,2500,1050105,29,-1,,,com.carolgames.moemoegirls.expboosterv5,49.99,,,30|250,5,,28800,1,86400,1,0,0,
1050106,-1,EXP Booster,Booster d'EXP,-1,ドリンクパック,경험치 드링크 팩,EXP Booster,76,0,69.99,NT$,0,,,3500,3500,1050106,29,-1,,,com.carolgames.moemoegirls.expboosterv6,69.99,,,30|280,6,,28800,1,86400,1,0,0,
1050107,-1,EXP Booster,Booster d'EXP,-1,ドリンクパック,경험치 드링크 팩,EXP Booster,76,0,99.99,NT$,0,,,5000,5000,1050107,29,-1,,,com.carolgames.moemoegirls.expboosterv8,99.99,,,30|400,8,,28800,1,86400,1,0,0,
1060101,-1,Coin Booster,Booster de Pièces,-1,ゴールドパック,골드 구급 팩,Münzen Booster,77,0,4.99,NT$,0,,,250,250,1060101,30,-1,,,com.carolgames.moemoegirls.coinboosterv0,4.99,,,30|60,0,,28800,1,86400,1,0,0,
1060102,-1,Coin Booster,Booster de Pièces,-1,ゴールドパック,골드 구급 팩,Münzen Booster,77,0,9.99,NT$,0,,,500,500,1060102,30,-1,,,com.carolgames.moemoegirls.coinboosterv2,9.99,,,30|80,2,,28800,1,86400,1,0,0,
1060103,-1,Coin Booster,Booster de Pièces,-1,ゴールドパック,골드 구급 팩,Münzen Booster,77,0,19.99,NT$,0,,,1000,1000,1060103,30,-1,,,com.carolgames.moemoegirls.coinboosterv3,19.99,,,30|120,3,,28800,1,86400,1,0,0,
