id,host_1,id_text,host_trial,host_arena,host_team,host_32,host_guild_war,host_chat,server_name,host_mix,host_old_building,host_music,host_nsshaft,host_52,host_all_server_arena,host_partner_warm,host_partner_data_station,host_all_server,host_fair_arena,host_mix_show
986,979,S984,979,979,979,979,979,979,,986,979,3,3,1,3,3,3,3,3,979
987,987,S985,987,987,987,987,987,987,,987,979,3,3,1,3,3,3,3,3,987
988,987,S986,987,987,987,987,987,987,,988,979,3,3,1,3,3,3,3,3,987
989,987,S987,987,987,987,987,987,987,,989,979,3,3,1,3,3,3,3,3,987
990,987,S988,987,987,987,987,987,987,,990,979,3,3,1,3,3,3,3,3,987
991,987,S989,987,987,987,987,987,987,,991,979,3,3,1,3,3,3,3,3,987
992,987,S990,987,987,987,987,987,987,,992,979,3,3,1,3,3,3,3,3,987
993,987,S991,987,987,987,987,987,987,,993,979,3,3,1,3,3,3,3,3,987
994,987,S992,987,987,987,987,987,987,,994,979,3,3,1,3,3,3,3,3,987
9999,9999,9999,9999,9999,9999,9999,9999,9999,,9999,9999,3,3,9999,3,3,3,3,3,995
