id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
751013023,-1,-1,-1,,1,0,28,1,,,,1,,1029068|1011005|1004043|1136024,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101302,3,,,,,,,,,
751013024,-1,-1,-1,,1,0,28,1,,,,1,,1029069|1011005|1004044|1136024,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101302,4,,,,,,,,,
751013025,-1,-1,-1,,1,0,28,1,,,,1,,1029070|1011005|1004045|1136024,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101302,5,,,,,,,,,
751013031,-1,-1,-1,,1,0,115,1,,,,18,2,1013079|1004046,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101303,1,,,,,,,,,
751013032,-1,-1,-1,,1,0,115,1,,,,18,2,1013080|1004047,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101303,2,,,,,,,,,
751013033,-1,-1,-1,,1,0,115,1,,,,18,2,1013081|1004048,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101303,3,,,,,,,,,
751013034,-1,-1,-1,,1,0,115,1,,,,18,2,1013082|1004049,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101303,4,,,,,,,,,
751013035,-1,-1,-1,,1,0,42,1,,,,18,2,1013083|1004050,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101303,5,,,,,,,,,
751013041,-1,-1,-1,,1,75101305,97,1,,,,18,1,1284004,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101304,1,,,,,,,,,
751013042,-1,-1,-1,,1,75101305,97,1,,,,18,1,1284005,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101304,2,,,,,,,,,
751013043,-1,-1,-1,,1,75101305,97,1,,,,18,1,1284006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101304,3,,,,,,,,,
751013044,-1,-1,-1,,1,75101305,97,1,,,,18,1,1284007,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101304,4,,,,,,,,,
751013045,-1,-1,-1,,1,75101309,97,1,,,,18,1,1284008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101304,5,,,,,,,,,
75101309,-1,-1,-1,-1,,0,98,1,,,,59,,1282004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752001011,-1,-1,-1,,1,0,1,0,,,,17,,1019661|1015008,,,,,,160|161#904|905|906|907|908,,1,,1014007,,,,,,,,,,,,,skill_icon_5200301,1,1058,1,,,,,,,
752001012,-1,-1,-1,,1,0,1,0,,,,17,,1019662|1015008,,,,,,160|161#904|905|906|907|908,,1,,1014007,,,,,,,,,,,,,skill_icon_5200301,2,1058,1,,,,,,,
752001013,-1,-1,-1,,1,0,1,0,,,,17,,1019663|1015008,,,,,,160|161#904|905|906|907|908,,1,,1014007,,,,,,,,,,,,,skill_icon_5200301,3,1058,1,,,,,,,
752001014,-1,-1,-1,,1,0,1,0,,,,17,,1019664|1015008,,,,,,160|161#904|905|906|907|908,,1,,1014007,,,,,,,,,,,,,skill_icon_5200301,4,1058,1,,,,,,,
752001015,-1,-1,-1,,1,0,1,0,,,,17,,1019665|1015010,,,,,,160|161#904|905|906|907|908,,1,,1014007,,,,,,,,,,,,,skill_icon_5200301,5,1058,1,,,,,,,
752001021,-1,-1,-1,,1,0,28,1,,,,1,,1030181|1029086,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200302,1,,,,,,,,,
752001022,-1,-1,-1,,1,0,28,1,,,,1,,1030182|1029087,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200302,2,,,,,,,,,
752001023,-1,-1,-1,,1,0,28,1,,,,1,,1030183|1029088,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200302,3,,,,,,,,,
752001024,-1,-1,-1,,1,0,28,1,,,,1,,1030184|1029089,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200302,4,,,,,,,,,
752001025,-1,-1,-1,,1,0,28,1,,,,1,,1030185|1029090,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200302,5,,,,,,,,,
752001031,-1,-1,-1,,1,0,6,1,,,,27,,1031063,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_5200303,1,,,,,,,,,
752001032,-1,-1,-1,,1,0,6,1,,,,27,,1031064,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_5200303,2,,,,,,,,,
752001033,-1,-1,-1,,1,0,6,1,,,,27,,1031065,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_5200303,3,,,,,,,,,
752001034,-1,-1,-1,,1,0,6,1,,,,27,,1031066,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_5200303,4,,,,,,,,,
752001035,-1,-1,-1,,1,0,6,1,,,,27,,1031067,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_5200303,5,,,,,,,,,
752001041,-1,-1,-1,,1,0,11,1,,,,2,,1030186|1007044,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65100704,1,,,,,,,,,
752001042,-1,-1,-1,,1,0,11,1,,,,2,,1030187|1007044,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65100704,2,,,,,,,,,
752001043,-1,-1,-1,,1,0,11,1,,,,2,,1030188|1007044,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65100704,3,,,,,,,,,
752001044,-1,-1,-1,,1,0,11,1,,,,2,,1030189|1007044,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65100704,4,,,,,,,,,
752001045,-1,-1,-1,,1,0,11,1,,,,2,,1030190|1007045,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65100704,5,,,,,,,,,
752002011,-1,-1,-1,,1,0,1,0,,,,13,,1019656|1016010,,,,,304|305#379|380#607|608,,,1,,1013009,,,,,,,,,,,,,skill_icon_205,1,1007,1,,,,,,,
752002012,-1,-1,-1,,1,0,1,0,,,,13,,1019657|1016010,,,,,304|305#379|380#607|608,,,1,,1013009,,,,,,,,,,,,,skill_icon_205,2,1007,1,,,,,,,
752002013,-1,-1,-1,,1,0,1,0,,,,13,,1019658|1016010,,,,,304|305#379|380#607|608,,,1,,1013013,,,,,,,,,,,,,skill_icon_205,3,1007,1,,,,,,,
752002014,-1,-1,-1,,1,0,1,0,,,,13,,1019659|1016010,,,,,304|305#379|380#607|608,,,1,,1013013,,,,,,,,,,,,,skill_icon_205,4,1007,1,,,,,,,
752002015,-1,-1,-1,,1,0,1,0,,,,13,,1019660|1016011,,,,,304|305#379|380#607|608,,,1,,1013016,,,,,,,,,,,,,skill_icon_205,5,1007,1,,,,,,,
752002021,-1,-1,-1,,1,0,28,1,,,,1,,1010010|1028409|1029056,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,1,,,,,,,,,
752002022,-1,-1,-1,,1,0,28,1,,,,1,,1010010|1028410|1029057,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,2,,,,,,,,,
752002023,-1,-1,-1,,1,0,28,1,,,,1,,1010010|1028411|1029058,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,3,,,,,,,,,
752002024,-1,-1,-1,,1,0,28,1,,,,1,,1010010|1028411|1029059,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,4,,,,,,,,,
752002025,-1,-1,-1,,1,0,28,1,,,,1,,1010010|1028412|1029060,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,5,,,,,,,,,
752002031,-1,-1,-1,,1,0,4,1,,,,23,,1028413,,,,,,,,1,,1028418,,,,,,,,,,,,,skill_icon_207,1,,,,,,,,,
752002032,-1,-1,-1,,1,0,4,1,,,,23,,1028414,,,,,,,,1,,1028419,,,,,,,,,,,,,skill_icon_207,2,,,,,,,,,
752002033,-1,-1,-1,,1,0,4,1,,,,23,,1028415,,,,,,,,1,,1028420,,,,,,,,,,,,,skill_icon_207,3,,,,,,,,,
752002034,-1,-1,-1,,1,0,4,1,,,,23,,1028416,,,,,,,,1,,1028421,,,,,,,,,,,,,skill_icon_207,4,,,,,,,,,
752002035,-1,-1,-1,,1,0,4,1,,,,23,,1028417,,,,,,,,1,,1028422,,,,,,,,,,,,,skill_icon_207,5,,,,,,,,,
752002041,-1,-1,-1,,1,0,28,1,,,,1,,1054008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_208,1,,,,,,,,,
752002042,-1,-1,-1,,1,0,28,1,,,,1,,1054009,,,,,,,,,,,,,,,,,,,,,,,skill_icon_208,2,,,,,,,,,
752002043,-1,-1,-1,,1,0,28,1,,,,1,,1054010,,,,,,,,,,,,,,,,,,,,,,,skill_icon_208,3,,,,,,,,,
752002044,-1,-1,-1,,1,0,28,1,,,,1,,1054011,,,,,,,,,,,,,,,,,,,,,,,skill_icon_208,4,,,,,,,,,
752002045,-1,-1,-1,,1,0,28,1,,,,1,,1054012,,,,,,,,,,,,,,,,,,,,,,,skill_icon_208,5,,,,,,,,,
752003011,-1,-1,-1,,1,0,1,0,,,,13,,1019646|1015005,,,,,,167,,,,,,,,,,,,,,,,,skill_icon_5200601,1,1039,,,,,,,,
752003012,-1,-1,-1,,1,0,1,0,,,,13,,1019647|1015005,,,,,,167,,,,,,,,,,,,,,,,,skill_icon_5200601,2,1039,,,,,,,,
752003013,-1,-1,-1,,1,0,1,0,,,,13,,1019648|1015008,,,,,,167,,,,,,,,,,,,,,,,,skill_icon_5200601,3,1039,,,,,,,,
752003014,-1,-1,-1,,1,0,1,0,,,,13,,1019649|1015008,,,,,,167,,,,,,,,,,,,,,,,,skill_icon_5200601,4,1039,,,,,,,,
752003015,-1,-1,-1,,1,0,1,0,,,,13,,1019650|1015010,,,,,,167,,,,,,,,,,,,,,,,,skill_icon_5200601,5,1039,,,,,,,,
752003021,-1,-1,-1,,1,0,28,1,,,,1,,1028352|1029010,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,1,,,,,,,,,
752003022,-1,-1,-1,,1,0,28,1,,,,1,,1028353|1029076,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,2,,,,,,,,,
752003023,-1,-1,-1,,1,0,28,1,,,,1,,1028354|1029077,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,3,,,,,,,,,
752003024,-1,-1,-1,,1,0,28,1,,,,1,,1028355|1029078,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,4,,,,,,,,,
752003025,-1,-1,-1,,1,0,28,1,,,,1,,1028356|1029080,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,5,,,,,,,,,
752003031,-1,-1,-1,,1,0,9,1,,,,17,,1015099,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200603,1,,,,,,,,,
752003032,-1,-1,-1,,1,0,9,1,,,,17,,1015100,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200603,2,,,,,,,,,
752003033,-1,-1,-1,,1,0,9,1,,,,17,,1015101,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200603,3,,,,,,,,,
752003034,-1,-1,-1,,1,0,9,1,,,,17,,1015102,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200603,4,,,,,,,,,
752003035,-1,-1,-1,,1,0,9,1,,,,17,,1015103,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200603,5,,,,,,,,,
752003041,-1,-1,-1,,1,0,28,1,,,,1,,1064224,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65100904,1,,,,,,,,,
752003042,-1,-1,-1,,1,0,28,1,,,,1,,1064225,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65100904,2,,,,,,,,,
752003043,-1,-1,-1,,1,0,28,1,,,,1,,1064226,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65100904,3,,,,,,,,,
752003044,-1,-1,-1,,1,0,28,1,,,,1,,1064227,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65100904,4,,,,,,,,,
752003045,-1,-1,-1,,1,0,28,1,,,,1,,1064228,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65100904,5,,,,,,,,,
456,-1,-1,-1,-1,,0,1,0,,,,13,,1019025|1015006,,,,,165#1136,166#1137,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
457,-1,-1,-1,-1,,0,1,0,,,,13,,1019121|1015015,,,,,165#1136,166#1137,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
458,-1,-1,-1,-1,,0,1,0,,,,13,,1019651|1015015,,,,,165#1136,166#1137,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
459,-1,-1,-1,-1,,0,1,0,,,,13,,1019652|1015015,,,,,165#1136,166#1137,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
460,-1,-1,-1,-1,,0,1,0,,,,13,,1019653|1015015,,,,,165#1136,166#1137,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
461,-1,-1,-1,-1,,0,1,0,,,,13,,1019654|1015015,,,,,165#1136,166#1137,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
462,-1,-1,-1,-1,,0,1,0,,,,13,,1019655|1015104,,,,,165#1136,166#1137,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
752004011,-1,-1,-1,,1,0,1,0,,,,20,2,1019636|1026084,,,1,,155,153#570,,,,,,,,,,,,,,,,,skill_icon_5200801,1,1011,,,,,,,,
752004012,-1,-1,-1,,1,0,1,0,,,,20,2,1019637|1026085,,,1,,155,153#570,,,,,,,,,,,,,,,,,skill_icon_5200801,2,1011,,,,,,,,
752004013,-1,-1,-1,,1,0,1,0,,,,20,2,1019638|1026086,,,1,,155,153#570,,,,,,,,,,,,,,,,,skill_icon_5200801,3,1011,,,,,,,,
752004014,-1,-1,-1,,1,0,1,0,,,,20,2,1019639|1026087,,,1,,155,153#570,,,,,,,,,,,,,,,,,skill_icon_5200801,4,1011,,,,,,,,
752004015,-1,-1,-1,,1,0,1,0,,,,20,2,1019640|1026088,,,1,,155,153#570,,,,,,,,,,,,,,,,,skill_icon_5200801,5,1011,,,,,,,,
752004021,-1,-1,-1,,1,0,2,1,,,,24,,1026089,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200802,1,,,,,,,,,
752004022,-1,-1,-1,,1,0,2,1,,,,24,,1026090,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200802,2,,,,,,,,,
752004023,-1,-1,-1,,1,0,2,1,,,,24,,1026091,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200802,3,,,,,,,,,
752004024,-1,-1,-1,,1,0,2,1,,,,24,,1026092,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200802,4,,,,,,,,,
752004025,-1,-1,-1,,1,0,2,1,,,,24,,1026093,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200802,5,,,,,,,,,
752004031,-1,-1,-1,,1,0,28,1,,,,1,,1007039|1028408,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200803,1,,,,,,,,,
752004032,-1,-1,-1,,1,0,28,1,,,,1,,1007040|1028409,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200803,2,,,,,,,,,
752004033,-1,-1,-1,,1,0,28,1,,,,1,,1007041|1028410,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200803,3,,,,,,,,,
752004034,-1,-1,-1,,1,0,28,1,,,,1,,1007042|1028411,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200803,4,,,,,,,,,
752004035,-1,-1,-1,,1,0,28,1,,,,1,,1007043|1028412,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200803,5,,,,,,,,,
752004041,-1,-1,-1,,1,0,28,1,,,,1,,1064217,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65101004,1,,,,,,,,,
752004042,-1,-1,-1,,1,0,28,1,,,,1,,1064218,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65101004,2,,,,,,,,,
752004043,-1,-1,-1,,1,0,28,1,,,,1,,1064219,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65101004,3,,,,,,,,,
752004044,-1,-1,-1,,1,0,28,1,,,,1,,1064220,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65101004,4,,,,,,,,,
752004045,-1,-1,-1,,1,0,28,1,,,,1,,1064221,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65101004,5,,,,,,,,,
451,-1,-1,-1,-1,,0,1,0,,,,14,,1019641|1033029,,,,,154#569,152#568,,,,,,,,,,,,,,,,,skill_icon_0,,1020,,,,,,,,
452,-1,-1,-1,-1,,0,1,0,,,,14,,1019642|1033029,,,,,154#569,152#568,,,,,,,,,,,,,,,,,skill_icon_0,,1020,,,,,,,,
453,-1,-1,-1,-1,,0,1,0,,,,14,,1019643|1033029,,,,,154#569,152#568,,,,,,,,,,,,,,,,,skill_icon_0,,1020,,,,,,,,
454,-1,-1,-1,-1,,0,1,0,,,,14,,1019644|1033029,,,,,154#569,152#568,,,,,,,,,,,,,,,,,skill_icon_0,,1020,,,,,,,,
455,-1,-1,-1,-1,,0,1,0,,,,14,,1019645|1033030,,,,,154#569,152#568,,,,,,,,,,,,,,,,,skill_icon_0,,1020,,,,,,,,
752005011,-1,-1,-1,,1,0,1,0,,,,18,4,1019566|1026072|1025060,,,,,#762,217|218#764|765|766|767|768|769|770#1404|1405,,1,,1028062,,,,,,,,,,,,,skill_icon_5200901,1,1045,1,,,,,,,
752005012,-1,-1,-1,,1,0,1,0,,,,18,4,1019567|1026073|1025061,,,,,#762,217|218#764|765|766|767|768|769|770#1404|1405,,1,,1028062,,,,,,,,,,,,,skill_icon_5200901,2,1045,1,,,,,,,
752005013,-1,-1,-1,,1,0,1,0,,,,18,4,1019568|1026074|1025062,,,,,#762,217|218#764|765|766|767|768|769|770#1404|1405,,1,,1028062,,,,,,,,,,,,,skill_icon_5200901,3,1045,1,,,,,,,
752005014,-1,-1,-1,,1,0,1,0,,,,18,4,1019569|1026075|1025063,,,,,#762,217|218#764|765|766|767|768|769|770#1404|1405,,1,,1028062,,,,,,,,,,,,,skill_icon_5200901,4,1045,1,,,,,,,
752005015,-1,-1,-1,,1,0,1,0,,,,18,4,1019570|1026076|1025064,,,,,#762,217|218#764|765|766|767|768|769|770#1404|1405,,1,,1028388,,,,,,,,,,,,,skill_icon_5200901,5,1045,1,,,,,,,
752005021,-1,-1,-1,,1,0,28,1,,,,1,,1007018|1004005|1029066,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200902,1,,,,,,,,,
752005022,-1,-1,-1,,1,0,28,1,,,,1,,1007018|1004053|1029067,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200902,2,,,,,,,,,
752005023,-1,-1,-1,,1,0,28,1,,,,1,,1007018|1004053|1029068,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200902,3,,,,,,,,,
752005024,-1,-1,-1,,1,0,28,1,,,,1,,1007018|1004054|1029069,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200902,4,,,,,,,,,
752005025,-1,-1,-1,,1,0,28,1,,,,1,,1007018|1004054|1029070,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200902,5,,,,,,,,,
752005031,-1,-1,-1,,1,0,2,1,,,,1,,1007034|1028389,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200903,1,,,,,,,,,
752005032,-1,-1,-1,,1,0,2,1,,,,1,,1007035|1028390,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200903,2,,,,,,,,,
752005033,-1,-1,-1,,1,0,2,1,,,,1,,1007036|1028391,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200903,3,,,,,,,,,
752005034,-1,-1,-1,,1,0,2,1,,,,1,,1007037|1028392,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200903,4,,,,,,,,,
752005035,-1,-1,-1,,1,0,2,1,,,,1,,1007038|1028393,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200903,5,,,,,,,,,
752005041,-1,-1,-1,,1,0,28,1,,,,1,,1064198,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200904,1,,,,,,,,,
752005042,-1,-1,-1,,1,0,28,1,,,,1,,1064199,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200904,2,,,,,,,,,
752005043,-1,-1,-1,,1,0,28,1,,,,1,,1064200,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200904,3,,,,,,,,,
752005044,-1,-1,-1,,1,0,28,1,,,,1,,1064201,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200904,4,,,,,,,,,
752005045,-1,-1,-1,,1,0,28,1,,,,1,,1064202,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200904,5,,,,,,,,,
432,-1,-1,-1,-1,,0,1,0,,,,16,,1019571|1026077|1025065,,,,,,215|216#763#1403,,,,,,,,,,,,,,,,,skill_icon_0,,1044,,,,,,,,
433,-1,-1,-1,-1,,0,1,0,,,,16,,1019572|1026077|1025065,,,,,,215|216#763#1403,,,,,,,,,,,,,,,,,skill_icon_0,,1044,,,,,,,,
434,-1,-1,-1,-1,,0,1,0,,,,16,,1019573|1026077|1025065,,,,,,215|216#763#1403,,,,,,,,,,,,,,,,,skill_icon_0,,1044,,,,,,,,
435,-1,-1,-1,-1,,0,1,0,,,,16,,1019574|1026077|1025065,,,,,,215|216#763#1403,,,,,,,,,,,,,,,,,skill_icon_0,,1044,,,,,,,,
436,-1,-1,-1,-1,,0,1,0,,,,16,,1019575|1026078|1025066,,,,,,215|216#763#1403,,,,,,,,,,,,,,,,,skill_icon_0,,1044,,,,,,,,
752006011,-1,-1,-1,,1,0,1,0,,,,13,,1019561|1115001|1129003,,,,,#611,250|251,,,,,,,,,,,,,,,,,skill_icon_5201001,1,1009,1,,,,,,,
752006012,-1,-1,-1,,1,0,1,0,,,,13,,1019562|1115001|1129004,,,,,#611,250|251,,,,,,,,,,,,,,,,,skill_icon_5201001,2,1009,1,,,,,,,
752006013,-1,-1,-1,,1,0,1,0,,,,13,,1019563|1115001|1129005,,,,,#611,250|251,,,,,,,,,,,,,,,,,skill_icon_5201001,3,1009,1,,,,,,,
752006014,-1,-1,-1,,1,0,1,0,,,,13,,1019564|1115001|1129006,,,,,#611,250|251,,,,,,,,,,,,,,,,,skill_icon_5201001,4,1009,1,,,,,,,
752006015,-1,-1,-1,,1,0,1,0,,,,13,,1019565|1115001|1129007,,,,,#611,250|251,,,,,,,,,,,,,,,,,skill_icon_5201001,5,1009,1,,,,,,,
752006021,-1,-1,-1,,1,0,2,1,,,,24,,1028378,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201002,1,,,,,,,,,
752006022,-1,-1,-1,,1,0,2,1,,,,24,,1028379,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201002,2,,,,,,,,,
752006023,-1,-1,-1,,1,0,2,1,,,,24,,1028380,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201002,3,,,,,,,,,
752006024,-1,-1,-1,,1,0,2,1,,,,24,,1028381,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201002,4,,,,,,,,,
752006025,-1,-1,-1,,1,0,2,1,,,,24,,1028382,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201002,5,,,,,,,,,
752006031,-1,-1,-1,,1,0,28,1,,,,1,,1005059|1029104|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201003,1,,,,,,,,,
752006032,-1,-1,-1,,1,0,28,1,,,,1,,1005060|1029105|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201003,2,,,,,,,,,
752006033,-1,-1,-1,,1,0,28,1,,,,1,,1005061|1029106|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201003,3,,,,,,,,,
752006034,-1,-1,-1,,1,0,28,1,,,,1,,1005062|1029107|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201003,4,,,,,,,,,
752006035,-1,-1,-1,,1,0,28,1,,,,1,,1005063|1029108|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201003,5,,,,,,,,,
752006041,-1,-1,-1,,1,0,2,1,,,,24,,1008148,,,,,,,,1,,1028383,,,,,,,,,,,,,skill_icon_5201004,1,,,,,,,,,
752006042,-1,-1,-1,,1,0,2,1,,,,24,,1008149,,,,,,,,1,,1028384,,,,,,,,,,,,,skill_icon_5201004,2,,,,,,,,,
752006043,-1,-1,-1,,1,0,2,1,,,,24,,1008150,,,,,,,,1,,1028385,,,,,,,,,,,,,skill_icon_5201004,3,,,,,,,,,
752006044,-1,-1,-1,,1,0,2,1,,,,24,,1008151,,,,,,,,1,,1028386,,,,,,,,,,,,,skill_icon_5201004,4,,,,,,,,,
752006045,-1,-1,-1,,1,0,2,1,,,,24,,1008152,,,,,,,,1,,1028387,,,,,,,,,,,,,skill_icon_5201004,5,,,,,,,,,
752007011,-1,-1,-1,,1,0,1,0,,,,20,2,1019556,,,1,,#396,79#398#660#890|891,,2,,1022034|1021133,,,,,,,,,,,,,skill_icon_5200201,1,1028###1085,,,,,,,,
752007012,-1,-1,-1,,1,0,1,0,,,,20,2,1019557,,,1,,#396,79#398#660#890|891,,2,,1022035|1021134,,,,,,,,,,,,,skill_icon_5200201,2,1028###1085,,,,,,,,
752007013,-1,-1,-1,,1,0,1,0,,,,20,2,1019558,,,1,,#396,79#398#660#890|891,,2,,1022036|1021135,,,,,,,,,,,,,skill_icon_5200201,3,1028###1085,,,,,,,,
752007014,-1,-1,-1,,1,0,1,0,,,,20,2,1019559,,,1,,#396,79#398#660#890|891,,2,,1022037|1021136,,,,,,,,,,,,,skill_icon_5200201,4,1028###1085,,,,,,,,
752007015,-1,-1,-1,,1,0,1,0,,,,20,2,1019560,,,1,,#396,79#398#660#890|891,,2,,1022038|1021137,,,,,,,,,,,,,skill_icon_5200201,5,1028###1085,,,,,,,,
752007021,-1,-1,-1,,1,0,2,1,,,,24,,1027083,,,,,,,,7,1,1022054,,,,,,,,,,,,,skill_icon_5200202,1,,,,,,,,,
752007022,-1,-1,-1,,1,0,2,1,,,,24,,1027084,,,,,,,,7,1,1022055,,,,,,,,,,,,,skill_icon_5200202,2,,,,,,,,,
752007023,-1,-1,-1,,1,0,2,1,,,,24,,1027085,,,,,,,,7,1,1022056,,,,,,,,,,,,,skill_icon_5200202,3,,,,,,,,,
752007024,-1,-1,-1,,1,0,2,1,,,,24,,1027086,,,,,,,,7,1,1022057,,,,,,,,,,,,,skill_icon_5200202,4,,,,,,,,,
752007025,-1,-1,-1,,1,0,2,1,,,,24,,1027087,,,,,,,,7,1,1022058,,,,,,,,,,,,,skill_icon_5200202,5,,,,,,,,,
752007031,-1,-1,-1,,1,0,28,1,,,,1,,1029076|1028247,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200203,1,,,,,,,,,
752007032,-1,-1,-1,,1,0,28,1,,,,1,,1029077|1028248,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200203,2,,,,,,,,,
752007033,-1,-1,-1,,1,0,28,1,,,,1,,1029078|1028249,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200203,3,,,,,,,,,
752007034,-1,-1,-1,,1,0,28,1,,,,1,,1029079|1028250,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200203,4,,,,,,,,,
