id,name,qlt,star,icon,base1,base2,base3,skill_ids,group,dress_id,next_id,upgrade_cost,upgrade_cost2,dress_shard
3100734,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,25,101123,,,,
3100735,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,25,101123,,,,
3100736,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,25,101123,,,,
3100737,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,25,101123,,,,
3100738,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,25,101123,,,,
3100739,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,25,101124,,,,
3100740,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,25,101124,,,,
3100741,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,25,101124,,,,
3100742,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,25,101124,,,,
3100743,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,25,101124,,,,
3100744,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,25,101124,,,,
3100745,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,25,101125,,,,
3100746,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,25,101125,,,,
3100747,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,25,101125,,,,
3100748,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,25,101125,,,,
3100749,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,25,101125,,,,
3100750,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,25,101125,,,,
3100751,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,26,101126,,,,
3100752,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,26,101126,,,,
3100753,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,26,101126,,,,
3100754,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,26,101126,,,,
3100755,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,26,101126,,,,
3100756,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,26,101126,,,,
3100757,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,26,101127,,,,
3100758,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,26,101127,,,,
3100759,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,26,101127,,,,
3100760,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,26,101127,,,,
3100761,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,26,101127,,,,
3100762,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,26,101127,,,,
3100763,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,26,101128,,,,
3100764,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,26,101128,,,,
3100765,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,26,101128,,,,
3100766,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,26,101128,,,,
3100767,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,26,101128,,,,
3100768,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,26,101128,,,,
3100769,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,26,101129,,,,
3100770,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,26,101129,,,,
3100771,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,26,101129,,,,
3100772,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,26,101129,,,,
3100773,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,26,101129,,,,
3100774,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,26,101129,,,,
3100775,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,26,101130,,,,
3100776,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,26,101130,,,,
3100777,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,26,101130,,,,
3100778,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,26,101130,,,,
3100779,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,26,101130,,,,
3100780,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,26,101130,,,,
3100781,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,27,101131,,,,
3100782,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,27,101131,,,,
3100783,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,27,101131,,,,
3100784,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,27,101131,,,,
3100785,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,27,101131,,,,
3100786,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,27,101131,,,,
3100787,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,27,101132,,,,
3100788,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,27,101132,,,,
3100789,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,27,101132,,,,
3100790,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,27,101132,,,,
3100791,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,27,101132,,,,
3100792,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,27,101132,,,,
3100793,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,27,101133,,,,
3100794,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,27,101133,,,,
3100795,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,27,101133,,,,
3100796,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,27,101133,,,,
3100797,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,27,101133,,,,
3100798,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,27,101133,,,,
3100799,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,27,101134,,,,
3100800,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,27,101134,,,,
3100801,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,27,101134,,,,
3100802,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,27,101134,,,,
3100803,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,27,101134,,,,
3100804,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,27,101134,,,,
3100805,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,27,101135,,,,
3100806,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,27,101135,,,,
3100807,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,27,101135,,,,
3100808,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,27,101135,,,,
3100809,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,27,101135,,,,
3100810,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,27,101135,,,,
3100811,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,28,101136,,,,
3100812,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,28,101136,,,,
3100813,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,28,101136,,,,
3100814,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,28,101136,,,,
3100815,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,28,101136,,,,
3100816,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,28,101136,,,,
3100817,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,28,101137,,,,
3100818,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,28,101137,,,,
3100819,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,28,101137,,,,
3100820,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,28,101137,,,,
3100821,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,28,101137,,,,
3100822,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,28,101137,,,,
3100823,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,28,101138,,,,
3100824,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,28,101138,,,,
3100825,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,28,101138,,,,
3100826,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,28,101138,,,,
3100827,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,28,101138,,,,
3100828,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,28,101138,,,,
3100829,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,28,101139,,,,
3100830,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,28,101139,,,,
3100831,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,28,101139,,,,
3100832,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,28,101139,,,,
3100833,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,28,101139,,,,
3100834,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,28,101139,,,,
3100835,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,28,101140,,,,
3100836,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,28,101140,,,,
3100837,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,28,101140,,,,
3100838,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,28,101140,,,,
3100839,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,28,101140,,,,
3100840,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,28,101140,,,,
3100841,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,29,101141,,,,
3100842,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,29,101141,,,,
3100843,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,29,101141,,,,
3100844,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,29,101141,,,,
3100845,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,29,101141,,,,
3100846,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,29,101141,,,,
3100847,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,29,101142,,,,
3100848,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,29,101142,,,,
3100849,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,29,101142,,,,
3100850,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,29,101142,,,,
3100851,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,29,101142,,,,
3100852,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,29,101142,,,,
3100853,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,29,101143,,,,
3100854,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,29,101143,,,,
3100855,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,29,101143,,,,
3100856,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,29,101143,,,,
3100857,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,29,101143,,,,
3100858,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,29,101143,,,,
3100859,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,29,101144,,,,
3100860,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,29,101144,,,,
3100861,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,29,101144,,,,
3100862,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,29,101144,,,,
3100863,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,29,101144,,,,
3100864,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,29,101144,,,,
3100865,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,29,101145,,,,
3100866,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,29,101145,,,,
3100867,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,29,101145,,,,
3100868,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,29,101145,,,,
3100869,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,29,101145,,,,
3100870,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,29,101145,,,,
3100871,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,30,101146,,,,
3100872,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,30,101146,,,,
3100873,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,30,101146,,,,
3100874,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,30,101146,,,,
3100875,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,30,101146,,,,
3100876,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,30,101146,,,,
3100877,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,30,101147,,,,
3100878,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,30,101147,,,,
3100879,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,30,101147,,,,
3100880,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,30,101147,,,,
3100881,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,30,101147,,,,
3100882,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,30,101147,,,,
3100883,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,30,101148,,,,
3100884,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,30,101148,,,,
3100885,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,30,101148,,,,
3100886,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,30,101148,,,,
3100887,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,30,101148,,,,
3100888,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,30,101148,,,,
3100889,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,30,101149,,,,
3100890,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,30,101149,,,,
3100891,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,30,101149,,,,
3100892,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,30,101149,,,,
3100893,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,30,101149,,,,
3100894,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,30,101149,,,,
3100895,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,30,101150,,,,
3100896,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,30,101150,,,,
3100897,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,30,101150,,,,
3100898,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,30,101150,,,,
3100899,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,30,101150,,,,
3100900,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,30,101150,,,,
3100901,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,31,101151,,,,
3100902,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,31,101151,,,,
3100903,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,31,101151,,,,
3100904,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,31,101151,,,,
3100905,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,31,101151,,,,
3100906,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,31,101151,,,,
3100907,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,31,101152,,,,
3100908,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,31,101152,,,,
3100909,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,31,101152,,,,
3100910,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,31,101152,,,,
3100911,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,31,101152,,,,
3100912,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,31,101152,,,,
3100913,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,31,101153,,,,
3100914,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,31,101153,,,,
3100915,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,31,101153,,,,
3100916,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,31,101153,,,,
3100917,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,31,101153,,,,
3100918,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,31,101153,,,,
3100919,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,31,101154,,,,
3100920,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,31,101154,,,,
3100921,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,31,101154,,,,
3100922,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,31,101154,,,,
3100923,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,31,101154,,,,
3100924,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,31,101154,,,,
3100925,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,31,101155,,,,
3100926,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,31,101155,,,,
3100927,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,31,101155,,,,
3100928,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,31,101155,,,,
3100929,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,31,101155,,,,
3100930,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,31,101155,,,,
3100931,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,32,101156,,,,
3100932,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,32,101156,,,,
3100933,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,32,101156,,,,
3100934,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,32,101156,,,,
3100935,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,32,101156,,,,
3100936,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,32,101156,,,,
3100937,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,32,101157,,,,
3100938,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,32,101157,,,,
3100939,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,32,101157,,,,
3100940,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,32,101157,,,,
3100941,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,32,101157,,,,
3100942,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,32,101157,,,,
3100943,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,32,101158,,,,
3100944,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,32,101158,,,,
3100945,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,32,101158,,,,
3100946,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,32,101158,,,,
3100947,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,32,101158,,,,
3100948,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,32,101158,,,,
3100949,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,32,101159,,,,
3100950,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,32,101159,,,,
3100951,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,32,101159,,,,
3100952,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,32,101159,,,,
3100953,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,32,101159,,,,
3100954,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,32,101159,,,,
3100955,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,32,101160,,,,
3100956,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,32,101160,,,,
3100957,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,32,101160,,,,
3100958,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,32,101160,,,,
3100959,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,32,101160,,,,
3100960,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,32,101160,,,,
3100961,-1,6,1,icon_dress_1006001|icon_dress_1006002,,,,,33,101161,,,,
3100962,-1,6,2,icon_dress_1006001|icon_dress_1006002,,,,,33,101161,,,,
3100963,-1,6,3,icon_dress_1006001|icon_dress_1006002,,,,,33,101161,,,,
3100964,-1,6,4,icon_dress_1006001|icon_dress_1006002,,,,,33,101161,,,,
3100965,-1,6,5,icon_dress_1006001|icon_dress_1006002,,,,,33,101161,,,,
3100966,-1,6,6,icon_dress_1006001|icon_dress_1006002,,,,,33,101161,,,,
3100967,-1,6,1,icon_dress_1006101|icon_dress_1006102,,,,,33,101162,,,,
3100968,-1,6,2,icon_dress_1006101|icon_dress_1006102,,,,,33,101162,,,,
3100969,-1,6,3,icon_dress_1006101|icon_dress_1006102,,,,,33,101162,,,,
3100970,-1,6,4,icon_dress_1006101|icon_dress_1006102,,,,,33,101162,,,,
3100971,-1,6,5,icon_dress_1006101|icon_dress_1006102,,,,,33,101162,,,,
3100972,-1,6,6,icon_dress_1006101|icon_dress_1006102,,,,,33,101162,,,,
3100973,-1,6,1,icon_dress_1006201|icon_dress_1006202,,,,,33,101163,,,,
3100974,-1,6,2,icon_dress_1006201|icon_dress_1006202,,,,,33,101163,,,,
3100975,-1,6,3,icon_dress_1006201|icon_dress_1006202,,,,,33,101163,,,,
3100976,-1,6,4,icon_dress_1006201|icon_dress_1006202,,,,,33,101163,,,,
3100977,-1,6,5,icon_dress_1006201|icon_dress_1006202,,,,,33,101163,,,,
3100978,-1,6,6,icon_dress_1006201|icon_dress_1006202,,,,,33,101163,,,,
3100979,-1,6,1,icon_dress_1006301|icon_dress_1006302,,,,,33,101164,,,,
3100980,-1,6,2,icon_dress_1006301|icon_dress_1006302,,,,,33,101164,,,,
3100981,-1,6,3,icon_dress_1006301|icon_dress_1006302,,,,,33,101164,,,,
3100982,-1,6,4,icon_dress_1006301|icon_dress_1006302,,,,,33,101164,,,,
3100983,-1,6,5,icon_dress_1006301|icon_dress_1006302,,,,,33,101164,,,,
3100984,-1,6,6,icon_dress_1006301|icon_dress_1006302,,,,,33,101164,,,,
3100985,-1,6,1,icon_dress_1006401|icon_dress_1006402,,,,,33,101165,,,,
3100986,-1,6,2,icon_dress_1006401|icon_dress_1006402,,,,,33,101165,,,,
3100987,-1,6,3,icon_dress_1006401|icon_dress_1006402,,,,,33,101165,,,,
3100988,-1,6,4,icon_dress_1006401|icon_dress_1006402,,,,,33,101165,,,,
3100989,-1,6,5,icon_dress_1006401|icon_dress_1006402,,,,,33,101165,,,,
3100990,-1,6,6,icon_dress_1006401|icon_dress_1006402,,,,,33,101165,,,,
