id,name,avatar,partner_model,show_ids,atk_id,type,hp,atk,arm,map_id,awards
10893,-1,partner_avatar_43008,4300801,43008,4300800,1,1622655,240392,60098,179,239#2
10894,-1,partner_avatar_44001,4400101,44001,4400100,1,1622655,240392,60098,179,239#2
10895,-1,partner_avatar_44002,4400201,44002,4400200,1,1622655,240392,60098,179,239#2
10896,-1,partner_avatar_44003,4400301,44003,4400300,1,1629108,241348,60337,180,239#2
10897,-1,partner_avatar_44004,4400401,44004,4400400,1,1629108,241348,60337,180,239#2
10898,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1629108,241348,60337,180,239#2
10899,-1,partner_avatar_44006,4400601,44006,4400600,1,1629108,241348,60337,180,239#2
10900,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1629108,241348,60337,180,239#2
10901,-1,partner_avatar_41001,4100101,41001,4100100,1,1635435,242287,60572,181,239#2
10902,-1,partner_avatar_41002,4100201,41002,4100200,1,1635435,242287,60572,181,239#2
10903,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1635435,242287,60572,181,239#2
10904,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1635435,242287,60572,181,239#2
10905,-1,partner_avatar_41005,4100501,41005,4100500,1,1635435,242287,60572,181,239#2
10906,-1,partner_avatar_41006,4100601,41006,4100600,1,1641906,243245,60811,182,239#2
10907,-1,partner_avatar_41007,4100701,41007,4100700,1,1641906,243245,60811,182,239#2
10908,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1641906,243245,60811,182,239#2
10909,-1,partner_avatar_42001,4200101,42001,4200100,1,1641906,243245,60811,182,239#2
10910,-1,partner_avatar_42002,4200201,42002,4200200,1,1641906,243245,60811,182,239#2
10911,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1648386,244205,61051,183,239#2
10912,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1648386,244205,61051,183,239#2
10913,-1,partner_avatar_42005,4200501,42005,4200500,1,1648386,244205,61051,183,239#2
10914,-1,partner_avatar_42006,4200601,42006,4200600,1,1648386,244205,61051,183,239#2
10915,-1,partner_avatar_42007,4200701,42007,4200700,1,1648386,244205,61051,183,239#2
10916,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1654740,245147,61287,184,239#2
10917,-1,partner_avatar_43001,4300101,43001,4300100,1,1654740,245147,61287,184,239#2
10918,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1654740,245147,61287,184,239#2
10919,-1,partner_avatar_43003,4300301,43003,4300300,1,1654740,245147,61287,184,239#2
10920,-1,partner_avatar_42002,4200201,42002,4200200,1,1654740,245147,61287,184,239#2
10921,-1,partner_avatar_43005,4300501,43005,4300500,1,1661238,246109,61527,185,239#2
10922,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1661238,246109,61527,185,239#2
10923,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1661238,246109,61527,185,239#2
10924,-1,partner_avatar_43008,4300801,43008,4300800,1,1661238,246109,61527,185,239#2
10925,-1,partner_avatar_44001,4400101,44001,4400100,1,1661238,246109,61527,185,239#2
10926,-1,partner_avatar_44002,4400201,44002,4400200,1,1667610,247053,61763,186,239#2
10927,-1,partner_avatar_44003,4400301,44003,4400300,1,1667610,247053,61763,186,239#2
10928,-1,partner_avatar_44004,4400401,44004,4400400,1,1667610,247053,61763,186,239#2
10929,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1667610,247053,61763,186,239#2
10930,-1,partner_avatar_44006,4400601,44006,4400600,1,1667610,247053,61763,186,239#2
10931,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1674126,248017,62004,187,239#2
10932,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1674126,248017,62004,187,239#2
10933,-1,partner_avatar_41001,4100101,41001,4100100,1,1674126,248017,62004,187,239#2
10934,-1,partner_avatar_41002,4100201,41002,4100200,1,1674126,248017,62004,187,239#2
10935,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1674126,248017,62004,187,239#2
10936,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1680642,248983,62246,188,239#2
10937,-1,partner_avatar_41005,4100501,41005,4100500,1,1680642,248983,62246,188,239#2
10938,-1,partner_avatar_41006,4100601,41006,4100600,1,1680642,248983,62246,188,239#2
10939,-1,partner_avatar_41007,4100701,41007,4100700,1,1680642,248983,62246,188,239#2
10940,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1680642,248983,62246,188,239#2
10941,-1,partner_avatar_42001,4200101,42001,4200100,1,1687041,249931,62483,189,239#2
10942,-1,partner_avatar_42002,4200201,42002,4200200,1,1687041,249931,62483,189,239#2
10943,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1687041,249931,62483,189,239#2
10944,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1687041,249931,62483,189,239#2
10945,-1,partner_avatar_42005,4200501,42005,4200500,1,1687041,249931,62483,189,239#2
10946,-1,partner_avatar_42006,4200601,42006,4200600,1,1693575,250900,62725,190,239#2
10947,-1,partner_avatar_42007,4200701,42007,4200700,1,1693575,250900,62725,190,239#2
10948,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1693575,250900,62725,190,239#2
10949,-1,partner_avatar_43001,4300101,43001,4300100,1,1693575,250900,62725,190,239#2
10950,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1693575,250900,62725,190,239#2
10951,-1,partner_avatar_43003,4300301,43003,4300300,1,1700127,251869,62967,191,239#2
10952,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1700127,251869,62967,191,239#2
10953,-1,partner_avatar_43005,4300501,43005,4300500,1,1700127,251869,62967,191,239#2
10954,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1700127,251869,62967,191,239#2
10955,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1700127,251869,62967,191,239#2
10956,-1,partner_avatar_43008,4300801,43008,4300800,1,1706553,252821,63205,192,239#2
10957,-1,partner_avatar_44001,4400101,44001,4400100,1,1706553,252821,63205,192,239#2
10958,-1,partner_avatar_44002,4400201,44002,4400200,1,1706553,252821,63205,192,239#2
10959,-1,partner_avatar_44003,4400301,44003,4400300,1,1706553,252821,63205,192,239#2
10960,-1,partner_avatar_44004,4400401,44004,4400400,1,1706553,252821,63205,192,239#2
10961,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1713114,253793,63448,193,239#2
10962,-1,partner_avatar_44006,4400601,44006,4400600,1,1713114,253793,63448,193,239#2
10963,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1713114,253793,63448,193,239#2
10964,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1713114,253793,63448,193,239#2
10965,-1,partner_avatar_41001,4100101,41001,4100100,1,1713114,253793,63448,193,239#2
10966,-1,partner_avatar_41002,4100201,41002,4100200,1,1719684,254767,63692,194,239#2
10967,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1719684,254767,63692,194,239#2
10968,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1719684,254767,63692,194,239#2
10969,-1,partner_avatar_41005,4100501,41005,4100500,1,1719684,254767,63692,194,239#2
10970,-1,partner_avatar_41006,4100601,41006,4100600,1,1719684,254767,63692,194,239#2
10971,-1,partner_avatar_41007,4100701,41007,4100700,1,1726128,255723,63931,195,239#2
10972,-1,partner_avatar_41008,4100801,41008|651012,4100800,1,1726128,255723,63931,195,239#2
10973,-1,partner_avatar_42001,4200101,42001,4200100,1,1726128,255723,63931,195,239#2
10974,-1,partner_avatar_42002,4200201,42002,4200200,1,1726128,255723,63931,195,239#2
10975,-1,partner_avatar_42003,4200301,42003|652015,4200300,1,1726128,255723,63931,195,239#2
10976,-1,partner_avatar_42004,4200401,42004|652012,4200400,1,1732716,256699,64175,196,239#2
10977,-1,partner_avatar_42005,4200501,42005,4200500,1,1732716,256699,64175,196,239#2
10978,-1,partner_avatar_42006,4200601,42006,4200600,1,1732716,256699,64175,196,239#2
10979,-1,partner_avatar_42007,4200701,42007,4200700,1,1732716,256699,64175,196,239#2
10980,-1,partner_avatar_42008,4200801,42008|652016,4200800,1,1732716,256699,64175,196,239#2
10981,-1,partner_avatar_43001,4300101,43001,4300100,1,1739178,257657,64414,197,239#2
10982,-1,partner_avatar_43002,4300201,43002|653013,4300200,1,1739178,257657,64414,197,239#2
10983,-1,partner_avatar_43003,4300301,43003,4300300,1,1739178,257657,64414,197,239#2
10984,-1,partner_avatar_42005,4200501,42005,4200500,1,1739178,257657,64414,197,239#2
10985,-1,partner_avatar_43005,4300501,43005,4300500,1,1739178,257657,64414,197,239#2
10986,-1,partner_avatar_43006,4300601,43006|653012,4300600,1,1745784,258635,64659,198,239#2
10987,-1,partner_avatar_43007,4300701,43007|653014,4300700,1,1745784,258635,64659,198,239#2
10988,-1,partner_avatar_43008,4300801,43008,4300800,1,1745784,258635,64659,198,239#2
10989,-1,partner_avatar_44001,4400101,44001,4400100,1,1745784,258635,64659,198,239#2
10990,-1,partner_avatar_44002,4400201,44002,4400200,1,1745784,258635,64659,198,239#2
10991,-1,partner_avatar_44003,4400301,44003,4400300,1,1752399,259615,64904,199,239#2
10992,-1,partner_avatar_44004,4400401,44004,4400400,1,1752399,259615,64904,199,239#2
10993,-1,partner_avatar_44005,4400501,44005|654012,4400500,1,1752399,259615,64904,199,239#2
10994,-1,partner_avatar_44006,4400601,44006,4400600,1,1752399,259615,64904,199,239#2
10995,-1,partner_avatar_44007,4400701,44007|654015,4400700,1,1752399,259615,64904,199,239#2
10996,-1,partner_avatar_44008,4400801,44008|654014,4400800,1,1758888,260576,65144,200,239#2
10997,-1,partner_avatar_41001,4100101,41001,4100100,1,1758888,260576,65144,200,239#2
10998,-1,partner_avatar_41002,4100201,41002,4100200,1,1758888,260576,65144,200,239#2
10999,-1,partner_avatar_41003,4100301,41003|651013,4100300,1,1758888,260576,65144,200,239#2
11000,-1,partner_avatar_41004,4100401,41004|651014,4100400,1,1758888,260576,65144,200,239#2
20001,-1,partner_avatar_1000015,80000002,,100001600,2,2700,400,100,1,237#48|239#60
20002,-1,partner_avatar_1000015,80000002,,100001600,2,12924,1915,479,2,237#48|239#60
20003,-1,partner_avatar_1000015,80000002,,100001600,2,19782,2931,733,3,237#48|239#60
20004,-1,partner_avatar_1000015,80000002,,100001600,2,26640,3947,987,4,237#48|239#60
20005,-1,partner_avatar_1000015,80000002,,100001600,2,33498,4963,1241,5,237#48|239#60
20006,-1,partner_avatar_1000015,80000002,,100001600,2,40356,5979,1495,6,237#48|239#60
20007,-1,partner_avatar_1000015,80000002,,100001600,2,47214,6995,1749,7,237#48|239#60
20008,-1,partner_avatar_1000015,80000002,,100001600,2,54063,8010,2003,8,237#48|239#60
20009,-1,partner_avatar_1000015,80000002,,100001600,2,60921,9026,2257,9,237#48|239#60
20010,-1,partner_avatar_1000015,80000002,,100001600,2,84708,12550,3138,10,237#48|239#60
20011,-1,partner_avatar_1000015,80000002,,100001600,2,93456,13845,3461,11,237#48|239#60
20012,-1,partner_avatar_1000015,80000002,,100001600,2,102321,15158,3790,12,237#48|239#60
20013,-1,partner_avatar_1000015,80000002,,100001600,2,111222,16478,4120,13,237#48|239#60
20014,-1,partner_avatar_1000015,80000002,,100001600,2,120141,17799,4450,14,237#48|239#60
20015,-1,partner_avatar_1000015,80000002,,100001600,2,129087,19123,4781,15,237#48|239#60
20016,-1,partner_avatar_1000015,80000002,,100001600,2,138060,20453,5113,16,237#48|239#60
20017,-1,partner_avatar_1000015,80000002,,100001600,2,147051,21784,5446,17,237#48|239#60
20018,-1,partner_avatar_1000015,80000002,,100001600,2,156051,23120,5780,18,237#48|239#60
20019,-1,partner_avatar_1000015,80000002,,100001600,2,165105,24459,6115,19,237#48|239#60
20020,-1,partner_avatar_1000015,80000002,,100001600,2,174159,25801,6450,20,237#48|239#60
20021,-1,partner_avatar_1000015,80000002,,100001600,2,183231,27147,6787,21,237#48|239#60
20022,-1,partner_avatar_1000015,80000002,,100001600,2,192366,28497,7124,22,237#48|239#60
20023,-1,partner_avatar_1000015,80000002,,100001600,2,201483,29850,7463,23,237#48|239#60
20024,-1,partner_avatar_1000015,80000002,,100001600,2,210645,31205,7801,24,237#48|239#60
20025,-1,partner_avatar_1000015,80000002,,100001600,2,219834,32568,8142,25,237#48|239#60
20026,-1,partner_avatar_1000015,80000002,,100001600,2,230985,34222,8556,26,237#60|239#60
20027,-1,partner_avatar_1000015,80000002,,100001600,2,242487,35924,8981,27,237#60|239#60
20028,-1,partner_avatar_1000015,80000002,,100001600,2,254178,37658,9415,28,237#60|239#60
20029,-1,partner_avatar_1000015,80000002,,100001600,2,265950,39400,9850,29,237#60|239#60
20030,-1,partner_avatar_1000015,80000002,,100001600,2,276894,41020,10255,30,237#60|239#60
20031,-1,partner_avatar_1000015,80000002,,100001600,2,302382,44797,11199,31,237#60|239#60
20032,-1,partner_avatar_1000015,80000002,,100001600,2,329157,48763,12191,32,237#60|239#60
20033,-1,partner_avatar_1000015,80000002,,100001600,2,356094,52755,13189,33,237#60|239#60
20034,-1,partner_avatar_1000015,80000002,,100001600,2,383220,56774,14194,34,237#60|239#60
20035,-1,partner_avatar_1000015,80000002,,100001600,2,410481,60813,15203,35,237#60|239#60
20036,-1,partner_avatar_1000015,80000002,,100001600,2,437895,64874,16219,36,237#60|239#60
20037,-1,partner_avatar_1000015,80000002,,100001600,2,465480,68959,17240,37,237#60|239#60
20038,-1,partner_avatar_1000015,80000002,,100001600,2,493263,73075,18269,38,237#60|239#60
20039,-1,partner_avatar_1000015,80000002,,100001600,2,521163,77209,19302,39,237#60|239#60
20040,-1,partner_avatar_1000015,80000002,,100001600,2,549216,81365,20341,40,237#60|239#60
20041,-1,partner_avatar_1000015,80000002,,100001600,2,577431,85545,21386,41,237#60|239#60
20042,-1,partner_avatar_1000015,80000002,,100001600,2,605862,89757,22439,42,237#60|239#60
20043,-1,partner_avatar_1000015,80000002,,100001600,2,634401,93985,23496,43,237#60|239#60
20044,-1,partner_avatar_1000015,80000002,,100001600,2,663093,98236,24559,44,237#60|239#60
20045,-1,partner_avatar_1000015,80000002,,100001600,2,691947,102511,25628,45,237#60|239#60
20046,-1,partner_avatar_1000015,80000002,,100001600,2,721026,106819,26705,46,237#60|239#60
20047,-1,partner_avatar_1000015,80000002,,100001600,2,750213,111141,27785,47,237#60|239#60
20048,-1,partner_avatar_1000015,80000002,,100001600,2,779544,115487,28872,48,237#60|239#60
20049,-1,partner_avatar_1000015,80000002,,100001600,2,809037,119857,29964,49,237#60|239#60
20050,-1,partner_avatar_1000015,80000002,,100001600,2,838773,124261,31065,50,237#60|239#60
20051,-1,partner_avatar_1000015,80000002,,100001600,2,845568,125269,31317,51,239#25
20052,-1,partner_avatar_1000015,80000002,,100001600,2,853785,126485,31621,52,239#25
20053,-1,partner_avatar_1000015,80000002,,100001600,2,862038,127709,31927,53,239#25
20054,-1,partner_avatar_1000015,80000002,,100001600,2,870327,128937,32234,54,239#25
20055,-1,partner_avatar_1000015,80000002,,100001600,2,878661,130171,32543,55,239#25
20056,-1,partner_avatar_1000015,80000002,,100001600,2,887031,131412,32853,56,239#25
20057,-1,partner_avatar_1000015,80000002,,100001600,2,895446,132658,33165,57,239#25
20058,-1,partner_avatar_1000015,80000002,,100001600,2,903897,133911,33478,58,239#25
20059,-1,partner_avatar_1000015,80000002,,100001600,2,912393,135168,33792,59,239#25
20060,-1,partner_avatar_1000015,80000002,,100001600,2,924939,137028,34257,60,239#25
20061,-1,partner_avatar_1000015,80000002,,100001600,2,931194,137953,34488,61,239#25
20062,-1,partner_avatar_1000015,80000002,,100001600,2,936639,138761,34690,62,239#25
20063,-1,partner_avatar_1000015,80000002,,100001600,2,942102,139569,34892,63,239#25
20064,-1,partner_avatar_1000015,80000002,,100001600,2,947484,140367,35092,64,239#25
20065,-1,partner_avatar_1000015,80000002,,100001600,2,952956,141179,35295,65,239#25
20066,-1,partner_avatar_1000015,80000002,,100001600,2,958356,141979,35495,66,239#25
20067,-1,partner_avatar_1000015,80000002,,100001600,2,963855,142793,35698,67,239#25
20068,-1,partner_avatar_1000015,80000002,,100001600,2,969354,143609,35902,68,239#25
20069,-1,partner_avatar_1000015,80000002,,100001600,2,974781,144413,36103,69,239#25
20070,-1,partner_avatar_1000015,80000002,,100001600,2,980307,145229,36307,70,239#25
20071,-1,partner_avatar_1000015,80000002,,100001600,2,985833,146049,36512,71,239#25
20072,-1,partner_avatar_1000015,80000002,,100001600,2,991287,146858,36715,72,239#25
20073,-1,partner_avatar_1000015,80000002,,100001600,2,996831,147680,36920,73,239#25
20074,-1,partner_avatar_1000015,80000002,,100001600,2,1002384,148502,37126,74,239#25
20075,-1,partner_avatar_1000015,80000002,,100001600,2,1007865,149313,37328,75,239#25
20076,-1,partner_avatar_1000015,80000002,,100001600,2,1013427,150138,37535,76,239#25
20077,-1,partner_avatar_1000015,80000002,,100001600,2,1018926,150952,37738,77,239#25
20078,-1,partner_avatar_1000015,80000002,,100001600,2,1024515,151780,37945,78,239#25
20079,-1,partner_avatar_1000015,80000002,,100001600,2,1030113,152608,38152,79,239#25
20080,-1,partner_avatar_1000015,80000002,,100001600,2,1035621,153426,38357,80,239#25
20081,-1,partner_avatar_1000015,80000002,,100001600,2,1041237,154258,38565,81,239#25
20082,-1,partner_avatar_1000015,80000002,,100001600,2,1046853,155090,38773,82,239#25
20083,-1,partner_avatar_1000015,80000002,,100001600,2,1052397,155912,38978,83,239#25
20084,-1,partner_avatar_1000015,80000002,,100001600,2,1058040,156746,39187,84,239#25
20085,-1,partner_avatar_1000015,80000002,,100001600,2,1063683,157584,39396,85,239#25
20086,-1,partner_avatar_1000015,80000002,,100001600,2,1069254,158408,39602,86,239#25
20087,-1,partner_avatar_1000015,80000002,,100001600,2,1074915,159248,39812,87,239#25
20088,-1,partner_avatar_1000015,80000002,,100001600,2,1080594,160088,40022,88,239#25
20089,-1,partner_avatar_1000015,80000002,,100001600,2,1086183,160916,40229,89,239#25
20090,-1,partner_avatar_1000015,80000002,,100001600,2,1091871,161759,40440,90,239#25
20091,-1,partner_avatar_1000015,80000002,,100001600,2,1097469,162590,40648,91,239#25
20092,-1,partner_avatar_1000015,80000002,,100001600,2,1103184,163435,40859,92,239#25
20093,-1,partner_avatar_1000015,80000002,,100001600,2,1108899,164282,41071,93,239#25
20094,-1,partner_avatar_1000015,80000002,,100001600,2,1114533,165116,41279,94,239#25
20095,-1,partner_avatar_1000015,80000002,,100001600,2,1120257,165966,41492,95,239#25
20096,-1,partner_avatar_1000015,80000002,,100001600,2,1126008,166816,41704,96,239#25
20097,-1,partner_avatar_1000015,80000002,,100001600,2,1131660,167654,41914,97,239#25
20098,-1,partner_avatar_1000015,80000002,,100001600,2,1137420,168507,42127,98,239#25
20099,-1,partner_avatar_1000015,80000002,,100001600,2,1143180,169362,42341,99,239#25
20100,-1,partner_avatar_1000015,80000002,,100001600,2,1148868,170203,42551,100,239#25
20101,-1,partner_avatar_1000015,80000002,,100001600,2,1154655,171060,42765,101,239#25
20102,-1,partner_avatar_1000015,80000002,,100001600,2,1160343,171904,42976,102,239#25
20103,-1,partner_avatar_1000015,80000002,,100001600,2,1166148,172763,43191,103,239#25
20104,-1,partner_avatar_1000015,80000002,,100001600,2,1171971,173624,43406,104,239#25
20105,-1,partner_avatar_1000015,80000002,,100001600,2,1177686,174472,43618,105,239#25
20106,-1,partner_avatar_1000015,80000002,,100001600,2,1183518,175335,43834,106,239#25
20107,-1,partner_avatar_1000015,80000002,,100001600,2,1189350,176199,44050,107,239#25
20108,-1,partner_avatar_1000015,80000002,,100001600,2,1195092,177051,44263,108,239#25
20109,-1,partner_avatar_1000015,80000002,,100001600,2,1200942,177918,44480,109,239#25
20110,-1,partner_avatar_1000015,80000002,,100001600,2,1206810,178786,44697,110,239#25
20111,-1,partner_avatar_1000015,80000002,,100001600,2,1212588,179641,44910,111,239#25
20112,-1,partner_avatar_1000015,80000002,,100001600,2,1218456,180512,45128,112,239#25
20113,-1,partner_avatar_1000015,80000002,,100001600,2,1224252,181369,45342,113,239#25
20114,-1,partner_avatar_1000015,80000002,,100001600,2,1230138,182243,45561,114,239#25
20115,-1,partner_avatar_1000015,80000002,,100001600,2,1236051,183117,45779,115,239#25
20116,-1,partner_avatar_1000015,80000002,,100001600,2,1241856,183978,45995,116,239#25
20117,-1,partner_avatar_1000015,80000002,,100001600,2,1247778,184855,46214,117,239#25
20118,-1,partner_avatar_1000015,80000002,,100001600,2,1253700,185734,46434,118,239#25
20119,-1,partner_avatar_1000015,80000002,,100001600,2,1259541,186599,46650,119,239#25
20120,-1,partner_avatar_1000015,80000002,,100001600,2,1265490,187479,46870,120,239#25
20121,-1,partner_avatar_1000015,80000002,,100001600,2,1271448,188361,47090,121,239#25
20122,-1,partner_avatar_1000015,80000002,,100001600,2,1277307,189229,47307,122,239#25
20123,-1,partner_avatar_1000015,80000002,,100001600,2,1283274,190115,47529,123,239#25
20124,-1,partner_avatar_1000015,80000002,,100001600,2,1289151,190985,47746,124,239#25
20125,-1,partner_avatar_1000015,80000002,,100001600,2,1295145,191873,47968,125,239#25
20126,-1,partner_avatar_1000015,80000002,,100001600,2,1301139,192761,48190,126,239#25
20127,-1,partner_avatar_1000015,80000002,,100001600,2,1307043,193635,48409,127,239#25
20128,-1,partner_avatar_1000015,80000002,,100001600,2,1313055,194527,48632,128,239#25
20129,-1,partner_avatar_1000015,80000002,,100001600,2,1319076,195419,48855,129,239#25
20130,-1,partner_avatar_1000015,80000002,,100001600,2,1325007,196297,49074,130,239#25
20131,-1,partner_avatar_1000015,80000002,,100001600,2,1331046,197191,49298,131,239#25
20132,-1,partner_avatar_1000015,80000002,,100001600,2,1337094,198088,49522,132,239#25
20133,-1,partner_avatar_1000015,80000002,,100001600,2,1343052,198969,49742,133,239#25
20134,-1,partner_avatar_1000015,80000002,,100001600,2,1349109,199869,49967,134,239#25
20135,-1,partner_avatar_1000015,80000002,,100001600,2,1355184,200769,50192,135,239#25
20136,-1,partner_avatar_1000015,80000002,,100001600,2,1361169,201654,50414,136,239#25
20137,-1,partner_avatar_1000015,80000002,,100001600,2,1367253,202558,50640,137,239#25
20138,-1,partner_avatar_1000015,80000002,,100001600,2,1373256,203444,50861,138,239#25
20139,-1,partner_avatar_1000015,80000002,,100001600,2,1379358,204350,51088,139,239#25
20140,-1,partner_avatar_1000015,80000002,,100001600,2,1385478,205256,51314,140,239#25
20141,-1,partner_avatar_1000015,80000002,,100001600,2,1391490,206148,51537,141,239#25
20142,-1,partner_avatar_1000015,80000002,,100001600,2,1397628,207056,51764,142,239#25
20143,-1,partner_avatar_1000015,80000002,,100001600,2,1403766,207966,51992,143,239#25
20144,-1,partner_avatar_1000015,80000002,,100001600,2,1409805,208862,52216,144,239#25
20145,-1,partner_avatar_1000015,80000002,,100001600,2,1415970,209774,52444,145,239#25
20146,-1,partner_avatar_1000015,80000002,,100001600,2,1422144,210688,52672,146,239#25
20147,-1,partner_avatar_1000015,80000002,,100001600,2,1428201,211586,52897,147,239#25
20148,-1,partner_avatar_1000015,80000002,,100001600,2,1434393,212503,53126,148,239#25
20149,-1,partner_avatar_1000015,80000002,,100001600,2,1440468,213404,53351,149,239#25
20150,-1,partner_avatar_1000015,80000002,,100001600,2,1446669,214322,53581,150,239#25
20151,-1,partner_avatar_1000015,80000002,,100001600,2,1452888,215243,53811,151,239#25
20152,-1,partner_avatar_1000015,80000002,,100001600,2,1458990,216148,54037,152,239#25
20153,-1,partner_avatar_1000015,80000002,,100001600,2,1465218,217070,54268,153,239#25
20154,-1,partner_avatar_1000015,80000002,,100001600,2,1471455,217994,54499,154,239#25
20155,-1,partner_avatar_1000015,80000002,,100001600,2,1477584,218902,54726,155,239#25
20156,-1,partner_avatar_1000015,80000002,,100001600,2,1483848,219829,54957,156,239#25
20157,-1,partner_avatar_1000015,80000002,,100001600,2,1490112,220757,55189,157,239#25
20158,-1,partner_avatar_1000015,80000002,,100001600,2,1496259,221669,55417,158,239#25
20159,-1,partner_avatar_1000015,80000002,,100001600,2,1502541,222599,55650,159,239#25
20160,-1,partner_avatar_1000015,80000002,,100001600,2,1508715,223513,55878,160,239#25
20161,-1,partner_avatar_1000015,80000002,,100001600,2,1515006,224446,56112,161,239#25
20162,-1,partner_avatar_1000015,80000002,,100001600,2,1521315,225381,56345,162,239#25
20163,-1,partner_avatar_1000015,80000002,,100001600,2,1527507,226298,56575,163,239#25
20164,-1,partner_avatar_1000015,80000002,,100001600,2,1533834,227235,56809,164,239#25
20165,-1,partner_avatar_1000015,80000002,,100001600,2,1540170,228173,57043,165,239#25
20166,-1,partner_avatar_1000015,80000002,,100001600,2,1546380,229094,57274,166,239#25
20167,-1,partner_avatar_1000015,80000002,,100001600,2,1552734,230035,57509,167,239#25
20168,-1,partner_avatar_1000015,80000002,,100001600,2,1559106,230977,57744,168,239#25
20169,-1,partner_avatar_1000015,80000002,,100001600,2,1565343,231902,57976,169,239#25
20170,-1,partner_avatar_1000015,80000002,,100001600,2,1571715,232847,58212,170,239#25
20171,-1,partner_avatar_1000015,80000002,,100001600,2,1577979,233774,58444,171,239#25
20172,-1,partner_avatar_1000015,80000002,,100001600,2,1584378,234721,58680,172,239#25
20173,-1,partner_avatar_1000015,80000002,,100001600,2,1590777,235669,58917,173,239#25
20174,-1,partner_avatar_1000015,80000002,,100001600,2,1597059,236600,59150,174,239#25
20175,-1,partner_avatar_1000015,80000002,,100001600,2,1603467,237551,59388,175,239#25
20176,-1,partner_avatar_1000015,80000002,,100001600,2,1609902,238503,59626,176,239#25
20177,-1,partner_avatar_1000015,80000002,,100001600,2,1616211,239437,59859,177,239#25
20178,-1,partner_avatar_1000015,80000002,,100001600,2,1622655,240392,60098,178,239#25
20179,-1,partner_avatar_1000015,80000002,,100001600,2,1629108,241348,60337,179,239#25
20180,-1,partner_avatar_1000015,80000002,,100001600,2,1635435,242287,60572,180,239#25
20181,-1,partner_avatar_1000015,80000002,,100001600,2,1641906,243245,60811,181,239#25
20182,-1,partner_avatar_1000015,80000002,,100001600,2,1648386,244205,61051,182,239#25
20183,-1,partner_avatar_1000015,80000002,,100001600,2,1654740,245147,61287,183,239#25
20184,-1,partner_avatar_1000015,80000002,,100001600,2,1661238,246109,61527,184,239#25
20185,-1,partner_avatar_1000015,80000002,,100001600,2,1667610,247053,61763,185,239#25
20186,-1,partner_avatar_1000015,80000002,,100001600,2,1674126,248017,62004,186,239#25
20187,-1,partner_avatar_1000015,80000002,,100001600,2,1680642,248983,62246,187,239#25
20188,-1,partner_avatar_1000015,80000002,,100001600,2,1687041,249931,62483,188,239#25
20189,-1,partner_avatar_1000015,80000002,,100001600,2,1693575,250900,62725,189,239#25
20190,-1,partner_avatar_1000015,80000002,,100001600,2,1700127,251869,62967,190,239#25
20191,-1,partner_avatar_1000015,80000002,,100001600,2,1706553,252821,63205,191,239#25
20192,-1,partner_avatar_1000015,80000002,,100001600,2,1713114,253793,63448,192,239#25
20193,-1,partner_avatar_1000015,80000002,,100001600,2,1719684,254767,63692,193,239#25
20194,-1,partner_avatar_1000015,80000002,,100001600,2,1726128,255723,63931,194,239#25
20195,-1,partner_avatar_1000015,80000002,,100001600,2,1732716,256699,64175,195,239#25
20196,-1,partner_avatar_1000015,80000002,,100001600,2,1739178,257657,64414,196,239#25
20197,-1,partner_avatar_1000015,80000002,,100001600,2,1745784,258635,64659,197,239#25
20198,-1,partner_avatar_1000015,80000002,,100001600,2,1752399,259615,64904,198,239#25
20199,-1,partner_avatar_1000015,80000002,,100001600,2,1758888,260576,65144,199,239#25
20200,-1,partner_avatar_1000015,80000002,,100001600,2,1765530,261560,65390,200,239#25
