name,class,resource,window_name,layer_type,hide_type,back_type,background,open_sound,open_animation,close_animation,bottom_btn_status,back_close,show_res_loading,res_loading_delay,show_scene,record_id,win_name,img_guide,animation_part,stack_type,bgs_sound
activity_explore_old_campus_ways_window,ActivityExploreOldCampusWaysWindow,activity_explore_old_campus_ways_window,ACTIVITY_EXPLORE_OLD_CAMPUS_WAYS_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,542,-1,,,,
activity_easter_egg_award_window,ActivityEasterEggAwardWindow,activity_easter_egg_award_window,ACTIVITY_EASTER_EGG_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,541,-1,,,,
activity_explore_old_campus_ways_alert_window,ActivityExploreOldCampusWaysAlertWindow,activity_explore_old_campus_ways_alert_window,ACTIVITY_EXPLORE_OLD_CAMPUS_WAYS_ALERT_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,543,-1,,,,
activity_easter_egg_gacha_window,ActivityEasterEggGachaWindow,activity_easter_egg_gacha_window,ACTIVITY_EASTER_EGG_GACHA_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,541,-1,,,,
activity_item_getway_window,ActivityItemGetwayWindow,activity_item_getway_window,ACTIVITY_ITEM_GETWAY_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,542,-1,,,,
limit_call_boss_award_window,LimitCallBossAwardWindow,limit_call_boss_award_window,LIMIT_CALL_BOSS_AWARD_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,549,-1,,,,
limit_call_boss_formation_window,LimitCallBossFormationWindow,trial_formation_window,LIMIT_CALL_BOSS_FORMATION_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,551,-1,,,,
activity_time_limit_call_award_window,ActivityTimeLimitCallAwardWindow,activity_time_limit_call_award_window,ACTIVITY_TIME_LIMIT_CALL_AWRAD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,543,-1,,,,
kaixue_window,KaiXueWindow,kaixue_window,kaixue_window,4,-1,-1,3,,,,-2,1,,,,544,-1,,,,
activity_drift_card_window,ActivityDriftCardWindow,activity_drift_card_window,ACTIVITY_DRIFT_CARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,543,-1,,groupMain,,
activity_drift_award_window,ActivityDriftAwardWindow,activity_drift_award_window,ACTIVITY_DRIFT_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,543,-1,,,,
activity_drift_select_window,ActivityDriftSelectWindow,activity_drift_select_window,ACTIVITY_DRIFT_SELECT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,543,-1,,,,
privilege_card_activity_pop_up_window,PrivilegeCardActivityPopUpWindow,privilege_card_activity_pop_up_window,PRIVILEGE_CARD_ACTIVITY_POP_UP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,545,-1,,,,
foud_giftbag_push_window,FoudGiftbagPushWindow,foud_giftbag_push_window,FOUD_GIFTBAG_PUSH_WINDOW,4,-1,-1,2,,1,2,-2,1,,,,357,-1,,,,
new_first_recharge_pop_up_window,NewFirstRechargePopUpWindow,new_first_recharge_pop_up_window,,4,-1,-1,2,,2,2,-2,1,,,,553,-1,,,80,
activity_equip_level_up_guide_window,ActivityEquipLevelUpGuideWindow,activity_equip_level_up_guide_window,,6,-1,-1,-1,,,,-2,1,,,,557,-1,,,,
setting_up_fps_window,SettingUpFpsWindow,setting_up_fps_window,SETTING_UP_FPS_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,558,-1,,,,
setting_up_float_message_window,SettingUpFloatMessageWindow,setting_up_float_message_window,SETTING_UP_FLOAT_MESSAGE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,559,-1,,,,
resource_merge_window,ResourceMergeWindow,resource_merge_window,RESOURCE_MERGE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,563,-1,,,,
smart_altar_window,SmartAltarWindow,smart_altar_window,SMART_ALTAR_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,564,-1,,,,
replace_probability_window,ReplaceProbabilityWindow,replace_probability_window,REPLACE_PROBABILITY_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,565,-1,,,,
activity_christmas_sale_award_select_window,ActivityChristmasSaleAwardSelectWindow,activity_christmas_sale_award_select_window,ACTIVITY_CHRISTMAS_SALE_AWARD_SELECT_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,456,-1,,e:Group,,
activity_year_fund_award_window,ActivityYearFundAwardWindow,activity_year_fund_award_window,ACTIVITY_YEAR_FUND_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,567,-1,,,,
activity_christmas_make_butterfly_window,ActivityChristmasMakeButterflyWindow,activity_christmas_make_butterfly_window,ACTIVITY_CHRISTMAS_MAKE_BUFFTERFLY_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,568,-1,,,,
award_look_window_new,AwardLookWindowNew,award_look_window_new,AWARD_LOOK_WINDOW_NEW,4,-1,-1,2,,2,2,-2,1,,,,572,-1,,,,
month_card_push_window,MonthCardPushWindow,month_card_push_window,MONTH_CARD_PUSH_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,344,-1,,,,
activity_baoxiang_award_window,ActivityBaoxiangAwardWindow,activity_baoxiang_award_window,ACTIVITY_BAOXIANG_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,573,-1,,,,
exskill_grade_up_window,ExSkillGradeUpWindow,ex_skill_grade_up_window,EXSKILL_GRADE_UP_WINDOW,4,-1,-1,2,2135,2,2,-2,1,,,,574,-1,,,,
exskill_preview_window,ExSkillPreviewWindow,ex_skill_preview_window,EXSKILL_PREVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,575,-1,,,,
old_school_main_window,OldSchoolMainWindow,old_school_main_window,OLD_SCHOOL_MAIN_WINDOW,2,1,1,2,,,,,1,,,,576,-1,,,,
old_school_shop_window,OldSchoolShopWindow,old_school_shop_window,OLD_SCHOOL_SHOP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,579,-1,,,,
activity_study_question_answer_window,ActivityStudyQuestionAnswerWindow,activity_school_qa_answer_window,ACTIVITY_STUDY_QUESTION_ANSWER_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,580,-1,,,,
old_school_rank_window,OldSchoolRankWindow,old_school_rank_window,ACTIVITY_RANK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,578,-1,,,,
old_school_final_rank_window,OldSchoolFinalRankWindow,old_school_final_rank_window,OLDSCHOOLFINALRANKWINDOW,2,1,1,2,,,,,1,,,,579,-1,,,,
explore_window,ExploreWindow,explore_window,EXPLORE_WINDOW,4,7,1,-1,,,,-1,1,1,,,581,-1,,,,
explore_market_window,ExploreMarketWindow,explore_minor_window,EXPLORE_MARKET_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,582,-1,,,,
explore_bread_home_window,ExploreBreadHomeWindow,explore_minor_window,EXPLORE_BREAD_HOME_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,583,-1,,,,
explore_wishing_tree_window,ExploreWishingTreeWindow,explore_minor_window,EXPLORE_WISHING_TREE_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,584,-1,,,,
explore_adventure_window,ExploreAdventureWindow,explore_adventure_window,EXPLORE_ADVENTURE_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,585,-1,,,,
explore_training_room_window,ExploreTrainingRoomWindow,explore_training_room_window,EXPLORE_TRAINING_ROOM_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,586,-1,,,,
limit_gropup_giftbag_pop_up_window,LimitGropupGiftbagPopupWindow,limit_gropup_giftbag_pop_up_window,LIMIT_GROUPUP_GIFTBAG_POPUP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,587,-1,,,85,
activity_drift_chest_window,ActivityDriftChestWindow,activity_drift_chest_window,ACTIVITY_DRIFT_CHEST_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,588,-1,,,,
activity_newbee_fund_award_window,ActivityNewbeeFundAwardWindow,activity_newbee_fund_award_window,ACTIVITY_NEWBEE_FUND_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,589,-1,,,,
artifact_shop_warm_up_window,ArtifactShopWarmUpWindow,artifact_shop_warm_up_window,ARTIFACE_SHOP_WARM_UP_WINDOW,4,1,-1,2,,1,1,-2,1,,,,328,-1,,,,
artifact_shop_warm_up_award_window,ArtifactShopWarmUpAwardWindow,artifact_shop_warm_up_award_window,ARTIFACE_SHOP_WARM_UP_AWARD_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,30,-1,,content,,
artifact_shop_warm_up_score_window,ArtifactShopWarmUpScoreWindow,artifact_shop_warm_up_score_window,ARTIFACE_SHOP_WARM_UP_SCORE_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,30,-1,,content,,
newbee_probability_window,NewBeeDropProbabilityWindow,summon_drop_probability_window,NEWBEE_PROBABILITY_WINDOW,4,-1,-1,2,,1,2,-2,1,,,,590,-1,,groupAction,,
partner_slot_increase_window,PartnerSlotIncreaseWindow,partner_slot_increase_window,PARTNER_SLOT_INCREASE_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,589,-1,,,,
explore_box_detail_window,ExploreBoxDetailWindow,explore_box_detail_window,EXPLORE_BOX_DETAIL_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,591,-1,,groupMain,,
adventure_level_up_window,AdventureLevelUpWindow,adventure_level_up_window,ADVENTURE_LEVEL_UP_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,591,-1,,groupMain,,
newbee_gacha_pool_drob_prob_window,NewbeeGachaPoolDrobProbWindow,newbee_gacha_pool_drob_prob_window,NEWBEE_GACHA_POOL_DROP_PROB_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,594,-1,,,,
newbee_gacha_pool_award_window,NewbeeGachaPoolAwardWindow,newbee_gacha_pool_award_window,NEWBEE_GACHA_POOL_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,595,-1,,,,
activity_vote_history_window,ActivityVoteHistoryWindow,activity_vote_history_window,ACTIVITY_VOTE_HISTORY_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,596,-1,,groupAction,,
explore_adventure_prepare_window,ExploreAdventurePrepareWindow,explore_adventure_prepare_window,EXPLORE_ADVENTURE_PREPARE_WINDOW,4,1,-1,2,,1,1,-1,1,,,,597,-1,,,,
adventure_battle_formation_window,BattleFormationWindow,adventure_battle_formation_window,BATTLE_FORMATION_WIN,4,-1,-1,2,,,,-2,1,,,,598,-1,,,,
adventure_box_preview_window,AdventureBoxPreviewWindow,adventure_box_preview_window,ADVENTURE_BOX_PREVIEW_WINDOW,4,-1,-1,2,,,,-2,1,,,,599,-1,,,,
exskill_guide_window,ExskillGuideWindow,friend_team_boss_guide_window,EXSKILL_GUIDE_WINDOW,6,-1,-1,-1,,,,-2,,,,,600,-1,,,,
activity_spring_festival_exchange_choose_window,ActivitySpringFestivalExchangeChooseWindow,activity_spring_festival_exchange_choose_window,ACTIVITY_SPRING_FESTIVAL_EXCHANGE_CHOOSE_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,601,-1,,content,,
partner_info_component,PartnerInfoWindow,partner_info,PartnerInfoWindow,6,-1,-1,-1,,1,1,-2,1,,,,602,-1,,content,,
new_group_buff_detail_window,NewGroupBuffWindow,group_buff_detail_window,NEW_GROUP_BUFF_WINDOW,6,-1,-1,0,,,,-1,,,,,82,-1,,,,
explore_help_window,ExploreHelpWindow,explore_help_window,HELP_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,603,-1,,content,,
explore_source_buy_window,ExploreSourceBuyWindow,explore_source_buy_window,EXPLORE_SOURCE_BUY_WINDOW,4,1,-1,5,,1,1,-1,1,,,,604,-1,,,,
potentiality_edit_window,PotentialityEditWindow,potentiality_edit_window,POTENTIALITY_EDIT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,321,-1,,,,
potentiality_bak_edit_name_window,PotentialityBakEditNameWindow,house_edit_name_window,POTENTIALITY_BAK_EDIT_NAME_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,354,-1,,,,
story_list_unlock_window,StoryListUnlockWindow,story_list_unlock_window,STORY_LIST_UNLOCK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,321,-1,,,,
activity_lafuli_drift_auto_window,ActivityLafuliDriftAutoWindow,activity_lafuli_drift_auto_window,ACTIVITY_LAFULI_DRIFT_AUTO_WINDOW,4,1,-1,2,,2,2,-2,1,,,,605,-1,,,,
help_window2,HelpWindow,help_window,HELP_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,30,-1,,content,,
activity_valentine_record_window,ActivityValentineRecordWindow,activity_valentine_record_window,ACTIVITY_VALENTINE_RECORD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,321,-1,,,,
award_preview_window,AwardPreviewWindow,award_preview_window,AWARD_PREVIEW_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,136,-1,,,,
newbee_fund_popup_window,NewbeeFundPopupWindow,newbee_fund_popup_window,NEWBEE_FUND_POPUP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,606,-1,,groupAction,90,
explore_buy_tips_window,ExploreBuyTipsWindow,explore_buy_tips_window,EXPLORE_BUY_TIPS_WINDOW,6,-1,-1,2,,1,2,-2,,,,,610,-1,,groupAction,,
guild_competition_main_window,GuildCompetitionMainWindow,guild_competition_main_window,GUILD_COMPETITION_MAIN_WINDOW,2,1,1,3,,,,5,1,1,500,,612,-1,,,,
guild_competition_formation_window,GuildCompetitionFormationWindow,guild_competition_formation_window,GUILD_COMPETITION_FORMATION_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,613,-1,,,,
pet_evolution_window,PetEvolutionWindow,pet_evolution_window,PET_EVOLUTION_WINDOW,4,1,-1,5,,1,1,-1,1,1,,,614,-1,,,,
activity_point_tips_window,ActivityPointTipsWindow,activity_point_tips_window,ACTIVITY_POINT_TIPS_WINDOW,1,-1,-1,0,,,,,,,,,620,-1,,,,
guild_competition_fight_window,GuildCompetitionFightWindow,guild_competition_fight_window,GUILD_COMPETITION_FIGHT_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,615,-1,,,,
smash_egg_drop_probability_window,SmashEggDropProbabilityWindow,summon_drop_probability_window,SMASH_EGG_DROP_PROBABILITY_WINDOW,4,-1,-1,2,,1,2,-2,1,,,,616,-1,,,,
smash_egg_award_window,SmashEggAwardWindow,smash_egg_award_window,SMASH_EGG_AWARD_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,617,-1,,,,
battle_pass_check_award_window_new,BattlePassCheckAwardWindow,battle_pass_check_award_window_new,BATTLE_PASS_CHECK_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,617,-1,,,,
battle_pass_buy_lev_window_new,BattlePassBuyLevWindow,battle_pass_buy_lev_window_new,BATTLE_PASS_BUY_LEV_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,618,-1,,,,
battle_pass_buy_window_new,BattlePassBuyWindow,battle_pass_buy_window_new,BATTLE_PASS_BUY_WINDOW,4,-1,-1,2,,,2,-2,1,,,,619,-1,,,,
guild_competition_rank_window,GuildCompetitionRankWindow,guild_competition_rank_window,GUILD_COMPETITION_RANK_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,621,-1,,,,
activity_redeem_code_window,ActivityRedeemCodeWindow,activity_redeem_code_window,ACTIVITY_REDEEM_CODE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,622,-1,,,,
campaign_func_alert_window,CampaignFuncAlertWindow,campaign_func_alert_window,CAMPAIGN_FUNC_ALERT_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,623,-1,,main,,
explore_change_model_window,ExploreChangeModelWindow,explore_change_model_window,EXPLORE_CHANGE_MODEL_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,624,-1,,,,
new_input_window,NewInputWindow,new_input_window,NewInputWindow,6,-1,-1,-1,,,,,,,,,625,-1,,,,
explore_training_attr_preview_window,ExploreTrainingAttrPreviewWindow,explore_training_attr_preview_window,EXPLORE_TRAINING_ATTR_PREVIEW_Window,4,-1,-1,2,,1,1,-2,1,,,,626,-1,,,,
login_loading_window,LoginLoadingWindow,login_loading_window,LoginLoadingWindow,6,-1,-1,-1,,,,-1,,,,,627,-1,,,,
activity_bomb_gacha_window,ActivityBombGachaWindow,activity_bomb_gacha_window,ACTIVITY_BOMB_GACHA_WINDOW,4,1,-1,2,,2,2,-2,1,,,,628,-1,,,,
activity_bomb_probability_window,ActivityBombProbabilityWindow,activity_bomb_probability_window,ACTIVITY_BOMB_PROBABILITY_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,629,-1,,,,
guild_competition_boss_rank_window,GuildCompetitionBossRankWindow,guild_competition_boss_rank_window,GUILD_COMPETITION_BOSS_RANK_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,346,-1,,,,
activity_partner_gallery_detail_window,ActivityPartnerGalleryDetailWindow,activity_partner_gallery_detail_window,ACTIVITY_PARTNER_GALLERY_DETAIL_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,630,-1,,groupAction,,
guild_shop_window,GuildShopWindow,guild_shop_window,GUILD_SHOP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,631,-1,,,,
activity_course_research_select_window,ActivityCourseResearchSelectWindow,activity_course_research_select_window,ACTIVITY_COURSE_RESEARCH_SELECT_WINDOW,4,-1,-1,2,,,,-2,1,,,,632,-1,,,,
activity_course_research_award_window,ActivityCourseResearchAwardWindow,activity_course_research_award_window,ACTIVITY_COURSE_RESEARCH_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,633,-1,,,,
newbee_lesson_daily_mission_detail_window,NewbeeLessonDailyMissionDetailWindow,newbee_lesson_daily_mission_detail_window,NEWBEE_LESSON_DAILY_MISSION_DETAIL_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,634,-1,,groupAction,,
newbee_lesson_task_preview_window,NewbeeLessonTaskPreviewWindow,newbee_lesson_task_preview_window,NEWBEE_LESSON_TASK_PREVIEW_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,635,-1,,,,
activity_drift_shop_window,ActivityDriftShopWindow,activity_drift_shop_window,ACTIVITY_DRIFT_SHOP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,636,-1,,,,
fair_arena_entry_window,FairArenaEntryWindow,fair_arena_entry_window,FAIR_ARENA_ENTRY_WINDOW,2,1,1,-1,,,,,1,1,,,640,-1,,,,
fair_arena_collection_window,FairArenaCollectionWindow,fair_arena_collection_window,FAIR_ARENA_COLLECTION_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,641,-1,,,,
fair_arena_collection_sort_window,FairArenaCollectionSortWindow,fair_arena_collection_sort_window,FAIR_ARENA_COLLECTION_SORT_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,642,-1,,,,
fair_arena_rank_window,FairArenaRankWindow,fair_arena_rank_window,FAIR_ARENA_RANK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,643,-1,,,,
fair_arena_record_window,FairArenaRecordWindow,fair_arena_record_window,FAIR_ARENA_RECORD_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,644,-1,,,,
fair_arena_record_detail_window,FairArenaRecordDetailWindow,fair_arena_record_detail_window,FAIR_ARENA_RECORD_DETAIL_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,645,-1,,,,
fair_arena_award_window,FairArenaAwardWindow,fair_arena_award_window,FAIR_ARENA_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,646,-1,,,,
fair_arena_explore_window,FairArenaExploreWindow,fair_arena_explore_window,FAIR_ARENA_EXPLORE_WINDOW,2,1,1,-1,,,,,1,1,,,647,-1,,,,
fair_arena_reset_window,FairArenaResetWindow,fair_arena_reset_window,FAIR_ARENA_RESET_WINDOW,4,-1,-1,2,,,,-2,1,,,,648,-1,,,,
fair_arena_backpack_window,FairArenaBackpackWindow,fair_arena_backpack_window,FAIR_ARENA_BACKPACK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,649,-1,,,,
fair_arena_choose_equip_window,FairArenaChooseEquipWindow,choose_equip_window,FAIR_ARENA_CHOOSE_EQUIP_WINDOW,6,-1,-1,2,,1,1,-1,1,,,,650,-1,,content,,
fair_arena_video_window,FairArenaVideoWindow,fair_arena_video_window,FAIR_ARENA_VEDIO_WINDOW,4,-1,-1,2,,,,-1,1,,,,651,-1,,,,
fair_arena_award_preview_window,FairArenaAwardPreviewWindow,fair_arena_award_preview_window,FAIR_ARENA_AWARD_PREVIEW_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,652,-1,,,,
fair_arena_buff_preview_window,FairArenaBuffPreviewWindow,fair_arena_buff_preview_window,FAIR_ARENA_BUFF_PREVIEW_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,653,-1,,,,
fair_arena_partner_info_window,FairArenaPartnerInfoWindow,fair_arena_partner_info_window,FAIR_ARENA_PARTNER_INFO_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,654,-1,,content,,
fair_arena_enemy_formation_window,FairArenaEnemyFormationWindow,fair_arena_enemy_formation_window,FAIR_ARENA_ENEMY_FORMATION_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,655,-1,,,,
fair_arena_battle_formation_window,FairArenaBattleFormationWindow,fair_arena_battle_formation_window,FAIR_ARENA_BATTLE_FORMATION_WINDOW,4,-1,-1,2,,,,-2,1,,,,656,-1,,,,
fair_arena_alert_window,FairArenaAlertWindow,alert_window,FAIR_ARENA_ALERT_WINDOW,6,-1,-1,2,,1,2,-2,,,,,657,-1,,groupAction,,
campaign_award_window,CampaignAwardWindow,campaign_award_window,CAMPAIGN_AWARD_WINDOW,6,-1,-1,2,,1,1,-1,1,,,,650,-1,,groupAction,,
common_enemy_show_window,CommonEnemyShowWindow,common_enemy_show_window,COMMON_ENEMY_SHOW_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,651,-1,,,,
activity_time_gamble_shop_window,ActivityTimeGambleShopWindow,activity_time_gamble_shop_window,ACTIVITY_TIME_GAMBLE_SHOP_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,652,-1,,,,
activity_time_gamble_drop_window,ActivityTimeGambleDropWindow,activity_time_gamble_drop_window,ACTIVITY_TIME_GAMBLE_DROP_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,653,-1,,,,
activity_time_mission_award_window,ActivityTimeMissionAwardWindow,activity_time_mission_award_window,ACTIVITY_TIME_MISSION_AWARD_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,654,-1,,,,
new_partner_info,NewPartnerInfoWindow,new_partner_info,NewPartnerInfoWindow,6,-1,-1,2,,1,1,-2,1,,,,602,-1,,content,,
tavern_use_scroll_window,TavernUseScrollWindow,tavern_use_scroll_window,TAVERN_USE_SCROLL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,655,-1,,,,
tavern_multimission_window,TavernMultimissionWindow,tavern_multimission_window,TAVERN_MULTIMISSION_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,656,-1,,,,
activity_common_getway_window,ActivityCommonGetwayWindow,activity_common_getway_window,ACTIVITY_COMMON_GETWAY_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,657,-1,,,,
activity_space_explore_map_window,ActivitySpaceExploreMapWindow,activity_space_explore_map_window,ACTIVITY_SPACE_EXPLORE_MAP_WINDOW,2,1,1,-1,,,,,1,,,,660,-1,,,,
activity_space_explore_partner_up_window,ActivitySpaceExplorePartnerUpWindow,activity_space_explore_partner_up_window,ACTIVITY_SPACE_EXPLORE_PARTNER_UP_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,661,-1,,,,
activity_space_explore_team_window,ActivitySpaceExploreTeamWindow,activity_space_explore_team_window,ACTIVITY_SPACE_EXPLORE_TEAM_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,662,-1,,,,
activity_space_explore_team_setting_window,ActivitySpaceExploreTeamSettingWindow,activity_space_explore_team_setting_window,ACTIVITY_SPACE_EXPLORE_TEAM_SETTING_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,663,-1,,,,
activity_space_explore_battle_window,ActivitySpaceExploreBattleWindow,activity_space_explore_battle_window,ACTIVITY_SPACE_EXPLORE_BATTLE_WINDOW,4,-1,-1,2,,1,1,-2,,,,,664,-1,,,,
activity_space_explore_check_award_window,ActivitySpaceExploreCheckAwardWindow,activity_space_explore_check_award_window,ACTIVITY_SPACE_EXPLORE_CHECK_AWARD_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,665,-1,,,,
activity_space_explore_awarded_window,ActivitySpaceExplporeAwardedWindow,activity_space_explore_awarded_window,ACTIVITY_SPACE_EXPLORE_AWARDED_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,666,-1,,,,
activity_space_explore_check_buff_window,ActivitySpaceExploreCheckBuffWindow,activity_space_explore_check_buff_window,ACTIVITY_SPACE_EXPLORE_CHECK_BUFF_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,667,-1,,,,
pet_start_window,PetStartWindow,pet_start_window,PET_START_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,668,-1,,,,
pet_training_window,PetTrainingWindow,pet_training_window,PET_TRAINING_WINDOW,2,1,1,1,,,,-1,1,1,,,669,-1,,,,
pet_training_detail_window,PetTrainingDetailWindow,pet_training_detail_window,PET_TRAINING_DETAIL_WINDOW,6,-1,-1,2,,1,1,-1,1,,,,670,-1,,,,
pet_training_lesson_window,PetTrainingLessonWindow,pet_training_lesson_window,PET_TRAINING_LESSON_WINDOW,5,-1,-1,2,,1,1,-1,1,,,,671,-1,,,,
pet_training_boss_select_window,PetTrainingBossSelectWindow,pet_training_boss_select_window,PET_TRAINING_BOSS_SELECT_WINDOW,6,-1,-1,2,,1,1,-1,1,,,,672,-1,,,,
pet_training_boss_award_window,PetTrainingBossAwardWindow,pet_training_boss_award_window,PET_TRAINING_BOSS_AWARD_WINDOW,6,-1,-1,2,,1,1,-1,1,,,,673,-1,,,,
guild_competition_record_window,GuildCompetitionRecordWindow,guild_competition_record_window,GUILD_BOSS_NUM_TITLE,4,-1,-1,2,,1,1,-1,1,,,,674,-1,,,,
activity_optional_award_window,ActivityOptionalAwardWindow,activity_optional_award_window,ACTIVITY_OPTIONAL_AWARD_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,675,-1,,,,
pet_training_lesson_detail_window,PetTrainingLessonDetailWindow,pet_training_lesson_detail_window,PET_TRAINING_LESSON_DETAIL_WINDOW,5,-1,-1,2,,1,1,-1,1,,,,676,-1,,content,,
activity_resident_return_main_window,ActivityResidentReturnMainWindow,activity_resident_return_main_window,ACTIVITY_RESIDENT_RETURN_MAIN_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,678,-1,,,,
activity_resident_return_pop_window,ActivityResidentReturnPopWindow,activity_resident_return_pop_window,ACTIVITY_RESIDENT_RETURN_POP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,679,-1,,,60,
activity_return_community_window,ActivityReturnCommunityWindow,activity_return_community_window,ACTIVITY_RETURN_COMMUNITY_WINDOW,2,1,1,2,,,,-1,1,,,,680,-1,,,,
activity_return_gift_optional_window,ActivityReturnGiftOptionalWindow,activity_return_gift_optional_window,ACTIVITY_RETURN_GIFT_OPTIONAL_WINDOW,2,1,1,-1,,,,-1,1,,,,681,-1,,,,
battle_test_window,BattleTestWindow,battle_test_window,BATTLE_TEST_WINDOW,6,-1,-1,2,,1,1,-1,1,,,,682,-1,,,,
activity_resident_return_grow_window,ActivityResidentReturnGrowWindow,activity_resident_return_grow_window,ACTIVITY_RESIDENT_RETURN_GROW_WINDOW,2,1,1,-1,,,,,1,,,,683,-1,,,,
